"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
6.216,0.00284111,6.216,0.00410575,6.216,0.00531212
6.218,0.0027686,6.218,0.0040473,6.218,0.00525368
6.22,0.00270268,6.22,0.00398886,6.22,0.00519523
6.222,0.00264555,6.222,0.00392554,6.222,0.00513192
6.224,0.00258622,6.224,0.0038671,6.224,0.00507347
6.226,0.00244999,6.226,0.00373073,6.226,0.0049371
6.228,0.00228299,6.228,0.00357974,6.228,0.00478612
6.23,0.0021951,6.23,0.00350182,6.23,0.00470819
6.232,0.002116,6.232,0.00341902,6.232,0.0046254
6.234,0.00204569,6.234,0.00333135,6.234,0.00453773
6.236,0.00197098,6.236,0.00324856,6.236,0.00445493
6.238,0.00179959,6.238,0.00306348,6.238,0.00426986
6.24,0.00160842,6.24,0.00285892,6.24,0.0040653
6.242,0.00150735,6.242,0.00275178,6.242,0.00395815
6.244,0.00141946,6.244,0.00265437,6.244,0.00386074
6.246,0.00134035,6.246,0.00254235,6.246,0.00374872
6.248,0.00125466,6.248,0.00243033,6.248,0.0036367
6.25,0.0010613,6.25,0.00219655,6.25,0.00340292
6.252,0.000837171,6.252,0.00194816,6.252,0.00315453
6.254,0.000718517,6.254,0.00181666,6.254,0.00302303
6.256,0.000619639,6.256,0.00169003,6.256,0.0028964
6.258,0.000533944,6.258,0.0015634,6.258,0.00276977
6.26,0.000446052,6.26,0.00144164,6.26,0.00264801
6.262,0.000259281,6.262,0.00118351,6.262,0.00238988
6.264,4.83E-05,6.264,0.000910765,6.264,0.00211714
6.266,-5.93E-05,6.266,0.000774394,6.266,0.00198077
6.268,-0.000156008,6.268,0.000628282,6.268,0.00183466
6.27,-0.000239506,6.27,0.000496781,6.27,0.00170316
6.272,-0.000327398,6.272,0.00036041,6.272,0.00156678
6.274,-0.000417487,6.274,0.000224038,6.274,0.00143041
6.276,-0.000621836,6.276,-5.36E-05,6.276,0.0011528
6.278,-0.000865736,6.278,-0.000336058,6.278,0.000870317
6.28,-0.000986588,6.28,-0.000472429,6.28,0.000733946
6.282,-0.00108547,6.282,-0.000618541,6.282,0.000578409
6.284,-0.00116677,6.284,-0.000774394,6.284,0.000422556
6.286,-0.00124807,6.286,-0.000910765,6.286,0.00027676
6.288,-0.00132717,6.288,-0.00104714,6.288,0.000130964
6.29,-0.00148977,6.29,-0.00133449,6.29,-0.000184664
6.292,-0.00168093,6.292,-0.00162671,6.292,-0.000505162
6.294,-0.00177322,6.294,-0.00176308,6.294,-0.000660383
6.296,-0.00185232,6.296,-0.00189946,6.296,-0.000815604
6.298,-0.00192044,6.298,-0.00203583,6.298,-0.000970825
6.3,-0.00198856,6.3,-0.00216733,6.3,-0.00112118
6.302,-0.00205667,6.302,-0.00229396,6.302,-0.00127608
6.304,-0.0021995,6.304,-0.00254722,6.304,-0.00158589
6.306,-0.00235551,6.306,-0.00278587,6.306,-0.00188109
6.308,-0.00243021,6.308,-0.00290276,6.308,-0.00203568
6.31,-0.00248954,6.31,-0.00301965,6.31,-0.00219027
6.312,-0.00253788,6.312,-0.00313167,6.312,-0.00233998
6.314,-0.00258402,6.314,-0.00322908,6.314,-0.00248452
6.316,-0.00263237,6.316,-0.00332648,6.316,-0.00261962
6.318,-0.00273564,6.318,-0.00350182,6.318,-0.00288921
6.32,-0.0028499,6.32,-0.00368202,6.32,-0.00316366
6.322,-0.00290263,6.322,-0.00376969,6.322,-0.00330787
6.324,-0.00294438,6.324,-0.00384762,6.324,-0.00344235
6.326,-0.00297514,6.326,-0.0039158,6.326,-0.00356708
6.328,-0.00300151,6.328,-0.00397912,6.328,-0.00367752
6.33,-0.00302568,6.33,-0.00404243,6.33,-0.00379739
6.332,-0.00307183,6.332,-0.00415932,6.332,-0.00401795
6.334,-0.00314434,6.334,-0.00432004,6.334,-0.00434832
6.336,-0.00316411,6.336,-0.00436875,6.336,-0.00444415
6.338,-0.0031751,6.338,-0.00440771,6.338,-0.00453966
6.34,-0.00317949,6.34,-0.0044418,6.34,-0.00462088
6.342,-0.00318169,6.342,-0.00447103,6.342,-0.00469722
6.344,-0.00319048,6.344,-0.00455869,6.344,-0.00492626
6.346,-0.00319268,6.346,-0.00458305,6.346,-0.00498831
6.348,-0.00319487,6.348,-0.0046074,6.348,-0.00505979
6.35,-0.00319487,6.35,-0.00462201,6.35,-0.0051121
6.352,-0.00319487,6.352,-0.00463175,6.352,-0.00515954
6.354,-0.00319487,6.354,-0.00463662,6.354,-0.00526808
6.356,-0.00319487,6.356,-0.00463662,6.356,-0.00529636
6.358,-0.00319268,6.358,-0.00463662,6.358,-0.00532463
6.36,-0.00319268,6.36,-0.00463175,6.36,-0.00534804
6.362,-0.00319048,6.362,-0.00462201,6.362,-0.00536657
6.364,-0.00318828,6.364,-0.00461714,6.364,-0.00538055
6.366,-0.00318389,6.366,-0.0046074,6.366,-0.00538023
6.368,-0.00314434,6.368,-0.00456356,6.368,-0.00536467
6.37,-0.00312236,6.37,-0.00454408,6.37,-0.00534519
6.372,-0.00309819,6.372,-0.0045246,6.372,-0.00532571
6.374,-0.00306963,6.374,-0.00450512,6.374,-0.00530623
6.376,-0.00298833,6.376,-0.00445642,6.376,-0.00525752
6.378,-0.00286967,6.378,-0.0043931,6.378,-0.00519421
6.38,-0.00279936,6.38,-0.00435414,6.38,-0.00515525
6.382,-0.00273344,6.382,-0.0043103,6.382,-0.00511141
6.384,-0.00267631,6.384,-0.0042616,6.384,-0.00506271
6.386,-0.00262358,6.386,-0.0042129,6.386,-0.005014
6.388,-0.00249613,6.388,-0.00410088,6.388,-0.00490198
6.39,-0.00233353,6.39,-0.00396938,6.39,-0.00477048
6.392,-0.00224564,6.392,-0.00389145,6.392,-0.00469256
6.394,-0.00215995,6.394,-0.00381352,6.394,-0.00461463
6.396,-0.00208744,6.396,-0.0037356,6.396,-0.0045367
6.398,-0.00201492,6.398,-0.00365767,6.398,-0.0044682
6.4,-0.00194022,6.4,-0.00357974,6.4,-0.00439028
6.402,-0.00174905,6.402,-0.00339954,6.402,-0.0042195
6.404,-0.00151614,6.404,-0.00319498,6.404,-0.00402436
6.406,-0.00139309,6.406,-0.00308783,6.406,-0.00391722
6.408,-0.00128762,6.408,-0.00297581,6.408,-0.0038052
6.41,-0.00120632,6.41,-0.0028638,6.41,-0.00369318
6.412,-0.001136,6.412,-0.00276152,6.412,-0.0035909
6.414,-0.00106569,6.414,-0.0026495,6.414,-0.00347888
6.416,-0.000892104,6.416,-0.00240598,6.416,-0.00324478
6.418,-0.000663585,6.418,-0.00213324,6.418,-0.00297204
6.42,-0.000538339,6.42,-0.00200173,6.42,-0.00284054
6.422,-0.000424079,6.422,-0.00186049,6.422,-0.0026993
6.424,-0.000331792,6.424,-0.00172412,6.424,-0.00256293
6.426,-0.0002439,6.426,-0.00159749,6.426,-0.0024363
6.428,-0.000151614,6.428,-0.00147573,6.428,-0.00231454
6.43,6.37E-05,6.43,-0.00118351,6.43,-0.00202231
6.432,0.00043946,6.432,-0.00072569,6.432,-0.0015645
6.434,0.000564706,6.434,-0.000584448,6.434,-0.00142326
6.436,0.000656993,6.436,-0.000428595,6.436,-0.0012674
6.438,0.000698741,6.438,-0.000282483,6.438,-0.00112129
6.44,0.000722912,6.44,-0.000150982,6.44,-0.00098979
6.442,0.000848158,6.442,0.000297094,6.442,-0.000541713
6.444,0.000925063,6.444,0.000452947,6.444,-0.00038586
6.446,0.00101735,6.446,0.00061367,6.446,-0.000225137
6.448,0.00112282,6.448,0.000759782,6.448,-7.90E-05
6.45,0.00123928,6.45,0.000920506,6.45,8.17E-05
6.452,0.00151394,6.452,0.00124682,6.452,0.000445714
6.454,0.00179959,6.454,0.00156827,6.454,0.000814285
6.456,0.00192923,6.456,0.00171925,6.456,0.000993542
6.458,0.00200833,6.458,0.0018751,6.458,0.00116824
6.46,0.00204349,6.46,0.00200173,6.46,0.00131372
6.462,0.00205667,6.462,0.00212349,6.462,0.00145433
6.464,0.00209403,6.464,0.00239624,6.464,0.00178362
6.466,0.00219071,6.466,0.00265924,6.466,0.0021126
6.468,0.00226761,6.468,0.00278587,6.468,0.00227693
6.47,0.0023599,6.47,0.00290763,6.47,0.00243639
6.472,0.00245438,6.472,0.00301965,6.472,0.00259553
6.474,0.00255107,6.474,0.00313167,6.474,0.00274525
6.476,0.00273784,6.476,0.00334109,6.476,0.00305835
6.478,0.00288945,6.478,0.00354078,6.478,0.00337113
6.48,0.00293999,6.48,0.00363332,6.48,0.0035108
6.482,0.00295757,6.482,0.00372586,6.482,0.00365988
6.484,0.00295757,6.484,0.00381839,6.484,0.00380897
6.486,0.00296196,6.486,0.00389145,6.486,0.003948
6.488,0.00300591,6.488,0.00404243,6.488,0.00421208
6.49,0.0030894,6.49,0.00418367,6.49,0.00447584
6.492,0.00314434,6.492,0.00424699,6.492,0.00460513
6.494,0.00319487,6.494,0.00430056,6.494,0.00472468
6.496,0.00323443,6.496,0.00435901,6.496,0.00483967
6.498,0.00326079,6.498,0.00440284,6.498,0.00494948
6.5,0.00328277,6.5,0.00449051,6.5,0.00515967
6.502,0.00328277,6.502,0.00455382,6.502,0.00534551
6.504,0.00328277,6.504,0.00458305,6.504,0.00542185
6.506,0.00328496,6.506,0.0046074,6.506,0.00550275
6.508,0.00328496,6.508,0.00463175,6.508,0.00558366
6.51,0.00328496,6.51,0.0046561,6.51,0.00565513
6.512,0.00328496,6.512,0.00468045,6.512,0.00578316
6.514,0.00328496,6.514,0.00468532,6.514,0.00587285
6.516,0.00328496,6.516,0.00468532,6.516,0.00591055
6.518,0.00328277,6.518,0.00468045,6.518,0.00594338
6.52,0.00328057,6.52,0.00467558,6.52,0.00597621
6.522,0.00327837,6.522,0.00467558,6.522,0.00600448
6.524,0.00327178,6.524,0.00467558,6.524,0.00606103
6.526,0.0032586,6.526,0.00466584,6.526,0.00607956
6.528,0.00324981,6.528,0.0046561,6.528,0.00607925
6.53,0.00323882,6.53,0.00464149,6.53,0.00606464
6.532,0.00322344,6.532,0.00463175,6.532,0.00606432
6.534,0.00320586,6.534,0.00461714,6.534,0.00604971
6.536,0.00314873,6.536,0.00458305,6.536,0.00601562
6.538,0.00306743,6.538,0.00453921,6.538,0.00597178
6.54,0.00301909,6.54,0.00451486,6.54,0.00594743
6.542,0.00297514,6.542,0.0044759,6.542,0.00590847
6.544,0.002929,6.544,0.00443693,6.544,0.0058695
6.546,0.00287846,6.546,0.00439797,6.546,0.00583054
6.548,0.00275541,6.548,0.00429082,6.548,0.00572339
6.55,0.0026082,6.55,0.00414958,6.55,0.00558215
6.552,0.0025269,6.552,0.00407165,6.552,0.00550422
6.554,0.00245878,6.554,0.0039986,6.554,0.00543117
6.556,0.00239506,6.556,0.00393041,6.556,0.00536298
6.558,0.00232474,6.558,0.00385736,6.558,0.00528993
6.56,0.00216434,6.56,0.00368689,6.56,0.00511946
6.562,0.00197318,6.562,0.00351156,6.562,0.00494413
6.564,0.00187649,6.564,0.00342389,6.564,0.00485646
6.566,0.0017886,6.566,0.00333135,6.566,0.00476392
6.568,0.00171609,6.568,0.00323395,6.568,0.00466652
6.57,0.00163699,6.57,0.00313654,6.57,0.00456911
6.572,0.00155349,6.572,0.00302452,6.572,0.00445709
6.574,0.00135354,6.574,0.00279074,6.574,0.00422331
6.576,0.00110744,6.576,0.00254722,6.576,0.00397979
6.578,0.000977798,6.578,0.00242059,6.578,0.00385316
6.58,0.000867934,6.58,0.00228909,6.58,0.00372166
6.582,0.000775647,6.582,0.00215759,6.582,0.00359016
6.584,0.000681163,6.584,0.00203096,6.584,0.00346353
6.586,0.000582285,6.586,0.00188972,6.586,0.00332228
6.588,0.000375738,6.588,0.00158775,6.588,0.00302032
6.59,0.000140627,6.59,0.00128579,6.59,0.00271836
6.592,2.42E-05,6.592,0.0011348,6.592,0.00256737
6.594,-7.69E-05,6.594,0.00097895,6.594,0.00241152
6.596,-0.000160403,6.596,0.000837709,6.596,0.00227028
6.598,-0.000246098,6.598,0.000691597,6.598,0.00212417
6.6,-0.000336187,6.6,0.000545485,6.6,0.00197805
6.602,-0.000538339,6.602,0.00023865,6.602,0.00167122
6.604,-0.000777844,6.604,-6.82E-05,6.604,0.00136438
6.606,-0.000905288,6.606,-0.000228909,6.606,0.00120366
6.608,-0.00100856,6.608,-0.000379891,6.608,0.00105268
6.61,-0.00109645,6.61,-0.000535744,6.61,0.000896826
6.612,-0.00118215,6.612,-0.000681856,6.612,0.000750714
6.614,-0.00126784,6.614,-0.000823098,6.614,0.000609472
6.616,-0.00144582,6.616,-0.00113967,6.616,0.000255197
6.618,-0.00164138,6.618,-0.00146112,6.618,-0.000122798
6.62,-0.00174246,6.62,-0.00162184,6.62,-0.000311796
6.622,-0.00182156,6.622,-0.0017777,6.622,-0.000486498
6.624,-0.00188968,6.624,-0.00192381,6.624,-0.000660885
6.626,-0.00195779,6.626,-0.00206505,6.626,-0.000830401
6.628,-0.00202811,6.628,-0.00221116,6.628,-0.00100479
6.63,-0.00217313,6.63,-0.00248877,6.63,-0.00134837
6.632,-0.00242142,6.632,-0.0029125,6.632,-0.00189462
6.634,-0.00249833,6.634,-0.00304887,6.634,-0.00207812
6.636,-0.00255326,6.636,-0.00316576,6.636,-0.00225155
6.638,-0.00258402,6.638,-0.00328265,6.638,-0.00241557
6.64,-0.00261259,6.64,-0.00338493,6.64,-0.0025744
6.642,-0.00271806,6.642,-0.00368689,6.642,-0.00304601
6.644,-0.0027642,6.644,-0.00378917,6.644,-0.00321426
6.646,-0.00280815,6.646,-0.00389145,6.646,-0.00338251
6.648,-0.0028477,6.648,-0.00397912,6.648,-0.00353615
6.65,-0.00288725,6.65,-0.00405704,6.65,-0.00368005
6.652,-0.00296855,6.652,-0.00419828,6.652,-0.00396266
6.654,-0.00304546,6.654,-0.00433953,6.654,-0.00424528
6.656,-0.00307842,6.656,-0.00440284,6.656,-0.00438399
6.658,-0.00310039,6.658,-0.00446129,6.658,-0.00450841
6.66,-0.00311577,6.66,-0.00450999,6.66,-0.00462309
6.662,-0.00312896,6.662,-0.00455869,6.662,-0.00473777
6.664,-0.00315093,6.664,-0.00464636,6.664,-0.00494796
6.666,-0.0031707,6.666,-0.00472429,6.666,-0.0051484
6.668,-0.0031773,6.668,-0.00475351,6.668,-0.00523418
6.67,-0.00318169,6.67,-0.0047876,6.67,-0.00532482
6.672,-0.00318169,6.672,-0.00481683,6.672,-0.00540116
6.674,-0.00318169,6.674,-0.00484118,6.674,-0.00547264
6.676,-0.00318169,6.676,-0.00486066,6.676,-0.00558637
6.678,-0.00318169,6.678,-0.00488014,6.678,-0.00569067
6.68,-0.00318169,6.68,-0.00488988,6.68,-0.00573811
6.682,-0.00317949,6.682,-0.00489475,6.682,-0.00578068
6.684,-0.00317949,6.684,-0.00489475,6.684,-0.00581838
6.686,-0.0031773,6.686,-0.00488988,6.686,-0.00584179
6.688,-0.0031751,6.688,-0.00488014,6.688,-0.00586032
6.69,-0.00316411,6.69,-0.00486066,6.69,-0.00588796
6.692,-0.00313774,6.692,-0.00482657,6.692,-0.00588214
6.694,-0.00311797,6.694,-0.00481196,6.694,-0.00588638
6.696,-0.0030938,6.696,-0.00479734,6.696,-0.0058812
6.698,-0.00306084,6.698,-0.00477299,6.698,-0.00585684
6.7,-0.00302129,6.7,-0.00475351,6.7,-0.00583736
6.702,-0.00296636,6.702,-0.00472429,6.702,-0.00580814
6.704,-0.00281694,6.704,-0.0046561,6.704,-0.00573995
6.706,-0.00262797,6.706,-0.00456844,6.706,-0.00565229
6.708,-0.0025269,6.708,-0.00451973,6.708,-0.00560358
6.71,-0.00244559,6.71,-0.00446616,6.71,-0.00555001
6.712,-0.00239286,6.712,-0.00441258,6.712,-0.00549643
6.714,-0.00235111,6.714,-0.00435414,6.714,-0.00543799
6.716,-0.00230716,6.716,-0.00429082,6.716,-0.00537467
6.718,-0.00217972,6.718,-0.00414471,6.718,-0.00523799
6.72,-0.00185232,6.72,-0.00387684,6.72,-0.00497954
6.722,-0.00171829,6.722,-0.00377943,6.722,-0.00488213
6.724,-0.00160842,6.724,-0.00367228,6.724,-0.00477498
6.726,-0.00153591,6.726,-0.00356513,6.726,-0.00467726
6.728,-0.00148318,6.728,-0.00346772,6.728,-0.00457985
6.73,-0.00133376,6.73,-0.00313654,6.73,-0.00425809
6.732,-0.00127663,6.732,-0.00301478,6.732,-0.00413633
6.734,-0.00121071,6.734,-0.00287841,6.734,-0.00400938
6.736,-0.0011382,6.736,-0.00273716,6.736,-0.00386814
6.738,-0.00104591,6.738,-0.00259592,6.738,-0.0037269
6.74,-0.000621836,6.74,-0.00218194,6.74,-0.00331292
6.742,-0.000448249,6.742,-0.00203583,6.742,-0.0031668
6.744,-0.000298833,6.744,-0.00188972,6.744,-0.00302069
6.746,-0.000206546,6.746,-0.00172412,6.746,-0.0028551
6.748,-0.000140627,6.748,-0.00157314,6.748,-0.00270412
6.75,-3.08E-05,6.75,-0.00131014,6.75,-0.00244111
6.752,8.57E-05,6.752,-0.00101304,6.752,-0.00214402
6.754,0.000153811,6.754,-0.00085232,6.754,-0.0019833
6.756,0.000226322,6.756,-0.000667245,6.756,-0.00179822
6.758,0.000314214,6.758,-0.000521133,6.758,-0.00165211
6.76,0.000426276,6.76,-0.00036041,6.76,-0.00149139
6.762,0.000725109,6.762,-4.87E-05,6.762,-0.00117968
6.764,0.00107668,6.764,0.000287354,6.764,-0.000824773
6.766,0.00123708,6.766,0.000448077,6.766,-0.0006452
6.768,0.00134694,6.768,0.000633152,6.768,-0.000441275
6.77,0.00140627,6.77,0.000818227,6.77,-0.00023735
6.772,0.00143703,6.772,0.000944858,6.772,-0.000101295
6.774,0.00148757,6.774,0.00127604,6.774,0.000258166
6.776,0.00157986,6.776,0.00159749,6.776,0.000617312
6.778,0.00165676,6.778,0.00177283,6.778,0.000820921
6.78,0.00174685,6.78,0.00191407,6.78,0.000990437
6.782,0.00185232,6.782,0.00207966,6.782,0.00119373
6.784,0.00197098,6.784,0.00222577,6.784,0.00137754
6.786,0.00223246,6.786,0.00250826,6.786,0.00174485
6.788,0.00247636,6.788,0.00277126,6.788,0.0021021
6.79,0.00257084,6.79,0.00292224,6.79,0.00230963
6.792,0.00262138,6.792,0.00303913,6.792,0.00248307
6.794,0.00262797,6.794,0.00315602,6.794,0.0026565
6.796,0.00263017,6.796,0.00326317,6.796,0.0028202
6.798,0.00264335,6.798,0.00335084,6.798,0.00296442
6.8,0.00272245,6.8,0.00355539,6.8,0.0032915
6.802,0.00286967,6.802,0.00375508,6.802,0.00363256
6.804,0.00295976,6.804,0.00383788,6.804,0.00379075
6.806,0.00304106,6.806,0.00392554,6.806,0.00394439
6.808,0.00310039,6.808,0.00401321,6.808,0.00410746
6.81,0.00313994,6.81,0.00407652,6.81,0.00424617
6.812,0.00316191,6.812,0.00413984,6.812,0.00437546
6.814,0.0031729,6.814,0.00428108,6.814,0.00465807
6.816,0.0031773,6.816,0.00442232,6.816,0.00494069
6.818,0.00318169,6.818,0.00448564,6.818,0.0050794
6.82,0.00319048,6.82,0.00454408,6.82,0.00520382
6.822,0.00320147,6.822,0.00459279,6.822,0.00530907
6.824,0.00321685,6.824,0.00464149,6.824,0.00542375
6.826,0.00323223,6.826,0.00468045,6.826,0.00552869
6.828,0.00324981,6.828,0.00475351,6.828,0.00572426
6.83,0.0032542,6.83,0.00480708,6.83,0.00590036
6.832,0.003252,6.832,0.00483144,6.832,0.00598126
6.834,0.003252,6.834,0.00485092,6.834,0.00604787
6.836,0.003252,6.836,0.0048704,6.836,0.00611447
6.838,0.00324981,6.838,0.00488014,6.838,0.00617134
6.84,0.00324761,6.84,0.00488501,6.84,0.00622333
6.842,0.00324102,6.842,0.00489475,6.842,0.0063179
6.844,0.00323223,6.844,0.00488501,6.844,0.00637413
6.846,0.00322783,6.846,0.0048704,6.846,0.00638779
6.848,0.00322124,6.848,0.00485579,6.848,0.00640146
6.85,0.00320806,6.85,0.00484605,6.85,0.00641056
6.852,0.00319048,6.852,0.00483144,6.852,0.00640538
6.854,0.00316851,6.854,0.00482657,6.854,0.00641936
6.856,0.00310039,6.856,0.00480221,6.856,0.00640443
6.858,0.00295097,6.858,0.0047389,6.858,0.00635054
6.86,0.00289604,6.86,0.00470968,6.86,0.00632132
6.862,0.0028477,6.862,0.00468045,6.862,0.0062921
6.864,0.00281254,6.864,0.00464636,6.864,0.006258
6.866,0.0027708,6.866,0.00461227,6.866,0.00622391
6.868,0.00259721,6.868,0.00445642,6.868,0.00606806
6.87,0.0025269,6.87,0.0043931,6.87,0.00600474
6.872,0.00244999,6.872,0.00432492,6.872,0.00593656
6.874,0.00238187,6.874,0.00425186,6.874,0.0058635
6.876,0.00230716,6.876,0.0041788,6.876,0.00579044
6.878,0.00204129,6.878,0.00390606,6.878,0.0055177
6.88,0.00193582,6.88,0.00380378,6.88,0.00541542
6.882,0.00184353,6.882,0.00369663,6.882,0.00530827
6.884,0.00177322,6.884,0.00359436,6.884,0.005206
6.886,0.00170071,6.886,0.00348721,6.886,0.00509885
6.888,0.00162161,6.888,0.00337032,6.888,0.00498196
6.89,0.00153591,6.89,0.00324856,6.89,0.0048602
6.892,0.00132277,6.892,0.00300504,6.892,0.00461668
6.894,0.00119094,6.894,0.00287354,6.894,0.00448518
6.896,0.0010547,6.896,0.00274204,6.896,0.00435368
6.898,0.000929458,6.898,0.00260566,6.898,0.0042173
6.9,0.000802015,6.9,0.00246929,6.9,0.00408093
6.902,0.000672374,6.902,0.00232805,6.902,0.00393969
6.904,0.00041529,6.904,0.00203096,6.904,0.0036426
6.906,3.08E-05,6.906,0.0015634,6.906,0.00317504
6.908,-8.13E-05,6.908,0.00140268,6.908,0.00301432
6.91,-0.000151614,6.91,0.00124195,6.91,0.00285359
6.912,-0.000182376,6.912,0.00108123,6.912,0.00269287
6.914,-0.000217533,6.914,0.000925376,6.914,0.00253702
6.916,-0.000340582,6.916,0.0006088,6.916,0.00222044
6.918,-0.000529549,6.918,0.000253261,6.918,0.0018649
6.92,-0.000656993,6.92,7.79E-05,6.92,0.00168957
6.922,-0.000777844,6.922,-0.000107149,6.922,0.00150449
6.924,-0.000898696,6.924,-0.000287354,6.924,0.00132429
6.926,-0.00101515,6.926,-0.000452947,6.926,0.00115869
6.928,-0.00125466,6.928,-0.000793875,6.928,0.000817766
6.93,-0.00147439,6.93,-0.00113967,6.93,0.000424843
6.932,-0.00157107,6.932,-0.00131988,6.932,0.000206939
6.934,-0.00163699,6.934,-0.00148547,6.934,-5.78E-06
6.936,-0.00168313,6.936,-0.0016462,6.936,-0.000204201
6.938,-0.00173367,6.938,-0.00180205,6.938,-0.000397753
6.94,-0.00185672,6.94,-0.00209914,6.94,-0.000770246
6.942,-0.00201932,6.942,-0.00238163,6.942,-0.00113755
6.944,-0.0021138,6.944,-0.00252287,6.944,-0.00132592
6.946,-0.0021951,6.946,-0.00266411,6.946,-0.00152371
6.948,-0.00226981,6.948,-0.00280048,6.948,-0.00171663
6.95,-0.00234232,6.95,-0.00292224,6.95,-0.00190436
6.952,-0.00248075,6.952,-0.00317063,6.952,-0.00226585
6.954,-0.00261918,6.954,-0.00341415,6.954,-0.00263189
6.956,-0.0026829,6.956,-0.00353104,6.956,-0.00281476
6.958,-0.00273124,6.958,-0.0036528,6.958,-0.00301191
6.96,-0.0027686,6.96,-0.00376969,6.96,-0.00319478
6.962,-0.00280595,6.962,-0.00387197,6.962,-0.00336303
6.964,-0.00288066,6.964,-0.00406678,6.964,-0.00370864
6.966,-0.00295976,6.966,-0.00424699,6.966,-0.00402079
6.968,-0.00299931,6.968,-0.0043444,6.968,-0.0041936
6.97,-0.00302788,6.97,-0.00443206,6.97,-0.00434724
6.972,-0.00304985,6.972,-0.00451486,6.972,-0.00449601
6.974,-0.00307183,6.974,-0.00458305,6.974,-0.0046396
6.976,-0.00310698,6.976,-0.00470968,6.976,-0.00489817
6.978,-0.00313994,6.978,-0.00480708,6.978,-0.00512753
6.98,-0.00315093,6.98,-0.00486066,6.98,-0.00524708
6.982,-0.00315752,6.982,-0.00489475,6.982,-0.00533772
6.984,-0.00315972,6.984,-0.00493372,6.984,-0.00543323
6.986,-0.00315972,6.986,-0.00496781,6.986,-0.00552387
6.988,-0.00315972,6.988,-0.00501164,6.988,-0.00569023
6.99,-0.00315972,6.99,-0.00504086,6.99,-0.00582312
6.992,-0.00315972,6.992,-0.00505548,6.992,-0.00588486
6.994,-0.00315972,6.994,-0.00506522,6.994,-0.00594172
6.996,-0.00315752,6.996,-0.00507496,6.996,-0.00599859
6.998,-0.00315752,6.998,-0.00507983,6.998,-0.00604116
7,-0.00315532,7,-0.00507983,7,-0.00608828
7.002,-0.00314873,7.002,-0.00507009,7.002,-0.00615394
7.004,-0.00313555,7.004,-0.00505548,7.004,-0.00621473
7.006,-0.00312456,7.006,-0.00503599,7.006,-0.00622352
7.008,-0.00310478,7.008,-0.00502138,7.008,-0.00622776
7.01,-0.00308061,7.01,-0.0050019,7.01,-0.00622712
7.012,-0.00304326,7.012,-0.00498242,7.012,-0.00622649
7.014,-0.00299492,7.014,-0.00495807,7.014,-0.00621157
7.016,-0.0028521,7.016,-0.00488988,7.016,-0.00616223
7.018,-0.00266532,7.018,-0.00480221,7.018,-0.00607456
7.02,-0.00256864,7.02,-0.00474864,7.02,-0.00602099
7.022,-0.00248954,7.022,-0.00469507,7.022,-0.00596741
7.024,-0.00243241,7.024,-0.00463662,7.024,-0.00590897
7.026,-0.00238627,7.026,-0.00458305,7.026,-0.00585539
7.028,-0.00234232,7.028,-0.00452947,7.028,-0.00581124
7.03,-0.00221048,7.03,-0.00438336,7.03,-0.00566513
7.032,-0.00201492,7.032,-0.0042129,7.032,-0.00549467
7.034,-0.00189847,7.034,-0.00412036,7.034,-0.00540213
7.036,-0.0017886,7.036,-0.00401808,7.036,-0.00529985
7.038,-0.00169412,7.038,-0.00391093,7.038,-0.0051927
7.04,-0.00160183,7.04,-0.00381352,7.04,-0.0050953
7.042,-0.00150515,7.042,-0.00371612,7.042,-0.00499789
7.044,-0.00128542,7.044,-0.00349695,7.044,-0.00478814
7.046,-0.00104811,7.046,-0.00322908,7.046,-0.0045297
7.048,-0.00093605,7.048,-0.00308783,7.048,-0.00439788
7.05,-0.000848158,7.05,-0.00294172,7.05,-0.00426119
7.052,-0.000777844,7.052,-0.00280048,7.052,-0.00411995
7.054,-0.000714123,7.054,-0.00266411,7.054,-0.00399301
7.056,-0.00063502,7.056,-0.00252774,7.056,-0.00385663
7.058,-0.000424079,7.058,-0.00223064,7.058,-0.00357839
7.06,-0.000171389,7.06,-0.00188484,7.06,-0.00324202
7.062,-3.30E-05,7.062,-0.00170951,7.062,-0.00306668
7.064,9.01E-05,7.064,-0.00152931,7.064,-0.00288648
7.066,0.000191165,7.066,-0.00135884,7.066,-0.00271601
7.068,0.000287846,7.068,-0.00120299,7.068,-0.00256016
7.07,0.000388922,7.07,-0.00104714,7.07,-0.00240431
7.072,0.000610849,7.072,-0.000686726,7.072,-0.0020439
7.074,0.000841566,7.074,-0.000311706,7.074,-0.00166888
7.076,0.00096022,7.076,-0.00012176,7.076,-0.00147893
7.078,0.0010613,7.078,5.84E-05,7.078,-0.00129873
7.08,0.0011382,7.08,0.000233779,7.08,-0.00112339
7.082,0.00121511,7.082,0.000394502,7.082,-0.000953244
7.084,0.00129421,7.084,0.000555226,7.084,-0.000773671
7.086,0.00148757,7.086,0.000930246,7.086,-0.000360951
7.088,0.00171389,7.088,0.00131988,7.088,7.58E-05
7.09,0.00183475,7.09,0.00149521,7.09,0.000279414
