"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
13.838,0.00140627,13.838,0.00218681,13.838,9.45E-05
13.84,0.00131399,13.84,0.00225012,13.84,0.000289766
13.842,0.00123049,13.842,0.00229396,13.842,0.000474972
13.844,0.00112502,13.844,0.00234266,13.844,0.000665048
13.846,0.000604258,13.846,0.00243033,13.846,0.00126165
13.848,0.000402106,13.848,0.00242546,13.848,0.00144528
13.85,0.000230717,13.85,0.00242546,13.85,0.00162435
13.852,0.000101076,13.852,0.00242059,13.852,0.0018174
13.854,-6.59E-06,13.854,0.00239624,13.854,0.00199097
13.856,-0.000248295,13.856,0.00236701,13.856,0.00236701
13.858,-0.000503182,13.858,0.00230857,13.858,0.00273269
13.86,-0.000599863,13.86,0.00224038,13.86,0.00288127
13.862,-0.000685558,13.862,0.00217707,13.862,0.0030253
13.864,-0.000766858,13.864,0.00212349,13.864,0.0031885
13.866,-0.000876723,13.866,0.00205044,13.866,0.00332279
13.868,-0.00116237,13.868,0.00195303,13.868,0.00364007
13.87,-0.00145901,13.87,0.00177283,13.87,0.00384628
13.872,-0.00161721,13.872,0.0016949,13.872,0.00394743
13.874,-0.00174246,13.874,0.00158775,13.874,0.00400992
13.876,-0.00183475,13.876,0.00150495,13.876,0.00407792
13.878,-0.00191165,13.878,0.0014319,13.878,0.00414624
13.88,-0.00205667,13.88,0.00126143,13.88,0.00420197
13.882,-0.00217313,13.882,0.00108123,13.882,0.00421026
13.884,-0.00222586,13.884,0.00100817,13.884,0.0042126
13.886,-0.00226981,13.886,0.000915635,13.886,0.00419547
13.888,-0.00230716,13.888,0.000842579,13.888,0.00418838
13.89,-0.00234232,13.89,0.000779264,13.89,0.00418162
13.892,-0.00237968,13.892,0.000706208,13.892,0.00413684
13.894,-0.00245219,13.894,0.000564966,13.894,0.00402387
13.896,-0.00254228,13.896,0.000306835,13.896,0.00376574
13.898,-0.00256205,13.898,0.000224038,13.898,0.00368294
13.9,-0.00256425,13.9,0.000150982,13.9,0.00359103
13.902,-0.00255546,13.902,6.82E-05,13.902,0.00347996
13.904,-0.00255546,13.904,-1.95E-05,13.904,0.00336402
13.906,-0.00255985,13.906,-0.000228909,13.906,0.0030792
13.908,-0.00254887,13.908,-0.000433466,13.908,0.00278982
13.91,-0.00254447,13.91,-0.000535744,13.91,0.00263099
13.912,-0.00253129,13.912,-0.000628282,13.912,0.00249133
13.914,-0.00250712,13.914,-0.00073056,13.914,0.0023325
13.916,-0.00246757,13.916,-0.000832838,13.916,0.00216425
13.918,-0.00232255,13.918,-0.0010374,13.918,0.00182774
13.92,-0.00210941,13.92,-0.00122247,13.92,0.00148245
13.922,-0.00199735,13.922,-0.0013004,13.922,0.0013197
13.924,-0.00189188,13.924,-0.00137345,13.924,0.00115239
13.926,-0.00180618,13.926,-0.00144164,13.926,0.000980535
13.928,-0.0017117,13.928,-0.00151956,13.928,0.000798936
13.93,-0.00159744,13.93,-0.00159262,13.93,0.000603358
13.932,-0.00128762,13.932,-0.00173873,13.932,0.000193351
13.934,-0.000795423,13.934,-0.00185562,13.934,-0.000375929
13.936,-0.000630625,13.936,-0.00188972,13.936,-0.000570243
13.938,-0.000505379,13.938,-0.00192868,13.938,-0.000778853
13.94,-0.000446052,13.94,-0.0019579,13.94,-0.000977722
13.942,-0.000399909,13.942,-0.00199199,13.942,-0.00118146
13.944,-0.00011426,13.944,-0.00205531,13.944,-0.00181026
13.946,-1.10E-05,13.946,-0.00204557,13.946,-0.00200787
13.948,9.23E-05,13.948,-0.00201148,13.948,-0.0021717
13.95,0.000204349,13.95,-0.00199686,13.95,-0.00236443
13.952,0.000344976,13.952,-0.00197738,13.952,-0.00254287
13.954,0.00071632,13.954,-0.00194816,13.954,-0.00290949
13.956,0.00107668,13.956,-0.00185075,13.956,-0.00317022
13.958,0.00126564,13.958,-0.00181179,13.958,-0.00327263
13.96,0.00141286,13.96,-0.00174847,13.96,-0.00334126
13.962,0.00151394,13.962,-0.00170464,13.962,-0.00341995
13.964,0.00159744,13.964,-0.00168029,13.964,-0.00351812
13.966,0.00177762,13.966,-0.00158288,13.966,-0.00366576
13.968,0.00190506,13.968,-0.00145625,13.968,-0.0037559
13.97,0.00196878,13.97,-0.00141242,13.97,-0.00381574
13.972,0.00202371,13.972,-0.00136858,13.972,-0.00385673
13.974,0.00207205,13.974,-0.00132475,13.974,-0.00388829
13.976,0.0021182,13.976,-0.00128579,13.976,-0.0039153
13.978,0.00216434,13.978,-0.00123708,13.978,-0.00392315
13.98,0.0022764,13.98,-0.00110558,13.98,-0.00387647
13.982,0.00246317,13.982,-0.000891283,13.982,-0.003747
13.984,0.0025203,13.984,-0.000808486,13.984,-0.00368305
13.986,0.00255546,13.986,-0.000720819,13.986,-0.00360481
13.988,0.00256645,13.988,-0.000638022,13.988,-0.00352201
13.99,0.00256864,13.99,-0.000545485,13.99,-0.00342947
13.992,0.00257084,13.992,-0.000258131,13.992,-0.00314212
13.994,0.00257084,13.994,-0.000146112,13.994,-0.0030301
13.996,0.00257084,13.996,-4.38E-05,13.996,-0.00292782
13.998,0.00256864,13.998,6.33E-05,13.998,-0.00280182
14,0.00256425,14,0.000185075,14,-0.00266121
14.002,0.00253568,14.002,0.000448077,14.002,-0.00236051
14.004,0.00247196,14.004,0.000681856,14.004,-0.00208904
14.006,0.00242582,14.006,0.000798746,14.006,-0.00194387
14.008,0.00236869,14.008,0.000915635,14.008,-0.00179871
14.01,0.00230057,14.01,0.00103252,14.01,-0.00164412
14.012,0.00221708,14.012,0.00114941,14.012,-0.00148953
14.014,0.00198416,14.014,0.00136858,14.014,-0.00116669
14.016,0.00168093,14.016,0.00155853,14.016,-0.000835371
14.018,0.00152932,14.018,0.00164132,14.018,-0.000677176
14.02,0.00140188,14.02,0.00172899,14.02,-0.000504686
14.022,0.00130739,14.022,0.00180692,14.022,-0.000313662
14.024,0.0012195,14.024,0.00188484,14.024,-0.000122638
14.026,0.00112282,14.026,0.00196277,14.026,7.78E-05
14.028,0.000852552,14.028,0.00208453,14.028,0.00049174
14.03,0.000395514,14.03,0.00214785,14.03,0.00106399
14.032,0.000230717,14.032,0.00216246,14.032,0.00125768
14.034,9.89E-05,14.034,0.00215272,14.034,0.00144586
14.036,1.54E-05,14.036,0.00215272,14.036,0.00164378
14.038,-5.49E-05,14.038,0.00214785,14.038,0.00184625
14.04,-0.000388922,14.04,0.00206992,14.04,0.00239979
14.042,-0.000511971,14.042,0.00201148,14.042,0.00256754
14.044,-0.000619639,14.044,0.0019579,14.044,0.00273073
14.046,-0.000720714,14.046,0.00188972,14.046,0.00287932
14.048,-0.000834974,14.048,0.0018264,14.048,0.00303277
14.05,-0.0011404,14.05,0.0016949,14.05,0.00330654
14.052,-0.00143923,14.052,0.00153418,14.052,0.00353223
14.054,-0.00158206,14.054,0.00146599,14.054,0.00363369
14.056,-0.00169192,14.056,0.00140268,14.056,0.0037306
14.058,-0.00176883,14.058,0.00131988,14.058,0.00378918
14.06,-0.00183694,14.06,0.00126143,14.06,0.00385325
14.062,-0.00198636,14.062,0.00112993,14.062,0.00391967
14.064,-0.002116,14.064,0.000993562,14.064,0.00395295
14.066,-0.00218192,14.066,0.000944858,14.066,0.00397964
14.068,-0.00223905,14.068,0.000891283,14.068,0.00398262
14.07,-0.00228519,14.07,0.000827968,14.07,0.00397585
14.072,-0.00232914,14.072,0.000793875,14.072,0.00397946
14.074,-0.00237308,14.074,0.000750042,14.074,0.0039639
14.076,-0.00245219,14.076,0.000652634,14.076,0.00388534
14.078,-0.00253788,14.078,0.000457818,14.078,0.0036811
14.08,-0.00255546,14.08,0.000379891,14.08,0.00359375
14.082,-0.00255546,14.082,0.000301965,14.082,0.00349697
14.084,-0.00254887,14.084,0.000228909,14.084,0.00339564
14.086,-0.00255107,14.086,0.000141242,14.086,0.0032797
14.088,-0.00255107,14.088,-0.000150982,14.088,0.00286495
14.09,-0.00254667,14.09,-0.000253261,14.09,0.00271555
14.092,-0.00254447,14.092,-0.000350669,14.092,0.00257102
14.094,-0.00253568,14.094,-0.000438336,14.094,0.00243623
14.096,-0.00251371,14.096,-0.000530874,14.096,0.00228714
14.098,-0.00241703,14.098,-0.00072569,14.098,0.00197923
14.1,-0.00224784,14.1,-0.000910765,14.1,0.00167163
14.102,-0.00214456,14.102,-0.000998432,14.102,0.00150856
14.104,-0.00204788,14.104,-0.00107149,14.104,0.00136011
14.106,-0.00195779,14.106,-0.00113967,14.106,0.0012071
14.108,-0.00186551,14.108,-0.00121273,14.108,0.0010398
14.11,-0.00162161,14.11,-0.00135397,14.11,0.00069121
14.112,-0.00130739,14.112,-0.00148547,14.112,0.00032409
14.114,-0.00116237,14.114,-0.00154392,14.114,0.000133698
14.116,-0.00105251,14.116,-0.00158775,14.116,-5.15E-05
14.118,-0.000969009,14.118,-0.00163158,14.118,-0.000236714
14.12,-0.00087892,14.12,-0.00168516,14.12,-0.000441085
14.122,-0.000766858,14.122,-0.00173873,14.122,-0.000654881
14.124,-0.000424079,14.124,-0.00186536,14.124,-0.00110195
14.126,9.67E-05,14.126,-0.00188484,14.126,-0.0016398
14.128,0.000305425,14.128,-0.00188484,14.128,-0.00181887
14.13,0.000465828,14.13,-0.00188484,14.13,-0.00199794
14.132,0.00055372,14.132,-0.00189459,14.132,-0.00218675
14.134,0.000613047,14.134,-0.00188972,14.134,-0.00236096
14.136,0.000885512,14.136,-0.00185075,14.136,-0.00285921
14.138,0.000988785,14.138,-0.00182153,14.138,-0.00300905
14.14,0.0010591,14.14,-0.00176796,14.14,-0.0031157
14.142,0.00112941,14.142,-0.00172899,14.142,-0.00323696
14.144,0.00122829,14.144,-0.0016949,14.144,-0.00335366
14.146,0.00151394,14.146,-0.00159262,14.146,-0.00350586
14.148,0.00177762,14.148,-0.00145625,14.148,-0.00357683
14.15,0.00192483,14.15,-0.00142216,14.15,-0.00362756
14.152,0.00203909,14.152,-0.00136371,14.152,-0.00365394
14.154,0.002116,14.154,-0.00131014,14.154,-0.00367576
14.156,0.00217093,14.156,-0.00127604,14.156,-0.00370764
14.158,0.00226542,14.158,-0.00117864,14.158,-0.00373276
14.16,0.00233134,14.16,-0.00107636,14.16,-0.00370588
14.162,0.0023599,14.162,-0.00103252,14.162,-0.00369032
14.164,0.00238847,14.164,-0.00097895,14.164,-0.00365559
14.166,0.00241044,14.166,-0.000925376,14.166,-0.00361144
14.168,0.00243241,14.168,-0.000881542,14.168,-0.00357704
14.17,0.00245438,14.17,-0.000827968,14.17,-0.00352346
14.172,0.00249174,14.172,-0.000701338,14.172,-0.00339683
14.174,0.00251811,14.174,-0.000443206,14.174,-0.0031387
14.176,0.00251811,14.176,-0.000350669,14.176,-0.00304616
14.178,0.00251371,14.178,-0.00024352,14.178,-0.00292959
14.18,0.00251151,14.18,-0.00012663,14.18,-0.00280327
14.182,0.00250712,14.182,0,14.182,-0.00265779
14.184,0.00246757,14.184,0.000384762,14.184,-0.00221648
14.186,0.0024412,14.186,0.000511392,14.186,-0.00206158
14.188,0.00240824,14.188,0.000638022,14.188,-0.0019161
14.19,0.0023621,14.19,0.000764653,14.19,-0.00177062
14.192,0.00229398,14.192,0.000886413,14.192,-0.00162058
14.194,0.00208524,14.194,0.00111532,14.194,-0.00131628
14.196,0.00180398,14.196,0.00132962,14.196,-0.000988882
14.198,0.00166336,14.198,0.00142216,14.198,-0.00083037
14.2,0.00154031,14.2,0.00150982,14.2,-0.000667305
14.202,0.00144582,14.202,0.00158288,14.202,-0.00051885
14.204,0.00135573,14.204,0.00166081,14.204,-0.000346676
14.206,0.00125686,14.206,0.0017436,14.206,-0.000160206
14.208,0.00098439,14.208,0.00187997,14.208,0.000211785
14.21,0.000531747,14.21,0.00196764,14.21,0.000751842
14.212,0.000360357,14.212,0.00200173,14.212,0.000946157
14.214,0.000221927,14.214,0.0020066,14.214,0.00112067
14.216,0.000136233,14.216,0.00203096,14.216,0.00131467
14.218,6.15E-05,14.218,0.00205531,14.218,0.0015181
14.22,-0.000283452,14.22,0.00205044,14.22,0.00210699
14.222,-0.000404303,14.222,0.00202122,14.222,0.00227569
14.224,-0.000514168,14.224,0.00198225,14.224,0.00244407
14.226,-0.000615244,14.226,0.00193355,14.226,0.00259328
14.228,-0.000729504,14.228,0.00190433,14.228,0.00275256
14.23,-0.00104372,14.23,0.00180692,14.23,0.00302272
14.232,-0.00135354,14.232,0.00167542,14.232,0.00323051
14.234,-0.00150955,14.234,0.0016121,14.234,0.00333684
14.236,-0.0016238,14.236,0.00155366,14.236,0.00341977
14.238,-0.0017117,14.238,0.00147086,14.238,0.00348777
14.24,-0.0017864,14.24,0.00142216,14.24,0.00357101
14.242,-0.00194022,14.242,0.00127604,14.242,0.00366052
14.244,-0.00206546,14.244,0.00112993,14.244,0.00371233
14.246,-0.00212918,14.246,0.00106662,14.246,0.00372441
14.248,-0.00218412,14.248,0.00100817,14.248,0.00374136
14.25,-0.00223026,14.25,0.000935117,14.25,0.00372486
14.252,-0.00227421,14.252,0.000896154,14.252,0.00373302
14.254,-0.00232035,14.254,0.00085232,14.254,0.00372688
14.256,-0.00240824,14.256,0.000754912,14.256,0.00365775
14.258,-0.00248515,14.258,0.000623411,14.258,0.00352625
14.26,-0.00251151,14.26,0.000564966,14.26,0.0034678
14.262,-0.0025225,14.262,0.00049191,14.262,0.00339475
14.264,-0.0025203,14.264,0.000438336,14.264,0.00333175
14.266,-0.00251811,14.266,0.000375021,14.266,0.00325901
14.268,-0.0025203,14.268,0.000301965,14.268,0.0031671
14.27,-0.00251591,14.27,0.000131501,14.27,0.00294952
14.272,-0.00250492,14.272,-0.000150982,14.272,0.00255394
14.274,-0.00249613,14.274,-0.00024839,14.274,0.0024094
14.276,-0.00248075,14.276,-0.000345798,14.276,0.00225545
14.278,-0.00245219,14.278,-0.000452947,14.278,0.00210117
14.28,-0.00240824,14.28,-0.000564966,14.28,0.00193261
14.282,-0.00213578,14.282,-0.000876672,14.282,0.00146068
14.284,-0.00201273,14.284,-0.00096921,14.284,0.00130217
14.286,-0.00189407,14.286,-0.00105201,14.286,0.00116282
14.288,-0.00179959,14.288,-0.00112993,14.288,0.0010095
14.29,-0.0017073,14.29,-0.00121273,14.29,0.000860726
14.292,-0.00148318,14.292,-0.00137345,14.292,0.000539782
14.294,-0.00118434,14.294,-0.00152444,14.294,0.000181454
14.296,-0.00103273,14.296,-0.00157801,14.296,-4.07E-06
14.298,-0.000922866,14.298,-0.00162671,14.298,-0.000184719
14.3,-0.000830579,14.3,-0.00166568,14.3,-0.000365054
14.302,-0.000729504,14.302,-0.00171925,14.302,-0.000560001
14.304,-0.000430671,14.304,-0.0018264,14.304,-0.000968743
14.306,-7.91E-05,14.306,-0.00188484,14.306,-0.00133821
14.308,7.25E-05,14.308,-0.00187023,14.308,-0.00147439
14.31,0.000210941,14.31,-0.0018751,14.31,-0.00164891
14.312,0.0003252,14.312,-0.0018751,14.312,-0.00180913
14.314,0.000448249,14.314,-0.00187023,14.314,-0.00197391
14.316,0.000591074,14.316,-0.00188484,14.316,-0.00214874
14.318,0.000922866,14.318,-0.00186536,14.318,-0.00245913
14.32,0.00137331,14.32,-0.00177283,14.32,-0.00284725
14.322,0.0015425,14.322,-0.00172899,14.322,-0.00294479
14.324,0.00164358,14.324,-0.00169977,14.324,-0.00306637
14.326,0.00167434,14.326,-0.00168516,14.326,-0.0031837
14.328,0.00168753,14.328,-0.0016462,14.328,-0.00327669
14.33,0.00185232,14.33,-0.00151469,14.33,-0.00348448
14.332,0.00189847,14.332,-0.00145625,14.332,-0.00352971
14.334,0.00195999,14.334,-0.00138319,14.334,-0.00354147
14.336,0.00203031,14.336,-0.00133936,14.336,-0.00357304
14.338,0.00210941,14.338,-0.00128092,14.338,-0.00358057
14.34,0.00225004,14.34,-0.00115916,14.34,-0.00355305
14.342,0.00239725,14.342,-0.00101304,14.342,-0.00346349
14.344,0.00245438,14.344,-0.000949728,14.344,-0.0034096
14.346,0.00248954,14.346,-0.000876672,14.346,-0.00334597
14.348,0.00250492,14.348,-0.000818227,14.348,-0.00328752
14.35,0.00251371,14.35,-0.000745171,14.35,-0.00321447
14.352,0.0025225,14.352,-0.000594189,14.352,-0.00306349
14.354,0.0025247,14.354,-0.000418854,14.354,-0.00288815
14.356,0.0025247,14.356,-0.000340928,14.356,-0.00281023
14.358,0.0025225,14.358,-0.00024839,14.358,-0.00271769
14.36,0.00251811,14.36,-0.000160723,14.36,-0.00263002
14.362,0.00251371,14.362,-6.82E-05,14.362,-0.00253748
14.364,0.00250272,14.364,3.90E-05,14.364,-0.00243033
14.366,0.00244559,14.366,0.000263002,14.366,-0.00219687
14.368,0.00232694,14.368,0.000511392,14.368,-0.00191078
14.37,0.00224564,14.37,0.000633152,14.37,-0.00176075
14.372,0.00216214,14.372,0.000759782,14.372,-0.00160584
14.374,0.00207645,14.374,0.000886413,14.374,-0.00146036
14.376,0.00198196,14.376,0.00101304,14.376,-0.00130546
14.378,0.00186331,14.378,0.00113967,14.378,-0.00114113
14.38,0.0015469,14.38,0.00137345,14.38,-0.00083195
14.382,0.000995377,14.382,0.00165594,14.382,-0.000342122
14.384,0.000828382,14.384,0.0017436,14.384,-0.000169631
14.386,0.000729504,14.386,0.00182153,14.386,1.20E-05
14.388,0.000709728,14.388,0.00188484,14.388,0.000188381
14.39,0.000705333,14.39,0.00195303,14.39,0.000388514
14.392,0.000516366,14.392,0.00210888,14.392,0.000987332
14.394,0.000432868,14.394,0.00212349,14.394,0.00117159
14.396,0.000318609,14.396,0.00209427,14.396,0.00130259
14.398,0.000177981,14.398,0.0020894,14.398,0.00147679
14.4,6.59E-06,14.4,0.00207479,14.4,0.00163182
14.402,-0.000393317,14.402,0.00203096,14.402,0.00194613
14.404,-0.000810804,14.404,0.00191407,14.404,0.00218739
14.406,-0.00100197,14.406,0.0018751,14.406,0.00231807
14.408,-0.0011404,14.408,0.00179231,14.408,0.00241434
14.41,-0.0012217,14.41,0.00176796,14.41,0.00256906
14.412,-0.00128982,14.412,0.00172899,14.412,0.00269975
14.414,-0.00145022,14.414,0.00164132,14.414,0.00294195
14.416,-0.00158865,14.416,0.00150982,14.416,0.00311204
14.418,-0.00166116,14.418,0.00144651,14.418,0.0031901
14.42,-0.00174026,14.42,0.00138806,14.42,0.00327302
14.422,-0.00181717,14.422,0.00133449,14.422,0.00334197
14.424,-0.00190066,14.424,0.00128579,14.424,0.00339694
14.426,-0.00198856,14.426,0.00124195,14.426,0.00345678
14.428,-0.00217972,14.428,0.00110558,14.428,0.00349006
14.43,-0.00245219,14.43,0.000862061,14.43,0.00341618
14.432,-0.0025247,14.432,0.000779264,14.432,0.00338051
14.434,-0.00255326,14.434,0.000696467,14.434,0.00332599
14.436,-0.00254667,14.436,0.00061367,14.436,0.00326204
14.438,-0.00253788,14.438,0.000540614,14.438,0.00320783
14.44,-0.00255985,14.44,0.000394502,14.44,0.00307115
14.442,-0.00256864,14.442,0.000224038,14.442,0.00290068
14.444,-0.00256864,14.444,0.000131501,14.444,0.00280814
14.446,-0.00256645,14.446,4.87E-05,14.446,0.00272535
14.448,-0.00256205,14.448,-3.41E-05,14.448,0.00263313
14.45,-0.00255985,14.45,-0.00012176,14.45,0.00254546
14.452,-0.00254008,14.452,-0.000311706,14.452,0.00231781
14.454,-0.00248734,14.454,-0.000516262,14.454,0.00205671
14.456,-0.00244559,14.456,-0.00061367,14.456,0.0019216
14.458,-0.00239506,14.458,-0.000696467,14.458,0.00179168
14.46,-0.00233353,14.46,-0.000798746,14.46,0.00164228
14.462,-0.00225443,14.462,-0.000896154,14.462,0.00148832
14.464,-0.00202811,14.464,-0.0010861,14.464,0.0011947
14.466,-0.00173367,14.466,-0.00125169,14.466,0.000906586
14.468,-0.00158425,14.468,-0.00133449,14.468,0.000757816
14.47,-0.0014612,14.47,-0.00140755,14.47,0.000609362
14.472,-0.00136672,14.472,-0.00149521,14.472,0.000446296
14.474,-0.00127663,14.474,-0.00158288,14.474,0.000264381
14.476,-0.00116896,14.476,-0.00166568,14.476,7.79E-05
14.478,-0.000859144,14.478,-0.00184101,14.478,-0.000342468
14.48,-0.000373541,14.48,-0.00195303,14.48,-0.000850329
14.482,-0.00019556,14.482,-0.00198712,14.482,-0.00102579
14.484,-5.27E-05,14.484,-0.00202122,14.484,-0.00121068
14.486,3.74E-05,14.486,-0.00204557,14.486,-0.00139526
14.488,0.000112062,14.488,-0.00206992,14.488,-0.00158926
14.49,0.000461433,14.49,-0.00205531,14.49,-0.00207416
14.492,0.000573495,14.492,-0.00202609,14.492,-0.00221458
14.494,0.000667979,14.494,-0.00197251,14.494,-0.00233065
14.496,0.000755871,14.496,-0.00194329,14.496,-0.00247108
14.498,0.000870131,14.498,-0.00190433,14.498,-0.00259234
14.5,0.00134694,14.5,-0.00176308,14.5,-0.00290349
14.502,0.00149856,14.502,-0.00167542,14.502,-0.00294777
14.504,0.00164358,14.504,-0.00162671,14.504,-0.00303101
14.506,0.00174905,14.506,-0.00157314,14.506,-0.00309053
14.508,0.00183475,14.508,-0.00151469,14.508,-0.00314518
14.51,0.00201053,14.51,-0.00144651,14.51,-0.00328434
14.512,0.002116,14.512,-0.00131014,14.512,-0.00331762
14.514,0.00215775,14.514,-0.00124682,14.514,-0.00332028
14.516,0.00218851,14.516,-0.00120299,14.516,-0.00334242
14.518,0.00221708,14.518,-0.00115916,14.518,-0.00335513
14.52,0.00224784,14.52,-0.00110558,14.52,-0.00334868
14.522,0.00232035,14.522,-0.000983821,14.522,-0.00330232
14.524,0.00241483,14.524,-0.000842579,14.524,-0.0032082
14.526,0.00245878,14.526,-0.000764653,14.526,-0.0031397
14.528,0.00249394,14.528,-0.000676986,14.528,-0.00306146
14.53,0.00251371,14.53,-0.000589318,14.53,-0.00297379
14.532,0.0025247,14.532,-0.000506522,14.532,-0.002891
14.534,0.0025269,14.534,-0.000409114,14.534,-0.00279359
14.536,0.0025203,14.536,-0.000185075,14.536,-0.00256955
14.538,0.00251151,14.538,0.000170464,14.538,-0.00221401
14.54,0.00250712,14.54,0.000282483,14.54,-0.00210199
14.542,0.00249613,14.542,0.000404243,14.542,-0.00198023
14.544,0.00247196,14.544,0.000521133,14.544,-0.00186334
14.546,0.00243241,14.546,0.000652634,14.546,-0.00173184
14.548,0.00217752,14.548,0.0010374,14.548,-0.00129053
14.55,0.00205448,14.55,0.00115428,14.55,-0.00113594
14.552,0.00193362,14.552,0.00127117,14.552,-0.000990778
14.554,0.00183255,14.554,0.00138319,14.554,-0.000850484
14.556,0.00173806,14.556,0.00148547,14.556,-0.000710506
14.558,0.00151833,14.558,0.0016949,14.558,-0.000406831
14.56,0.00124367,14.56,0.00188484,14.56,-8.49E-05
14.562,0.00110744,14.562,0.00197251,14.562,9.70E-05
14.564,0.00100856,14.564,0.00203583,14.564,0.00025454
14.566,0.000922866,14.566,0.00210401,14.566,0.000426398
14.568,0.000830579,14.568,0.00216733,14.568,0.000602811
14.57,0.000538339,14.57,0.00226961,14.57,0.000959559
14.572,0.000177981,14.572,0.00232805,14.572,0.00131017
14.574,6.59E-06,14.574,0.00234266,14.574,0.00148501
14.576,-0.000147219,14.576,0.00233779,14.576,0.00164978
14.578,-0.000268071,14.578,0.00233292,14.578,0.00181456
14.58,-0.000391119,14.58,0.00231831,14.58,0.00197902
14.582,-0.000531747,14.582,0.00229396,14.582,0.00213374
14.584,-0.000845961,14.584,0.0022209,14.584,0.00243767
14.586,-0.00112502,14.586,0.00208453,14.586,0.00268772
14.588,-0.00127224,14.588,0.0020066,14.588,0.00279829
14.59,-0.0013843,14.59,0.00191894,14.59,0.00289912
14.592,-0.00147219,14.592,0.00184101,14.592,0.00300026
14.594,-0.00155129,14.594,0.00176796,14.594,0.00310628
14.596,-0.00163259,14.596,0.00167542,14.596,0.00318339
14.598,-0.001793,14.598,0.00147573,14.598,0.00331357
14.6,-0.00208963,14.6,0.00113967,14.6,0.00342048
14.602,-0.00218851,14.602,0.00104227,14.602,0.00344559
14.604,-0.00226102,14.604,0.000939987,14.604,0.00345641
14.606,-0.00229398,14.606,0.000842579,14.606,0.00345325
14.608,-0.00232255,14.608,0.000759782,14.608,0.0034647
14.61,-0.00241044,14.61,0.000521133,14.61,0.00341455
14.612,-0.00243241,14.612,0.000428595,14.612,0.00335971
14.614,-0.00244999,14.614,0.000345798,14.614,0.00330519
14.616,-0.00246317,14.616,0.000277613,14.616,0.00324642
14.618,-0.00246977,14.618,0.000199686,14.618,0.0031685
14.62,-0.00247636,14.62,6.33E-05,14.62,0.00303213
14.622,-0.00247636,14.622,-0.000102278,14.622,0.00284768
14.624,-0.00247416,14.624,-0.000185075,14.624,0.00275546
14.626,-0.00246977,14.626,-0.000258131,14.626,0.00266356
14.628,-0.00246537,14.628,-0.000345798,14.628,0.00253819
14.63,-0.00245878,14.63,-0.000438336,14.63,0.00240795
14.632,-0.00241483,14.632,-0.000652634,14.632,0.00208998
14.634,-0.00232255,14.634,-0.000862061,14.634,0.00176746
14.636,-0.00226102,14.636,-0.000954598,14.636,0.0016278
14.638,-0.00218851,14.638,-0.00105201,14.638,0.00146442
14.64,-0.00211161,14.64,-0.00113967,14.64,0.0013202
14.642,-0.00201712,14.642,-0.00122734,14.642,0.00116656
14.644,-0.00190066,14.644,-0.00131501,14.644,0.00101292
14.646,-0.00159304,14.646,-0.00149034,14.646,0.000677362
14.648,-0.00106569,14.648,-0.00168029,14.648,0.000185822
14.65,-0.000896498,14.65,-0.00172412,14.65,2.89E-05
14.652,-0.000784436,14.652,-0.00177283,14.652,-0.00013291
14.654,-0.000744885,14.654,-0.00182153,14.654,-0.000304137
14.656,-0.000720714,14.656,-0.00187997,14.656,-0.000494529
14.658,-0.000500984,14.658,-0.00202122,14.658,-0.00106931
14.66,-0.000419684,14.66,-0.00203583,14.66,-0.00124414
14.662,-0.000318609,14.662,-0.00201635,14.662,-0.00137546
14.664,-0.000191165,14.664,-0.00201635,14.664,-0.00153568
14.666,-2.64E-05,14.666,-0.00202122,14.666,-0.00169135
14.668,0.000166995,14.668,-0.00200173,14.668,-0.00183209
14.67,0.000549325,14.67,-0.00197251,14.67,-0.00210446
14.672,0.00076466,14.672,-0.00194329,14.672,-0.00221661
14.674,0.000977798,14.674,-0.00191894,14.674,-0.00234305
14.676,0.0011404,14.676,-0.00187023,14.676,-0.0024263
14.678,0.00128762,14.678,-0.00185075,14.678,-0.00254819
14.68,0.00142825,14.68,-0.00182153,14.68,-0.00266034
14.682,0.00169412,14.682,-0.00174847,14.682,-0.00285118
14.684,0.00197318,14.684,-0.00157801,14.684,-0.00306713
14.686,0.00204569,14.686,-0.00151469,14.686,-0.00312634
14.688,0.00207205,14.688,-0.00146599,14.688,-0.00319073
14.69,0.00206986,14.69,-0.00141729,14.69,-0.00325512
14.692,0.00207865,14.692,-0.00136858,14.692,-0.00331009
14.694,0.00215555,14.694,-0.0012176,14.694,-0.00336645
14.696,0.00226981,14.696,-0.00102765,14.696,-0.00334616
14.698,0.00234672,14.698,-0.000930246,14.698,-0.00331472
14.7,0.00241044,14.7,-0.000823098,14.7,-0.00327355
14.702,0.00246098,14.702,-0.000715949,14.702,-0.00321352
14.704,0.00250053,14.704,-0.00061367,14.704,-0.00314894
14.706,0.00254667,14.706,-0.000399373,14.706,-0.00298177
14.708,0.00254447,14.708,-0.000185075,14.708,-0.00279574
14.71,0.00254228,14.71,-7.79E-05,14.71,-0.0026886
14.712,0.00254008,14.712,3.41E-05,14.712,-0.002586
14.714,0.00253788,14.714,0.000136371,14.714,-0.00248372
