"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
11.866,0.00254887,11.866,0.00215759,11.866,-0.00132016
11.868,0.00251811,11.868,0.00232805,11.868,-0.00102718
11.87,0.00248075,11.87,0.00249364,11.87,-0.000720212
11.872,0.00243241,11.872,0.00265924,11.872,-0.000403822
11.874,0.00228519,11.874,0.00296607,11.874,0.000242306
11.876,0.00207645,11.876,0.00323882,11.876,0.00091089
11.878,0.00195779,11.878,0.00335571,11.878,0.00124455
11.88,0.00184573,11.88,0.0034726,11.88,0.00157821
11.882,0.00174246,11.882,0.00357,11.882,0.00191124
11.884,0.00163479,11.884,0.00368202,11.884,0.0022683
11.886,0.00140847,11.886,0.00384275,11.886,0.00293796
11.888,0.00114919,11.888,0.00396938,11.888,0.00359238
11.89,0.00101735,11.89,0.00401321,11.89,0.00390954
11.892,0.000896498,11.892,0.00405704,11.892,0.00422669
11.894,0.000791028,11.894,0.00408627,11.894,0.00452923
11.896,0.000674571,11.896,0.00410575,11.896,0.00483146
11.898,0.000555917,11.898,0.00411062,11.898,0.00510965
11.9,0.000270268,11.9,0.00410088,11.9,0.00565597
11.902,-7.03E-05,11.902,0.00405217,11.902,0.0061539
11.904,-0.000241703,11.904,0.00402295,11.904,0.00638858
11.906,-0.000388922,11.906,0.00397425,11.906,0.00660377
11.908,-0.000503182,11.908,0.00393528,11.908,0.00681927
11.91,-0.000615244,11.91,0.00389632,11.91,0.00702535
11.912,-0.000711925,11.912,0.00384275,11.912,0.00718855
11.914,-0.000922866,11.914,0.00371612,11.914,0.00745776
11.916,-0.00129201,11.916,0.00348721,11.916,0.00770952
11.918,-0.00141506,11.918,0.00340928,11.918,0.00777296
11.92,-0.00150735,11.92,0.00334109,11.92,0.0078273
11.922,-0.00156887,11.922,0.00328265,11.922,0.00789138
11.924,-0.0016238,11.924,0.00321446,11.924,0.00792686
11.926,-0.00179959,11.926,0.00298556,11.926,0.007943
11.928,-0.0018721,11.928,0.00290276,11.928,0.00791675
11.93,-0.00194461,11.93,0.00280048,11.93,0.00784275
11.932,-0.00201273,11.932,0.00270794,11.932,0.00777848
11.934,-0.00208524,11.934,0.0026154,11.934,0.00769537
11.936,-0.00223026,11.936,0.00239137,11.936,0.00748076
11.938,-0.00237308,11.938,0.00215272,11.938,0.00724211
11.94,-0.00243681,11.94,0.00201635,11.94,0.00709631
11.942,-0.00247636,11.942,0.00187997,11.942,0.00694109
11.944,-0.00250053,11.944,0.00173386,11.944,0.00676671
11.946,-0.00251591,11.946,0.00158288,11.946,0.00657802
11.948,-0.00253568,11.948,0.00123221,11.948,0.00615196
11.95,-0.00254887,11.95,0.000862061,11.95,0.00569698
11.952,-0.00255546,11.952,0.000676986,11.952,0.00547421
11.954,-0.00255766,11.954,0.000496781,11.954,0.00524688
11.956,-0.00255766,11.956,0.000316576,11.956,0.00501013
11.958,-0.00255766,11.958,0.000131501,11.958,0.0047685
11.96,-0.00255546,11.96,-0.000253261,11.96,0.00424237
11.962,-0.00255326,11.962,-0.000642893,11.962,0.00368309
11.964,-0.00255107,11.964,-0.000827968,11.964,0.00340377
11.966,-0.00254887,11.966,-0.00101304,11.966,0.00312444
11.968,-0.00254228,11.968,-0.00119325,11.968,0.00283114
11.97,-0.00253129,11.97,-0.00135884,11.97,0.00254303
11.972,-0.00246537,11.972,-0.0016949,11.972,0.00193365
11.974,-0.00233353,11.974,-0.00201635,11.974,0.00129176
11.976,-0.00224344,11.976,-0.00216246,11.976,0.000976001
11.978,-0.00214456,11.978,-0.0023037,11.978,0.000655688
11.98,-0.00204569,11.98,-0.00244007,11.98,0.000330821
11.982,-0.00194241,11.982,-0.00258131,11.982,1.08E-06
11.984,-0.00182815,11.984,-0.00270794,11.984,-0.000332893
11.986,-0.00155569,11.986,-0.00295146,11.986,-0.000991104
11.988,-0.0010569,11.988,-0.00325343,11.988,-0.00197165
11.99,-0.000889907,11.99,-0.00333622,11.99,-0.00229007
11.992,-0.000780042,11.992,-0.00340928,11.992,-0.00260817
11.994,-0.00074049,11.994,-0.00348721,11.994,-0.00294057
11.996,-0.000727306,11.996,-0.00358948,11.996,-0.00328789
11.998,-0.000595468,11.998,-0.00376482,11.998,-0.00422663
12,-0.000503182,12,-0.00379891,12,-0.00452462
12.002,-0.000391119,12.002,-0.00380865,12.002,-0.00476998
12.004,-0.000257084,12.004,-0.003833,12.004,-0.00503938
12.006,-0.000112062,12.006,-0.003833,12.006,-0.00524672
12.008,0.000235111,12.008,-0.00381839,12.008,-0.00560911
12.01,0.000624033,12.01,-0.00379891,12.01,-0.00593834
12.012,0.000804212,12.012,-0.0037843,12.012,-0.00608395
12.014,0.000929458,12.014,-0.00375995,12.014,-0.0062104
12.016,0.00100417,12.016,-0.00375021,12.016,-0.00635145
12.018,0.0010613,12.018,-0.00374047,12.018,-0.00647366
12.02,0.00121071,12.02,-0.0037356,12.02,-0.00670441
12.022,0.00136233,12.022,-0.00368689,12.022,-0.00685363
12.024,0.00143703,12.024,-0.00364793,12.024,-0.00689949
12.026,0.00151394,12.026,-0.00361384,12.026,-0.00694079
12.028,0.00159744,12.028,-0.00358948,12.028,-0.00698241
12.03,0.00169632,12.03,-0.00355539,12.03,-0.00700487
12.032,0.00180838,12.032,-0.00350669,12.032,-0.00701271
12.034,0.00203031,12.034,-0.00337032,12.034,-0.00696117
12.036,0.00234672,12.036,-0.00306348,12.036,-0.00672973
12.038,0.0024412,12.038,-0.00294659,12.038,-0.00663169
12.04,0.00249174,12.04,-0.00281996,12.04,-0.00651448
12.042,0.00249613,12.042,-0.00267385,12.042,-0.0063778
12.044,0.00249613,12.044,-0.00252287,12.044,-0.00624566
12.046,0.00256864,12.046,-0.00203096,12.046,-0.0057726
12.048,0.00259941,12.048,-0.00184588,12.048,-0.00558753
12.05,0.00262358,12.05,-0.00166081,12.05,-0.00540245
12.052,0.00263676,12.052,-0.00147573,12.052,-0.00521738
12.054,0.00264115,12.054,-0.00127604,12.054,-0.00501769
12.056,0.00264335,12.056,-0.000871802,12.056,-0.00461345
12.058,0.00264335,12.058,-0.000467558,12.058,-0.0042092
12.06,0.00264115,12.06,-0.000272742,12.06,-0.00401439
12.062,0.00263896,12.062,-6.82E-05,12.062,-0.00379098
12.064,0.00263456,12.064,0.000146112,12.064,-0.00353898
12.066,0.00262797,12.066,0.000345798,12.066,-0.00329217
12.068,0.00258402,12.068,0.000764653,12.068,-0.0027508
12.07,0.00253788,12.07,0.0011689,12.07,-0.00219576
12.072,0.00251811,12.072,0.00135397,12.072,-0.00192586
12.074,0.00249613,12.074,0.00153418,12.074,-0.00165141
12.076,0.00246757,12.076,0.00171925,12.076,-0.00136266
12.078,0.00242362,12.078,0.00188972,12.078,-0.0010791
12.08,0.00229398,12.08,0.00224038,12.08,-0.000445684
12.082,0.00210062,12.082,0.00255209,12.082,0.000186465
12.084,0.00198856,12.084,0.00268846,12.084,0.000492482
12.086,0.00188089,12.086,0.00281996,12.086,0.000812479
12.088,0.00178201,12.088,0.00294659,12.088,0.00113703
12.09,0.00167434,12.09,0.00306348,12.09,0.00146127
12.092,0.00144143,12.092,0.00327291,12.092,0.00210423
12.094,0.00117336,12.094,0.0034385,12.094,0.00274107
12.096,0.00103493,12.096,0.00351156,12.096,0.00304974
12.098,0.000918471,12.098,0.00357,12.098,0.00335323
12.1,0.000813001,12.1,0.00362845,12.1,0.00365672
12.102,0.000703136,12.102,0.00367228,12.102,0.00395503
12.104,0.00046363,12.104,0.00372586,12.104,0.00451754
12.106,0.000169192,12.106,0.0037356,12.106,0.00503622
12.108,1.54E-05,12.108,0.00372099,12.108,0.00527608
12.11,-0.000116457,12.11,0.00370637,12.11,0.00550651
12.112,-0.000232914,12.112,0.00369663,12.112,0.00573239
12.114,-0.000351568,12.114,0.00368202,12.114,0.0059534
12.116,-0.000586679,12.116,0.00362358,12.116,0.00634734
12.118,-0.00085475,12.118,0.00355539,12.118,0.00669385
12.12,-0.000982193,12.12,0.00351156,12.12,0.00683851
12.122,-0.00108766,12.122,0.00346772,12.122,0.00696433
12.124,-0.00117775,12.124,0.00341902,12.124,0.00707584
12.126,-0.00126345,12.126,0.00337519,12.126,0.00717338
12.128,-0.00144363,12.128,0.00326317,12.128,0.00730641
12.13,-0.00165676,12.13,0.00315115,12.13,0.00739231
12.132,-0.00176663,12.132,0.00307809,12.132,0.00739465
12.134,-0.00185452,12.134,0.00301478,12.134,0.00739731
12.136,-0.00193362,12.136,0.00294659,12.136,0.00738567
12.138,-0.00200394,12.138,0.00286867,12.138,0.00734545
12.14,-0.00213578,12.14,0.00270794,12.14,0.00724127
12.142,-0.00226981,12.142,0.002518,12.142,0.00707018
12.144,-0.00232694,12.144,0.00240111,12.144,0.00695329
12.146,-0.00236869,12.146,0.00229883,12.146,0.00685101
12.148,-0.00240165,12.148,0.00218681,12.148,0.00673899
12.15,-0.00242582,12.15,0.00206018,12.15,0.00661236
12.152,-0.00246757,12.152,0.00178744,12.152,0.00633019
12.154,-0.00250272,12.154,0.00148547,12.154,0.00599995
12.156,-0.00251591,12.156,0.00131988,12.156,0.00580608
12.158,-0.0025225,12.158,0.00114454,12.158,0.00560247
12.16,-0.0025225,12.16,0.00097895,12.16,0.00539918
12.162,-0.0025225,12.162,0.000789005,12.162,0.00516211
12.164,-0.0025225,12.164,0.0006088,12.164,0.00493478
12.166,-0.0025203,12.166,0.000228909,12.166,0.00444179
12.168,-0.00251811,12.168,-0.000136371,12.168,0.00394457
12.17,-0.00251811,12.17,-0.000331187,12.17,0.00367435
12.172,-0.00251371,12.172,-0.000516262,12.172,0.00341388
12.174,-0.00250932,12.174,-0.000696467,12.174,0.00315828
12.176,-0.00249613,12.176,-0.000876672,12.176,0.00288382
12.178,-0.00247196,12.178,-0.00104714,12.178,0.00262854
12.18,-0.0023621,12.18,-0.00137832,12.18,0.00209
12.182,-0.0020347,12.182,-0.00183614,12.182,0.00123634
12.184,-0.00189188,12.184,-0.00198712,12.184,0.00092514
12.186,-0.00176443,12.186,-0.00212836,12.186,0.000623677
12.188,-0.00168093,12.188,-0.00227935,12.188,0.000293623
12.19,-0.00162161,12.19,-0.0024352,12.19,-4.13E-05
12.192,-0.00145242,12.192,-0.0028297,12.192,-0.00102014
12.194,-0.00137771,12.194,-0.00294659,12.194,-0.00134438
12.196,-0.00128982,12.196,-0.00305374,12.196,-0.00165887
12.198,-0.00118654,12.198,-0.00316089,12.198,-0.00198279
12.2,-0.0010569,12.2,-0.00325343,12.2,-0.0022921
12.202,-0.000705333,12.202,-0.00340928,12.202,-0.00289092
12.204,-0.000305425,12.204,-0.00352617,12.204,-0.00345077
12.206,-0.000123049,12.206,-0.00357,12.206,-0.00371138
12.208,6.59E-06,12.208,-0.00359923,12.208,-0.00395737
12.21,8.79E-05,12.21,-0.00363332,12.21,-0.00419881
12.212,0.000149416,12.212,-0.00368202,12.212,-0.00446428
12.214,0.000296636,12.214,-0.00375021,12.214,-0.00493773
12.216,0.00046363,12.216,-0.00375021,12.216,-0.00532415
12.218,0.000562509,12.218,-0.00372586,12.218,-0.00547887
12.22,0.000667979,12.22,-0.00372099,12.22,-0.00565307
12.222,0.000786633,12.222,-0.00371612,12.222,-0.00581785
12.224,0.000920669,12.224,-0.00370637,12.224,-0.0059589
12.226,0.00123708,12.226,-0.00369176,12.226,-0.00621761
12.228,0.00153372,12.228,-0.00361871,12.228,-0.00636132
12.23,0.00166555,12.23,-0.00358461,12.23,-0.00641205
12.232,0.00176223,12.232,-0.00354565,12.232,-0.00644849
12.234,0.00182596,12.234,-0.00351156,12.234,-0.0064898
12.236,0.00188089,12.236,-0.00346772,12.236,-0.00650251
12.238,0.00194461,12.238,-0.00341902,12.238,-0.00651036
12.24,0.00210721,12.24,-0.00328752,12.24,-0.00646368
12.242,0.00223465,12.242,-0.00311706,12.242,-0.00637804
12.244,0.00229838,12.244,-0.00301965,12.244,-0.00631833
12.246,0.00234891,12.246,-0.00292711,12.246,-0.00625406
12.248,0.00239286,12.248,-0.0028297,12.248,-0.00619436
12.25,0.002439,12.25,-0.00271281,12.25,-0.00610574
12.252,0.00248734,12.252,-0.00258618,12.252,-0.00599796
12.254,0.00257524,12.254,-0.00226961,12.254,-0.00570023
12.256,0.00263676,12.256,-0.0017436,12.256,-0.00518366
12.258,0.00263896,12.258,-0.00158288,12.258,-0.00502293
12.26,0.00263237,12.26,-0.00139293,12.26,-0.00483299
12.262,0.00262797,12.262,-0.00119325,12.262,-0.0046333
12.264,0.00263017,12.264,-0.0010033,12.264,-0.00444335
12.266,0.00262797,12.266,-0.000404243,12.266,-0.0038443
12.268,0.00262797,12.268,-0.000189946,12.268,-0.00362057
12.27,0.00262358,12.27,4.87E-06,12.27,-0.00341633
12.272,0.00261039,12.272,0.000204557,12.272,-0.00318837
12.274,0.00258402,12.274,0.000423725,12.274,-0.00294093
12.276,0.00251151,12.276,0.00084745,12.276,-0.00241353
12.278,0.00243021,12.278,0.00124682,12.278,-0.00188221
12.28,0.00238187,12.28,0.0014319,12.28,-0.00162174
12.282,0.00233573,12.282,0.00161697,12.282,-0.00135184
12.284,0.00228519,12.284,0.00178257,12.284,-0.001092
12.286,0.00222367,12.286,0.00196764,12.286,-0.000812674
12.288,0.00205448,12.288,0.00231344,12.288,-0.000221831
12.29,0.00182376,12.29,0.0026154,12.29,0.000381727
12.292,0.00169632,12.292,0.00274691,12.292,0.00067345
12.294,0.00157986,12.294,0.00288328,12.294,0.000979467
12.296,0.00147219,12.296,0.00300991,12.296,0.00128517
12.298,0.00136013,12.298,0.0031268,12.298,0.00159998
12.3,0.00111623,12.3,0.00333622,12.3,0.0022241
12.302,0.000834974,12.302,0.00349208,12.302,0.00282292
12.304,0.000689952,12.304,0.00354565,12.304,0.00310269
12.306,0.000569101,12.306,0.00358948,12.306,0.00338214
12.308,0.000459236,12.308,0.00362358,12.308,0.00365185
12.31,0.000342779,12.31,0.00364793,12.31,0.00392125
12.312,9.45E-05,12.312,0.00368202,12.312,0.00444543
12.314,-0.000206546,12.314,0.00366254,12.314,0.00489719
12.316,-0.000355963,12.316,0.00362845,12.316,0.00509872
12.318,-0.000485603,12.318,0.00359436,12.318,0.00529082
12.32,-0.000597666,12.32,0.00356513,12.32,0.00547837
12.322,-0.000707531,12.322,0.00352617,12.322,0.00565617
12.324,-0.000925063,12.324,0.00342876,12.324,0.00597346
12.326,-0.00116457,12.326,0.00331187,12.326,0.00622414
12.328,-0.00128103,12.328,0.00324369,12.328,0.0063256
12.33,-0.0013821,12.33,0.00318037,12.33,0.0064225
12.332,-0.00146999,12.332,0.0031268,12.332,0.00651972
12.334,-0.00155129,12.334,0.00306835,12.334,0.00659323
12.336,-0.00172268,12.336,0.00295146,12.336,0.00670253
12.338,-0.00191165,12.338,0.00280048,12.338,0.00673062
12.34,-0.00200613,12.34,0.00271768,12.34,0.00672322
12.342,-0.00208084,12.342,0.00264463,12.342,0.00670672
12.344,-0.00214237,12.344,0.00256183,12.344,0.00667104
12.346,-0.0021995,12.346,0.00247903,12.346,0.00662595
12.348,-0.00229618,12.348,0.00229396,12.348,0.00648799
12.35,-0.00239286,12.35,0.0020894,12.35,0.00630229
12.352,-0.00243021,12.352,0.00196764,12.352,0.00618053
12.354,-0.00245878,12.354,0.00184588,12.354,0.00605877
12.356,-0.00247636,12.356,0.00171438,12.356,0.00592727
12.358,-0.00248954,12.358,0.00157801,12.358,0.0057909
12.36,-0.00249833,12.36,0.00144164,12.36,0.0056451
12.362,-0.00250932,12.362,0.00112019,12.362,0.00531423
12.364,-0.00251151,12.364,0.000769523,12.364,0.00493528
12.366,-0.00250932,12.366,0.000594189,12.366,0.0047411
12.368,-0.00250932,12.368,0.000413984,12.368,0.0045232
12.37,-0.00250712,12.37,0.000228909,12.37,0.00430985
12.372,-0.00250492,12.372,4.38E-05,12.372,0.00407765
12.374,-0.00250272,12.374,-0.000150982,12.374,0.00383571
12.376,-0.00249394,12.376,-0.000521133,12.376,0.00336188
12.378,-0.00244779,12.378,-0.00107149,12.378,0.00261361
12.38,-0.00242362,12.38,-0.00124682,12.38,0.00235345
12.382,-0.00238847,12.382,-0.00141729,12.382,0.00209816
12.384,-0.00234452,12.384,-0.00156827,12.384,0.00185293
12.386,-0.0022786,12.386,-0.00173386,12.386,0.00158367
12.388,-0.00192264,12.388,-0.00218681,12.388,0.000772578
12.39,-0.00175125,12.39,-0.00232318,12.39,0.000494834
12.392,-0.00158425,12.392,-0.00244494,12.392,0.000222278
12.394,-0.00145681,12.394,-0.00257644,12.394,-6.94E-05
12.396,-0.00135573,12.396,-0.0026982,12.396,-0.000351426
12.398,-0.00117995,12.398,-0.00297094,12.398,-0.000972886
12.4,-0.00101296,12.4,-0.00316576,12.4,-0.00155412
12.402,-0.000920669,12.402,-0.00324856,12.402,-0.00184426
12.404,-0.000830579,12.404,-0.00331674,12.404,-0.00211979
12.406,-0.000729504,12.406,-0.00338493,12.406,-0.00240475
12.408,-0.00060206,12.408,-0.00345311,12.408,-0.00268028
12.41,-0.000254887,12.41,-0.00354078,12.41,-0.00320149
12.412,0.000127443,12.412,-0.00357487,12.412,-0.00366912
12.414,0.000296636,12.414,-0.00356026,12.414,-0.00386186
12.416,0.000419684,12.416,-0.00354565,12.416,-0.00405459
12.418,0.000503182,12.418,-0.00353104,12.418,-0.0042379
12.42,0.000575693,12.42,-0.00354078,12.42,-0.00444556
12.422,0.000749279,12.422,-0.0035213,12.422,-0.0048125
12.424,0.000925063,12.424,-0.00344337,12.424,-0.00509271
12.426,0.00102394,12.426,-0.0033898,12.426,-0.00520878
12.428,0.00112502,12.428,-0.00336545,12.428,-0.00534465
12.43,0.00123269,12.43,-0.00332648,12.43,-0.00544706
12.432,0.00135354,12.432,-0.00329239,12.432,-0.00555434
12.434,0.00163259,12.434,-0.00320959,12.434,-0.00570717
12.436,0.00188968,12.436,-0.0030927,12.436,-0.00576935
12.438,0.00200174,12.438,-0.00302939,12.438,-0.00578143
12.44,0.00207425,12.44,-0.0029612,12.44,-0.00576979
12.442,0.0021182,12.442,-0.00289789,12.442,-0.00576303
12.444,0.00215995,12.444,-0.00283457,12.444,-0.00574684
12.446,0.00227201,12.446,-0.00267385,12.446,-0.00566151
12.448,0.00239066,12.448,-0.00245955,12.448,-0.00551319
12.45,0.00243681,12.45,-0.00234266,12.45,-0.00542457
12.452,0.00247196,12.452,-0.0022209,12.452,-0.00534051
12.454,0.00249613,12.454,-0.00210401,12.454,-0.0052519
12.456,0.0025225,12.456,-0.00198225,12.456,-0.00515841
12.458,0.00257963,12.458,-0.00168516,12.458,-0.00490844
12.46,0.00262797,12.46,-0.00132475,12.46,-0.0045763
12.462,0.00263896,12.462,-0.00113967,12.462,-0.00439123
12.464,0.00263896,12.464,-0.000959469,12.464,-0.00421102
12.466,0.00263237,12.466,-0.000764653,12.466,-0.00401621
12.468,0.00262797,12.468,-0.000584448,12.468,-0.003836
12.47,0.00261479,12.47,-0.000185075,12.47,-0.00343663
12.472,0.00259501,12.472,0.000209427,12.472,-0.00304213
12.474,0.00258402,12.474,0.000409114,12.474,-0.00284244
12.476,0.00256864,12.476,0.000599059,12.476,-0.00262422
12.478,0.00254887,12.478,0.000789005,12.478,-0.002406
12.48,0.00251811,12.48,0.000983821,12.48,-0.00217349
12.482,0.00247416,12.482,0.00116403,12.482,-0.00194616
12.484,0.00233793,12.484,0.00154879,12.484,-0.00145772
12.486,0.00215335,12.486,0.00189459,12.486,-0.000979978
12.488,0.00204569,12.488,0.00206505,12.488,-0.000715266
12.49,0.00194681,12.49,0.00220629,12.49,-0.000479777
12.492,0.00185452,12.492,0.0023524,12.492,-0.000229992
12.494,0.00175784,12.494,0.00249364,12.494,2.43E-05
12.496,0.00165676,12.496,0.00262515,12.496,0.00027837
12.498,0.00142165,12.498,0.00288328,12.498,0.000838095
12.5,0.000973404,12.5,0.00316089,12.5,0.0016435
12.502,0.000817396,12.502,0.00323882,12.502,0.00192877
12.504,0.000696544,12.504,0.00330213,12.504,0.00219943
12.506,0.000617441,12.506,0.00335571,12.506,0.00246977
12.508,0.000538339,12.508,0.00341415,12.508,0.00275441
12.51,0.000259281,12.51,0.0034726,12.51,0.00352914
12.512,0.000129641,12.512,0.00346285,12.512,0.00376445
12.514,6.59E-06,12.514,0.00342876,12.514,0.00396598
12.516,-0.000107668,12.516,0.00338493,12.516,0.00415776
12.518,-0.000237308,12.518,0.00334596,12.518,0.00436384
12.52,-0.000518563,12.52,0.00323882,12.52,0.00472793
12.522,-0.000834974,12.522,0.00311706,12.522,0.00505856
12.524,-0.000986588,12.524,0.00303426,12.524,0.00518311
12.526,-0.00110304,12.526,0.00294659,12.526,0.00529337
12.528,-0.00119753,12.528,0.00287354,12.528,0.00541823
12.53,-0.00128322,12.53,0.00279074,12.53,0.00551451
12.532,-0.00144802,12.532,0.00263489,12.532,0.00569795
12.534,-0.00163479,12.534,0.00246929,12.534,0.00582452
12.536,-0.00172488,12.536,0.00239624,12.536,0.00588341
12.538,-0.00181058,12.538,0.00232318,12.538,0.00593288
12.54,-0.00188309,12.54,0.00226474,12.54,0.00597811
12.542,-0.0019534,12.542,0.00219655,12.542,0.00600417
12.544,-0.00202591,12.544,0.00211375,12.544,0.0060062
12.546,-0.00218192,12.546,0.00196277,12.546,0.00598716
12.548,-0.00241703,12.548,0.00167542,12.548,0.00580348
12.55,-0.00248295,12.55,0.00156827,12.55,0.00569633
12.552,-0.0025203,12.552,0.00145625,12.552,0.00558431
12.554,-0.00252909,12.554,0.00133936,12.554,0.00546742
12.556,-0.00252909,12.556,0.00122734,12.556,0.0053554
12.558,-0.00255107,12.558,0.000823098,12.558,0.00495116
12.56,-0.00255985,12.56,0.000667245,12.56,0.00479531
12.562,-0.00256645,12.562,0.000511392,12.562,0.00463003
12.564,-0.00256864,12.564,0.000355539,12.564,0.00445533
12.566,-0.00256864,12.566,0.000185075,12.566,0.00425659
12.568,-0.00256645,12.568,-0.000165594,12.568,0.00383995
12.57,-0.00256425,12.57,-0.000516262,12.57,0.00340445
12.572,-0.00256425,12.572,-0.000686726,12.572,0.00318687
12.574,-0.00256205,12.574,-0.00084745,12.574,0.00297902
12.576,-0.00255546,12.576,-0.00101304,12.576,0.0027663
12.578,-0.00254667,12.578,-0.0011689,12.578,0.00254448
12.58,-0.00248734,12.58,-0.00149034,12.58,0.00209108
12.582,-0.0023621,12.582,-0.00177283,12.582,0.00162953
12.584,-0.0022786,12.584,-0.00189459,12.584,0.00141352
12.586,-0.00218192,12.586,-0.00202122,12.586,0.00117379
12.588,-0.00208963,12.588,-0.00214785,12.588,0.000943488
12.59,-0.00198636,12.59,-0.00225987,12.59,0.000708946
12.592,-0.0018721,12.592,-0.00237188,12.592,0.00046498
12.594,-0.00158425,12.594,-0.00259592,12.594,-5.12E-05
12.596,-0.0010613,12.596,-0.00285892,12.596,-0.000823168
12.598,-0.000889907,12.598,-0.00292711,12.598,-0.00107042
12.6,-0.000775647,12.6,-0.00300017,12.6,-0.00133198
12.602,-0.000738293,12.602,-0.00306348,12.602,-0.00158379
12.604,-0.000729504,12.604,-0.00315602,12.604,-0.00188367
12.606,-0.000597666,12.606,-0.00329239,12.606,-0.00267978
12.608,-0.000505379,12.608,-0.00330213,12.608,-0.00290629
12.61,-0.00038233,12.61,-0.00328265,12.61,-0.00310358
12.612,-0.000241703,12.612,-0.00328752,12.612,-0.00332522
12.614,-7.91E-05,12.614,-0.00325343,12.614,-0.0035079
12.616,0.000503182,12.616,-0.00316089,12.616,-0.00401855
12.618,0.000727306,12.618,-0.0031268,12.618,-0.00418237
12.62,0.00090309,12.62,-0.00308296,12.62,-0.00431761
12.622,0.00100417,12.622,-0.00301965,12.622,-0.00443337
12.624,0.00106569,12.624,-0.00298068,12.624,-0.00456405
12.626,0.00117116,12.626,-0.0029125,12.626,-0.00480688
12.628,0.00128322,12.628,-0.00281509,12.628,-0.0049828
12.63,0.00134255,12.63,-0.00274204,12.63,-0.00502284
12.632,0.00140407,12.632,-0.00267872,12.632,-0.00506319
12.634,0.00147878,12.634,-0.00264463,12.634,-0.00511392
12.636,0.00157546,12.636,-0.00259105,12.636,-0.00514517
12.638,0.00181936,12.638,-0.0024839,12.638,-0.0051794
12.64,0.00207645,12.64,-0.00233779,12.64,-0.00514638
12.642,0.0021995,12.642,-0.002255,12.642,-0.00512013
12.644,0.00229178,12.644,-0.00215759,12.644,-0.00506043
12.646,0.00235111,12.646,-0.00206018,12.646,-0.00500072
12.648,0.00239286,12.648,-0.00197738,12.648,-0.00494619
12.65,0.00247416,12.65,-0.00176796,12.65,-0.00480274
12.652,0.00254447,12.652,-0.00149521,12.652,-0.00458655
12.654,0.00256864,12.654,-0.00135397,12.654,-0.00446416
12.656,0.00257963,12.656,-0.00120786,12.656,-0.00433689
12.658,0.00258402,12.658,-0.00105688,12.658,-0.00420476
12.66,0.00258622,12.66,-0.000910765,12.66,-0.0040775
12.662,0.00259281,12.662,-0.000574707,12.662,-0.00375086
12.664,0.00259281,12.664,-0.000214298,12.664,-0.00339046
12.666,0.00259281,12.666,-2.92E-05,12.666,-0.00320538
12.668,0.00258842,12.668,0.000146112,12.668,-0.00303005
12.67,0.00258402,12.67,0.000336058,12.67,-0.0028401
12.672,0.00257524,12.672,0.000511392,12.672,-0.00265534
12.674,0.0025269,12.674,0.000881542,12.674,-0.00223807
12.676,0.00247855,12.676,0.00122247,12.676,-0.00182174
12.678,0.00245219,12.678,0.00139293,12.678,-0.00160415
12.68,0.00242362,12.68,0.00154879,12.68,-0.00140118
12.682,0.00238847,12.682,0.0016949,12.682,-0.00119851
12.684,0.00233793,12.684,0.00185075,12.684,-0.000976688
12.686,0.00218851,12.686,0.00212836,12.686,-0.000538854
12.688,0.00197757,12.688,0.00238163,12.688,-8.77E-05
12.69,0.00185672,12.69,0.00249852,12.69,0.00015174
12.692,0.00174466,12.692,0.00261053,12.692,0.000386282
12.694,0.00164138,12.694,0.00270794,12.694,0.000625062
12.696,0.00153152,12.696,0.00280535,12.696,0.000882691
12.698,0.0012986,12.698,0.0029612,12.698,0.00137784
12.7,0.00101955,12.7,0.00308296,12.7,0.00187659
12.702,0.000874525,12.702,0.00312193,12.702,0.0021229
12.704,0.000747082,12.704,0.00315602,12.704,0.00237376
12.706,0.000639414,12.706,0.00319498,12.706,0.00262007
12.708,0.00052076,12.708,0.00321933,12.708,0.00288004
12.71,0.000397711,12.71,0.00322908,12.71,0.00311598
12.712,0.000112062,12.712,0.00320472,12.712,0.00356287
12.714,-0.000430671,12.714,0.00307322,12.714,0.00415707
12.716,-0.000608652,12.716,0.00301478,12.716,0.00432482
12.718,-0.000744885,12.718,0.00294659,12.718,0.00450168
12.72,-0.000817396,12.72,0.00287841,12.72,0.00465969
12.722,-0.000881117,12.722,0.00281022,12.722,0.0048177
12.724,-0.00106349,12.724,0.00256183,12.724,0.00521962
12.726,-0.00114479,12.726,0.00247416,12.726,0.00534873
12.728,-0.00122829,12.728,0.00238163,12.728,0.00545411
12.73,-0.00131179,12.73,0.00227448,12.73,0.00553546
12.732,-0.00141286,12.732,0.00219655,12.732,0.00562718
12.734,-0.00164358,12.734,0.00201148,12.734,0.0057437
12.736,-0.00190066,12.736,0.0018264,12.736,0.00574712
12.738,-0.00202371,12.738,0.00172412,12.738,0.00571081
12.74,-0.0021182,12.74,0.0016462,12.74,0.00569886
12.742,-0.00218412,12.742,0.00156827,12.742,0.00567748
12.744,-0.00223465,12.744,0.00149521,12.744,0.00564212
12.746,-0.00231156,12.746,0.00133449,12.746,0.0055568
