"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
5.604,-0.00186111,5.604,-0.00199686,5.604,-0.00134655
5.606,-0.00192044,5.606,-0.00210888,5.606,-0.00147742
5.608,-0.00199075,5.608,-0.0022209,5.608,-0.00159887
5.61,-0.00214237,5.61,-0.00243033,5.61,-0.00183657
5.612,-0.00236429,5.612,-0.00274691,5.612,-0.00218142
5.614,-0.002439,5.614,-0.00285892,5.614,-0.00231229
5.616,-0.00249174,5.616,-0.00295146,5.616,-0.00242367
5.618,-0.00251811,5.618,-0.00303426,5.618,-0.00253474
5.62,-0.00254228,5.62,-0.00311706,5.62,-0.00263639
5.622,-0.00265873,5.622,-0.00335084,5.622,-0.00293614
5.624,-0.00270268,5.624,-0.00341902,5.624,-0.00302318
5.626,-0.00274882,5.626,-0.00350182,5.626,-0.00313425
5.628,-0.00279277,5.628,-0.00357487,5.628,-0.00323558
5.63,-0.00283671,5.63,-0.00363819,5.63,-0.0033366
5.632,-0.0029334,5.632,-0.00375995,5.632,-0.00352433
5.634,-0.00303008,5.634,-0.00384762,5.634,-0.00368739
5.636,-0.00307183,5.636,-0.00389145,5.636,-0.0037595
5.638,-0.00310039,5.638,-0.00394015,5.638,-0.00383648
5.64,-0.00312236,5.64,-0.00399373,5.64,-0.00392775
5.642,-0.00314214,5.642,-0.00403269,5.642,-0.00400442
5.644,-0.00316411,5.644,-0.00406191,5.644,-0.00407134
5.646,-0.00321026,5.646,-0.00412523,5.646,-0.00420063
5.648,-0.00328277,5.648,-0.00418367,5.648,-0.0043439
5.65,-0.00330474,5.65,-0.00420316,5.65,-0.00439165
5.652,-0.00331573,5.652,-0.00421777,5.652,-0.00444396
5.654,-0.00331792,5.654,-0.00422751,5.654,-0.00448198
5.656,-0.00331792,5.656,-0.00424212,5.656,-0.00451544
5.658,-0.00332451,5.658,-0.00424212,5.658,-0.00458141
5.66,-0.00332671,5.66,-0.00424699,5.66,-0.00459571
5.662,-0.00332891,5.662,-0.00425186,5.662,-0.00461943
5.664,-0.00332891,5.664,-0.00425673,5.664,-0.00463372
5.666,-0.00332891,5.666,-0.00425673,5.666,-0.00464315
5.668,-0.00332891,5.668,-0.00425186,5.668,-0.0046477
5.67,-0.00332671,5.67,-0.00423725,5.67,-0.00463309
5.672,-0.00332671,5.672,-0.00423238,5.672,-0.00462822
5.674,-0.00332451,5.674,-0.00422264,5.674,-0.00461848
5.676,-0.00332451,5.676,-0.00421777,5.676,-0.00461361
5.678,-0.00332012,5.678,-0.0042129,5.678,-0.00460874
5.68,-0.00330474,5.68,-0.00418854,5.68,-0.00458439
5.682,-0.00326958,5.682,-0.00414958,5.682,-0.00454542
5.684,-0.00324981,5.684,-0.00412036,5.684,-0.0045162
5.686,-0.00322783,5.686,-0.00409114,5.686,-0.00448698
5.688,-0.00320366,5.688,-0.00405704,5.688,-0.00445288
5.69,-0.0031751,5.69,-0.00402295,5.69,-0.00441879
5.692,-0.00308501,5.692,-0.00394502,5.692,-0.00434087
5.694,-0.00295757,5.694,-0.00384762,5.694,-0.00424346
5.696,-0.00288505,5.696,-0.00379404,5.696,-0.00418988
5.698,-0.00282133,5.698,-0.0037356,5.698,-0.00413144
5.7,-0.0027686,5.7,-0.00368202,5.7,-0.00407786
5.702,-0.00271806,5.702,-0.00362845,5.702,-0.00402429
5.704,-0.00266313,5.704,-0.00357974,5.704,-0.00397559
5.706,-0.00251811,5.706,-0.00348234,5.706,-0.00387818
5.708,-0.00225223,5.708,-0.00329239,5.708,-0.00368823
5.71,-0.00216654,5.71,-0.0032242,5.71,-0.00362005
5.712,-0.00210501,5.712,-0.00316089,5.712,-0.00355673
5.714,-0.00207205,5.714,-0.0030927,5.714,-0.00348855
5.716,-0.00204349,5.716,-0.00303426,5.716,-0.0034301
5.718,-0.00186771,5.718,-0.00284431,5.718,-0.00324016
5.72,-0.0017864,5.72,-0.00275665,5.72,-0.00315249
5.722,-0.0017117,5.722,-0.00266411,5.722,-0.00305995
5.724,-0.00164798,5.724,-0.00256183,5.724,-0.00295767
5.726,-0.00157546,5.726,-0.00246929,5.726,-0.00286513
5.728,-0.00136233,5.728,-0.00228909,5.728,-0.00268493
5.73,-0.00107887,5.73,-0.00210888,5.73,-0.00250472
5.732,-0.000949234,5.732,-0.00199686,5.732,-0.00239271
5.734,-0.000861342,5.734,-0.00188484,5.734,-0.00228069
5.736,-0.000810804,5.736,-0.0017777,5.736,-0.00217354
5.738,-0.000766858,5.738,-0.00167055,5.738,-0.00206639
5.74,-0.000632822,5.74,-0.00150495,5.74,-0.0019008
5.742,-0.000448249,5.742,-0.00130527,5.742,-0.00170111
5.744,-0.000364752,5.744,-0.00117864,5.744,-0.00157448
5.746,-0.000285649,5.746,-0.00105201,5.746,-0.00144785
5.748,-0.000199954,5.748,-0.000959469,5.748,-0.00135531
5.75,-0.000101076,5.75,-0.00085719,5.75,-0.00125303
5.752,0.000169192,5.752,-0.000681856,5.752,-0.0010777
5.754,0.000468025,5.754,-0.000452947,5.754,-0.000848789
5.756,0.000586679,5.756,-0.000321446,5.756,-0.000717288
5.758,0.000670177,5.758,-0.000180205,5.758,-0.000585471
5.76,0.000711925,5.76,-6.33E-05,5.76,-0.000468582
5.762,0.000751477,5.762,4.38E-05,5.762,-0.000361433
5.764,0.000802015,5.764,0.000141242,5.764,-0.000264025
5.766,0.000969009,5.766,0.00037015,5.766,-3.51E-05
5.768,0.001136,5.768,0.000642893,5.768,0.000237626
5.77,0.00124147,5.77,0.000784134,5.77,0.000378868
5.772,0.00134694,5.772,0.000896154,5.772,0.000490887
5.774,0.00144363,5.774,0.00102765,5.774,0.000622388
5.776,0.0015491,5.776,0.0011348,5.776,0.000729537
5.778,0.00165896,5.778,0.00123221,5.778,0.000826945
5.78,0.00189627,5.78,0.00149521,5.78,0.00108995
5.782,0.00209403,5.782,0.00174847,5.782,0.00134321
5.784,0.00216654,5.784,0.00186536,5.784,0.0014601
5.786,0.00220609,5.786,0.00198712,5.786,0.00158186
5.788,0.00222147,5.788,0.00209427,5.788,0.00168901
5.79,0.00223905,5.79,0.00219655,5.79,0.00179128
5.792,0.00227421,5.792,0.0023037,5.792,0.00189843
5.794,0.00242362,5.794,0.002518,5.794,0.00212216
5.796,0.00266752,5.796,0.00284918,5.796,0.00246277
5.798,0.0027642,5.798,0.00295146,5.798,0.00256505
5.8,0.00283891,5.8,0.00307322,5.8,0.00269623
5.802,0.00288066,5.802,0.00318524,5.802,0.00281767
5.804,0.00290483,5.804,0.00327778,5.804,0.00292906
5.806,0.00297514,5.806,0.00353591,5.806,0.00322489
5.808,0.00300371,5.808,0.00362845,5.808,0.00333628
5.81,0.00303447,5.81,0.00371124,5.81,0.00343793
5.812,0.00306304,5.812,0.00379404,5.812,0.003549
5.814,0.0030916,5.814,0.0038671,5.814,0.0036409
5.816,0.00315313,5.816,0.00399373,5.816,0.00383351
5.818,0.00322344,5.818,0.00409601,5.818,0.00402061
5.82,0.0032586,5.82,0.00413497,5.82,0.0041067
5.822,0.00328496,5.822,0.00416906,5.822,0.00417849
5.824,0.00330254,5.824,0.00419828,5.824,0.00426426
5.826,0.00331573,5.826,0.00422751,5.826,0.0043406
5.828,0.00334209,5.828,0.00425673,5.828,0.00448292
5.83,0.00336846,5.83,0.0042616,5.83,0.00459147
5.832,0.00337945,5.832,0.00427134,5.832,0.00464833
5.834,0.00338164,5.834,0.00427621,5.834,0.00470975
5.836,0.00338164,5.836,0.00427134,5.836,0.00475201
5.838,0.00338164,5.838,0.00426647,5.838,0.00479426
5.84,0.00338164,5.84,0.00425673,5.84,0.00488819
5.842,0.00337945,5.842,0.00424699,5.842,0.00495385
5.844,0.00337945,5.844,0.00424699,5.844,0.00498212
5.846,0.00337725,5.846,0.00424212,5.846,0.00500553
5.848,0.00337286,5.848,0.00424212,5.848,0.00502438
5.85,0.00336187,5.85,0.00424699,5.85,0.00505752
5.852,0.00334649,5.852,0.00424699,5.852,0.00507637
5.854,0.00330913,5.854,0.00424212,5.854,0.00509978
5.856,0.00327178,5.856,0.00423238,5.856,0.00509946
5.858,0.0032542,5.858,0.00422264,5.858,0.00508972
5.86,0.00323443,5.86,0.00420803,5.86,0.00507511
5.862,0.00321245,5.862,0.00419828,5.862,0.00506537
5.864,0.00318169,5.864,0.0041788,5.864,0.00504588
5.866,0.00313994,5.866,0.00415932,5.866,0.0050264
5.868,0.00302568,5.868,0.00411549,5.868,0.00498257
5.87,0.00281035,5.87,0.00400347,5.87,0.00487055
5.872,0.00274223,5.872,0.00395476,5.872,0.00482185
5.874,0.0026895,5.874,0.00390119,5.874,0.00476827
5.876,0.00266313,5.876,0.00384275,5.876,0.00470983
5.878,0.00263896,5.878,0.00378917,5.878,0.00465625
5.88,0.00247196,5.88,0.00362845,5.88,0.00449553
5.882,0.00239066,5.882,0.00357487,5.882,0.00444196
5.884,0.00232474,5.884,0.00351156,5.884,0.00438806
5.886,0.00226981,5.886,0.00344824,5.886,0.00432475
5.888,0.00220829,5.888,0.0033898,5.888,0.0042663
5.89,0.0020369,5.89,0.00324856,5.89,0.00412506
5.892,0.00181936,5.892,0.00308783,5.892,0.00396434
5.894,0.00171609,5.894,0.00300017,5.894,0.00387667
5.896,0.00163919,5.896,0.00291737,5.896,0.00379388
5.898,0.00158206,5.898,0.00281996,5.898,0.00369647
5.9,0.00152273,5.9,0.00272742,5.9,0.00360393
5.902,0.00134914,5.902,0.00251313,5.902,0.00338963
5.904,0.0011404,5.904,0.00232318,5.904,0.00319969
5.906,0.00105031,5.906,0.00221116,5.906,0.00308767
5.908,0.000975601,5.908,0.00209914,5.908,0.00297565
5.91,0.00091188,5.91,0.00197738,5.91,0.00285389
5.912,0.000839369,5.912,0.00185562,5.912,0.00273213
5.914,0.000628428,5.914,0.00163158,5.914,0.00250809
5.916,0.000410895,5.916,0.0013978,5.916,0.00227431
5.918,0.000307622,5.918,0.0012663,5.918,0.00214281
5.92,0.000221927,5.92,0.00113967,5.92,0.00201618
5.922,0.000149416,5.922,0.0010033,5.922,0.00187981
5.924,6.59E-05,5.924,0.000866931,5.924,0.00174344
5.926,-3.30E-05,5.926,0.000754912,5.926,0.00163142
5.928,-0.0002439,5.928,0.000516262,5.928,0.00139277
5.93,-0.000448249,5.93,0.00024839,5.93,0.0011249
5.932,-0.00055372,5.932,0.000112019,5.932,0.000988526
5.934,-0.000646006,5.934,-3.90E-05,5.934,0.000837543
5.936,-0.000718517,5.936,-0.000165594,5.936,0.000710913
5.938,-0.00079762,5.938,-0.000287354,5.938,0.000589153
5.94,-0.000887709,5.94,-0.000423725,5.94,0.000452782
5.942,-0.00108107,5.942,-0.000681856,5.942,0.00019465
5.944,-0.00128762,5.944,-0.00096921,5.944,-9.27E-05
5.946,-0.00139089,5.946,-0.00111532,5.946,-0.000238815
5.948,-0.00147659,5.948,-0.00125656,5.948,-0.000380057
5.95,-0.0015447,5.95,-0.00137832,5.95,-0.000501817
5.952,-0.00161721,5.952,-0.00151469,5.952,-0.000638188
5.954,-0.00170071,5.954,-0.00164132,5.954,-0.000774243
5.956,-0.00187649,5.956,-0.00191407,5.956,-0.00107526
5.958,-0.00204569,5.958,-0.00218194,5.958,-0.00137141
5.96,-0.00212918,5.96,-0.00231831,5.96,-0.00152663
5.962,-0.00219291,5.962,-0.0024352,5.962,-0.00166237
5.964,-0.00224344,5.964,-0.00255209,5.964,-0.00179811
5.966,-0.00229618,5.966,-0.00266411,5.966,-0.0019384
5.968,-0.00235331,5.968,-0.00276152,5.968,-0.00205466
5.97,-0.00248295,5.97,-0.00298556,5.97,-0.00231639
5.972,-0.00269609,5.972,-0.00329239,5.972,-0.00271748
5.974,-0.0027664,5.974,-0.00337519,5.974,-0.00283797
5.976,-0.00281474,5.976,-0.00346772,5.976,-0.00296821
5.978,-0.00283452,5.978,-0.00355052,5.978,-0.00308871
5.98,-0.0028521,5.98,-0.00363332,5.98,-0.00319978
5.982,-0.00294218,5.982,-0.00385736,5.982,-0.00353691
5.984,-0.00297514,5.984,-0.00393528,5.984,-0.00366196
5.986,-0.00300591,5.986,-0.0039986,5.986,-0.0037724
5.988,-0.00303667,5.988,-0.00406678,5.988,-0.00388771
5.99,-0.00306743,5.99,-0.00412036,5.99,-0.00397899
5.992,-0.00313335,5.992,-0.00421777,5.992,-0.00417064
5.994,-0.00319707,5.994,-0.00431517,5.994,-0.0043623
5.996,-0.00322564,5.996,-0.00436875,5.996,-0.004463
5.998,-0.00324541,5.998,-0.00439797,5.998,-0.00453934
6,-0.0032564,6,-0.00440771,6,-0.00459621
6.002,-0.00326519,6.002,-0.00443206,6.002,-0.00465826
6.004,-0.00328057,6.004,-0.00447103,6.004,-0.00478205
6.006,-0.00329595,6.006,-0.00451486,6.006,-0.0049107
6.008,-0.00330034,6.008,-0.00452947,6.008,-0.00496301
6.01,-0.00330254,6.01,-0.00453434,6.01,-0.00500558
6.012,-0.00330254,6.012,-0.0045246,6.012,-0.00502412
6.014,-0.00330254,6.014,-0.0045246,6.014,-0.00505239
6.016,-0.00330254,6.016,-0.00451486,6.016,-0.0050992
6.018,-0.00330034,6.018,-0.00451973,6.018,-0.00515119
6.02,-0.00330034,6.02,-0.00451973,6.02,-0.00516062
6.022,-0.00329815,6.022,-0.00451973,6.022,-0.00517004
6.024,-0.00329815,6.024,-0.00450999,6.024,-0.00516973
6.026,-0.00329375,6.026,-0.00450025,6.026,-0.00516941
6.028,-0.00328057,6.028,-0.00448077,6.028,-0.00515935
6.03,-0.00324981,6.03,-0.00447103,6.03,-0.00514961
6.032,-0.00323223,6.032,-0.00445642,6.032,-0.005135
6.034,-0.00321245,6.034,-0.0044418,6.034,-0.00512039
6.036,-0.00318828,6.036,-0.00441745,6.036,-0.00509604
6.038,-0.00315752,6.038,-0.0043931,6.038,-0.00507169
6.04,-0.00306304,6.04,-0.00432979,6.04,-0.00500837
6.042,-0.002929,6.042,-0.00425186,6.042,-0.00493044
6.044,-0.00285429,6.044,-0.00419828,6.044,-0.00487687
6.046,-0.00278837,6.046,-0.00414471,6.046,-0.0048233
6.048,-0.00273784,6.048,-0.00408627,6.048,-0.00476485
6.05,-0.0026895,6.05,-0.00402782,6.05,-0.00470641
6.052,-0.00263456,6.052,-0.00396938,6.052,-0.00464796
6.054,-0.00248515,6.054,-0.00383788,6.054,-0.00451646
6.056,-0.00221048,6.056,-0.00360897,6.056,-0.00428755
6.058,-0.00212259,6.058,-0.00353104,6.058,-0.00420963
6.06,-0.00205887,6.06,-0.00344824,6.06,-0.00412683
6.062,-0.00202591,6.062,-0.00338006,6.062,-0.00405864
6.064,-0.00199735,6.064,-0.00331187,6.064,-0.00399046
6.066,-0.00180618,6.066,-0.00308296,6.066,-0.00376155
6.068,-0.00172268,6.068,-0.00298556,6.068,-0.00366414
6.07,-0.00165017,6.07,-0.00287354,6.07,-0.00355212
6.072,-0.00158425,6.072,-0.00276152,6.072,-0.0034401
6.074,-0.00150515,6.074,-0.00265924,6.074,-0.00333782
6.076,-0.00127443,6.076,-0.00245955,6.076,-0.00313814
6.078,-0.000977798,6.078,-0.00224525,6.078,-0.00292384
6.08,-0.00085475,6.08,-0.00211375,6.08,-0.00279234
6.082,-0.000766858,6.082,-0.00196764,6.082,-0.00264623
6.084,-0.00071632,6.084,-0.00184588,6.084,-0.00252447
6.086,-0.000667979,6.086,-0.00172412,6.086,-0.00240271
6.088,-0.000606455,6.088,-0.00162671,6.088,-0.0023053
6.09,-0.000410895,6.09,-0.00140268,6.09,-0.00208126
6.092,-8.57E-05,6.092,-0.00096921,6.092,-0.0016478
6.094,5.27E-05,6.094,-0.00085232,6.094,-0.00153091
6.096,0.000175784,6.096,-0.000720819,6.096,-0.0013994
6.098,0.000261479,6.098,-0.000623411,6.098,-0.001302
6.1,0.00033399,6.1,-0.000526003,6.1,-0.00120459
6.102,0.000580087,6.102,-0.00012663,6.102,-0.000805216
6.104,0.000674571,6.104,2.44E-05,6.104,-0.000654234
6.106,0.00074049,6.106,0.000146112,6.106,-0.000532474
6.108,0.000786633,6.108,0.000282483,6.108,-0.000396102
6.11,0.000834974,6.11,0.000413984,6.11,-0.000264602
6.112,0.00101076,6.112,0.000691597,6.112,1.30E-05
6.114,0.00128542,6.114,0.000964339,6.114,0.000295178
6.116,0.00141067,6.116,0.00112506,6.116,0.000465326
6.118,0.00150735,6.118,0.00127604,6.118,0.000625734
6.12,0.00157546,6.12,0.00141242,6.12,0.00077153
6.122,0.00163479,6.122,0.00154879,6.122,0.000917326
6.124,0.00177762,6.124,0.00178257,6.124,0.00116995
6.126,0.0019556,6.126,0.00205531,6.126,0.00147097
6.128,0.00202371,6.128,0.00217707,6.128,0.00161158
6.13,0.00207645,6.13,0.00231344,6.13,0.00175738
6.132,0.0021182,6.132,0.00241572,6.132,0.0018785
6.134,0.00217313,6.134,0.00250826,6.134,0.00198989
6.136,0.00233793,6.136,0.00271768,6.136,0.00224644
6.138,0.00256205,6.138,0.00291737,6.138,0.0025121
6.14,0.00265434,6.14,0.00300504,6.14,0.00262804
6.142,0.00271147,6.142,0.00310244,6.142,0.00276315
6.144,0.00274223,6.144,0.00320472,6.144,0.0028937
6.146,0.0027642,6.146,0.00330213,6.146,0.00302881
6.148,0.00279716,6.148,0.00337519,6.148,0.00313957
6.15,0.00289604,6.15,0.0035213,6.15,0.0033705
6.152,0.00306523,6.152,0.00375508,6.152,0.0037268
6.154,0.00311138,6.154,0.00381839,6.154,0.00383724
6.156,0.00314214,6.156,0.00388171,6.156,0.00393826
6.158,0.00315532,6.158,0.00394502,6.158,0.0040487
6.16,0.00315972,6.16,0.0039986,6.16,0.0041494
6.162,0.00321465,6.162,0.00413984,6.162,0.00443201
6.164,0.00324541,6.164,0.00416906,6.164,0.00449893
6.166,0.00327617,6.166,0.00420316,6.166,0.00458015
6.168,0.00329815,6.168,0.00424699,6.168,0.00466168
6.17,0.00331573,6.17,0.00427621,6.17,0.00473803
6.172,0.0033355,6.172,0.00433953,6.172,0.00493329
6.174,0.0033399,6.174,0.00434927,6.174,0.00498073
6.176,0.00334209,6.176,0.00435414,6.176,0.0050233
6.178,0.00334209,6.178,0.00435414,6.178,0.005061
6.18,0.00334209,6.18,0.00436875,6.18,0.00510388
6.182,0.00334209,6.182,0.00437362,6.182,0.00517473
6.184,0.00334209,6.184,0.00437849,6.184,0.00524557
6.186,0.00334209,6.186,0.00438336,6.186,0.00526929
6.188,0.0033399,6.188,0.00437849,6.188,0.00528327
6.19,0.0033355,6.19,0.00437849,6.19,0.0052927
6.192,0.00332671,6.192,0.00437362,6.192,0.00530667
6.194,0.00329595,6.194,0.00435901,6.194,0.00531091
6.196,0.00326299,6.196,0.0043444,6.196,0.00530573
6.198,0.00324541,6.198,0.00433466,6.198,0.00529599
6.2,0.00323223,6.2,0.00432004,6.2,0.00528137
6.202,0.00321685,6.202,0.00430543,6.202,0.00526676
6.204,0.00319487,6.204,0.00429569,6.204,0.00525702
6.206,0.00311577,6.206,0.00425673,6.206,0.00521806
6.208,0.00300151,6.208,0.0041788,6.208,0.00514013
6.21,0.00293999,6.21,0.00413497,6.21,0.0050963
6.212,0.00288286,6.212,0.00408627,6.212,0.0050476
6.214,0.00283452,6.214,0.00403756,6.214,0.00499889
6.216,0.00278398,6.216,0.00398399,6.216,0.00494532
6.218,0.00264335,6.218,0.0038671,6.218,0.00482843
6.22,0.00246317,6.22,0.00375021,6.22,0.00471154
6.222,0.00237308,6.222,0.00368689,6.222,0.00464822
6.224,0.00230716,6.224,0.00361384,6.224,0.00457517
6.226,0.00225663,6.226,0.00354565,6.226,0.00450698
6.228,0.00220609,6.228,0.0034726,6.228,0.00443392
6.23,0.00214017,6.23,0.00340441,6.23,0.00436574
6.232,0.00194901,6.232,0.00325343,6.232,0.00421476
6.234,0.00174246,6.234,0.00307809,6.234,0.00403942
6.236,0.00164138,6.236,0.00298556,6.236,0.00394688
6.238,0.00155569,6.238,0.00289302,6.238,0.00385435
6.24,0.00148537,6.24,0.00279074,6.24,0.00375207
6.242,0.00141067,6.242,0.00268359,6.242,0.00364492
6.244,0.00132058,6.244,0.00258131,6.244,0.00354264
6.246,0.00110085,6.246,0.00237188,6.246,0.00333321
6.248,0.000780042,6.248,0.00199686,6.248,0.00296762
6.25,0.000670177,6.25,0.00187023,6.25,0.00284099
6.252,0.000591074,6.252,0.00173873,6.252,0.00270949
6.254,0.00054493,6.254,0.00162184,6.254,0.0025926
6.256,0.000505379,6.256,0.00150008,6.256,0.00247084
6.258,0.00027686,6.258,0.00111045,6.258,0.00208121
6.26,0.00019556,6.26,0.00096921,6.26,0.00193996
6.262,0.000112062,6.262,0.000827968,6.262,0.00179872
6.264,3.74E-05,6.264,0.000701338,6.264,0.00167209
6.266,-5.49E-05,6.266,0.000574707,6.266,0.00154546
6.268,-0.000419684,6.268,0.000175334,6.268,0.00114609
6.27,-0.000542733,6.27,2.92E-05,6.27,0.000999977
6.272,-0.000650401,6.272,-0.000107149,6.272,0.000863606
6.274,-0.000725109,6.274,-0.00024839,6.274,0.000722364
6.276,-0.000795423,6.276,-0.000375021,6.276,0.000595734
6.278,-0.000872328,6.278,-0.000501651,6.278,0.000469103
6.28,-0.000969009,6.28,-0.000628282,6.28,0.000342473
6.282,-0.00116677,6.282,-0.000896154,6.282,5.58E-05
6.284,-0.00126345,6.284,-0.00105688,6.284,-0.000114397
6.286,-0.00136452,6.286,-0.00119812,6.286,-0.000274488
6.288,-0.00145901,6.288,-0.00133449,6.288,-0.000420284
6.29,-0.00156228,6.29,-0.0014806,6.29,-0.000575821
6.292,-0.00167434,6.292,-0.00159749,6.292,-0.00071156
6.294,-0.00188528,6.294,-0.00186536,6.294,-0.00100771
6.296,-0.00215775,6.296,-0.00227448,6.296,-0.00145452
6.298,-0.00223465,6.298,-0.00240111,6.298,-0.0016
6.3,-0.00227421,6.3,-0.00253261,6.3,-0.00175035
6.302,-0.00228299,6.302,-0.0026495,6.302,-0.00188609
6.304,-0.00229398,6.304,-0.00276152,6.304,-0.00201696
6.306,-0.00237089,6.306,-0.00299043,6.306,-0.00229299
6.308,-0.00249174,6.308,-0.00321446,6.308,-0.00257358
6.31,-0.00256425,6.31,-0.00331674,6.31,-0.00270413
6.312,-0.00263896,6.312,-0.00341902,6.312,-0.00284411
6.314,-0.00270927,6.314,-0.00351643,6.314,-0.00297922
6.316,-0.00277519,6.316,-0.0036041,6.316,-0.00311401
6.318,-0.00289604,6.318,-0.00376482,6.318,-0.00336898
6.32,-0.00299272,6.32,-0.0039158,6.32,-0.00361421
6.322,-0.00302568,6.322,-0.00398399,6.322,-0.00372009
6.324,-0.00304546,6.324,-0.00404243,6.324,-0.00382566
6.326,-0.00305644,6.326,-0.00409601,6.326,-0.00393578
6.328,-0.00306743,6.328,-0.00413497,6.328,-0.0040313
6.33,-0.00311138,6.33,-0.00422751,6.33,-0.00422751
6.332,-0.00316851,6.332,-0.0043103,6.332,-0.00441398
6.334,-0.00320147,6.334,-0.00433953,6.334,-0.00449032
6.336,-0.00322783,6.336,-0.00436875,6.336,-0.00456667
6.338,-0.00324761,6.338,-0.00440284,6.338,-0.00464789
6.34,-0.00326079,6.34,-0.00442232,6.34,-0.00472392
6.342,-0.00328277,6.342,-0.00447103,6.342,-0.00486687
6.344,-0.00328936,6.344,-0.00451486,6.344,-0.00497668
6.346,-0.00328936,6.346,-0.00453434,6.346,-0.00503386
6.348,-0.00328936,6.348,-0.00454895,6.348,-0.00507674
6.35,-0.00328936,6.35,-0.00456356,6.35,-0.00511963
6.352,-0.00328936,6.352,-0.00456356,6.352,-0.00515733
6.354,-0.00328936,6.354,-0.00456844,6.354,-0.00519047
6.356,-0.00328716,6.356,-0.00456844,6.356,-0.0052376
6.358,-0.00328496,6.358,-0.00456356,6.358,-0.00527042
6.36,-0.00328496,6.36,-0.00455382,6.36,-0.00527011
6.362,-0.00328057,6.362,-0.00454895,6.362,-0.00527466
6.364,-0.00327398,6.364,-0.00453434,6.364,-0.00526948
6.366,-0.00326079,6.366,-0.0045246,6.366,-0.00526916
6.368,-0.00323882,6.368,-0.00451486,6.368,-0.00525942
6.37,-0.0031751,6.37,-0.0044759,6.37,-0.00522046
6.372,-0.00303447,6.372,-0.0043931,6.372,-0.00513766
6.374,-0.00297954,6.374,-0.00436388,6.374,-0.00510844
6.376,-0.00293559,6.376,-0.00432979,6.376,-0.00507434
6.378,-0.00290483,6.378,-0.00429569,6.378,-0.00504025
6.38,-0.00287407,6.38,-0.00425673,6.38,-0.00500129
6.382,-0.00271586,6.382,-0.00412523,6.382,-0.00486979
6.384,-0.00264775,6.384,-0.00406678,6.384,-0.00481134
6.386,-0.00258402,6.386,-0.00400834,6.386,-0.0047529
6.388,-0.00253129,6.388,-0.00394015,6.388,-0.00468471
6.39,-0.00247855,6.39,-0.00387197,6.39,-0.00461653
6.392,-0.00232694,6.392,-0.00374534,6.392,-0.0044899
6.394,-0.00211161,6.394,-0.0036041,6.394,-0.00434866
6.396,-0.00199075,6.396,-0.00351643,6.396,-0.00426099
6.398,-0.00189627,6.398,-0.00342876,6.398,-0.00417332
6.4,-0.00182376,6.4,-0.00333622,6.4,-0.00408078
6.402,-0.00176223,6.402,-0.00323882,6.402,-0.00398338
6.404,-0.00160403,6.404,-0.00306348,6.404,-0.00380804
6.406,-0.00139309,6.406,-0.00287354,6.406,-0.0036181
6.408,-0.00128762,6.408,-0.00275665,6.408,-0.00350121
6.41,-0.00121071,6.41,-0.00263489,6.41,-0.00337945
6.412,-0.00114919,6.412,-0.00251313,6.412,-0.00325769
6.414,-0.00108327,6.414,-0.00240111,6.414,-0.00314567
6.416,-0.000885512,6.416,-0.00218681,6.416,-0.00293137
6.418,-0.000617441,6.418,-0.00194816,6.418,-0.00269272
6.42,-0.000500984,6.42,-0.00180692,6.42,-0.00255148
6.422,-0.000410895,6.422,-0.00166568,6.422,-0.00241024
6.424,-0.000338384,6.424,-0.00152931,6.424,-0.00227386
6.426,-0.000265873,6.426,-0.00140755,6.426,-0.0021521
6.428,-6.37E-05,6.428,-0.00117377,6.428,-0.00191833
6.43,0.000186771,6.43,-0.000896154,6.43,-0.00164071
6.432,0.000292241,6.432,-0.00073543,6.432,-0.00147999
6.434,0.000380133,6.434,-0.000584448,6.434,-0.00132901
6.436,0.000452644,6.436,-0.000448077,6.436,-0.00119264
6.438,0.000529549,6.438,-0.000316576,6.438,-0.00106114
6.44,0.000744885,6.44,-6.33E-05,6.44,-0.000807874
6.442,0.000986588,6.442,0.000224038,6.442,-0.000520521
6.444,0.00108547,6.444,0.000379891,6.444,-0.000364668
6.446,0.00116457,6.446,0.000535744,6.446,-0.000208815
6.448,0.00122829,6.448,0.000681856,6.448,-6.27E-05
6.45,0.00129641,6.45,0.000827968,6.45,8.34E-05
6.452,0.00148757,6.452,0.00110558,6.452,0.000361022
6.454,0.00170291,6.454,0.00141242,6.454,0.000677282
6.456,0.0017864,6.456,0.00158288,6.456,0.000866595
6.458,0.00185452,6.458,0.00173386,6.458,0.001027
6.46,0.00191165,6.46,0.0018751,6.46,0.00117767
6.462,0.00197098,6.462,0.00202122,6.462,0.00133321
6.464,0.00214456,6.464,0.00227448,6.464,0.00161474
6.466,0.00235331,6.466,0.00254235,6.466,0.00192031
6.468,0.00243021,6.468,0.00269333,6.468,0.00209014
6.47,0.00248515,6.47,0.00282483,6.47,0.00224992
6.472,0.00251811,6.472,0.00293198,6.472,0.00238534
6.474,0.00255326,6.474,0.00304887,6.474,0.00253051
6.476,0.00266532,6.476,0.00324369,6.476,0.0027913
