"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Middle Plate,  VehicleTire (m)","Amplitude - Middle Plate,  VehicleTire (m)","Time - Top Plate, Vechile Body (m)","Amplitude - Top Plate, Vechile Body (m)"
14.472,-0.00139529,14.472,-0.00157314,14.472,0.000472042
14.474,-0.00109426,14.474,-0.00166568,14.474,0.00015331
14.476,-0.000944839,14.476,-0.00169977,14.476,-3.31E-06
14.478,-0.000823988,14.478,-0.00172899,14.478,-0.000164475
14.48,-0.000722912,14.48,-0.00177283,14.48,-0.000359106
14.482,-0.000628428,14.482,-0.00180205,14.482,-0.000539125
14.484,-0.000373541,14.484,-0.00186049,14.484,-0.000908588
14.486,-7.03E-05,14.486,-0.00185075,14.486,-0.00123814
14.488,7.69E-05,14.488,-0.00182153,14.488,-0.00136914
14.49,0.000221927,14.49,-0.00179718,14.49,-0.00152386
14.492,0.000351568,14.492,-0.00178257,14.492,-0.00168832
14.494,0.000487801,14.494,-0.00175821,14.494,-0.00185246
14.496,0.000646006,14.496,-0.0017436,14.496,-0.00201692
14.498,0.000997574,14.498,-0.00165594,14.498,-0.00227797
14.5,0.0013052,14.5,-0.00153418,14.5,-0.00251436
14.502,0.00145242,14.502,-0.00146599,14.502,-0.00262524
14.504,0.00155789,14.504,-0.00142703,14.504,-0.00273707
14.506,0.0016304,14.506,-0.00136858,14.506,-0.00282943
14.508,0.00169412,14.508,-0.00131988,14.508,-0.00292209
14.51,0.00176663,14.51,-0.00127117,14.51,-0.00299591
14.512,0.00193582,14.512,-0.00111532,14.512,-0.00307568
14.514,0.00209183,14.514,-0.000954598,14.514,-0.00313173
14.516,0.00218192,14.516,-0.000901024,14.516,-0.0031724
14.518,0.00226542,14.518,-0.00084745,14.518,-0.00321307
14.52,0.00233353,14.52,-0.000769523,14.52,-0.00321055
14.522,0.00239506,14.522,-0.000711078,14.522,-0.00321808
14.524,0.00245219,14.524,-0.000628282,14.524,-0.0031824
14.526,0.00254008,14.526,-0.000477299,14.526,-0.00312567
14.528,0.00258402,14.528,-0.000272742,14.528,-0.00300593
14.53,0.00257743,14.53,-0.000185075,14.53,-0.00293712
14.532,0.00256425,14.532,-8.77E-05,14.532,-0.00284913
14.534,0.00255107,14.534,-4.87E-06,14.534,-0.00276634
14.536,0.00254228,14.536,9.74E-05,14.536,-0.00266406
14.538,0.00253349,14.538,0.000345798,14.538,-0.00239682
14.54,0.00253129,14.54,0.000433466,14.54,-0.00229973
14.542,0.0025225,14.542,0.000530874,14.542,-0.00218347
14.544,0.00250053,14.544,0.000647763,14.544,-0.00204773
14.546,0.00246098,14.546,0.000754912,14.546,-0.00191231
14.548,0.00233134,14.548,0.000964339,14.548,-0.00165576
14.55,0.00214456,14.55,0.00114454,14.55,-0.001419
14.552,0.0020347,14.552,0.00123221,14.552,-0.00129364
14.554,0.00192703,14.554,0.00131988,14.554,-0.00115884
14.556,0.00182596,14.556,0.00140755,14.556,-0.00102405
14.558,0.00171609,14.558,0.00149521,14.558,-0.000870412
14.56,0.00145022,14.56,0.00164132,14.56,-0.000582928
14.562,0.00117336,14.562,0.00173873,14.562,-0.000306449
14.564,0.00103053,14.564,0.00178257,14.564,-0.000158942
14.566,0.000909682,14.566,0.00183127,14.566,2.86E-06
14.568,0.000802015,14.568,0.00186536,14.568,0.000159474
14.57,0.000681163,14.57,0.00190433,14.57,0.00033981
14.572,0.00055372,14.572,0.00192381,14.572,0.000510088
14.574,0.000270268,14.574,0.00191894,14.574,0.000816236
14.576,-8.79E-05,14.576,0.0018751,14.576,0.00113054
14.578,-0.000265873,14.578,0.00184588,14.578,0.00127097
14.58,-0.000417487,14.58,0.00181179,14.58,0.00142537
14.582,-0.000540536,14.582,0.00177283,14.582,0.0015749
14.584,-0.000667979,14.584,0.00173386,14.584,0.00173386
14.586,-0.000804212,14.586,0.00168516,14.586,0.00188308
14.588,-0.0010613,14.588,0.00154879,14.588,0.00214255
14.59,-0.00134914,14.59,0.00139293,14.59,0.00238254
14.592,-0.00149197,14.592,0.00129066,14.592,0.00247818
14.594,-0.00159744,14.594,0.00120299,14.594,0.00258843
14.596,-0.00167874,14.596,0.00112019,14.596,0.00268471
14.598,-0.00175784,14.598,0.00103252,14.598,0.00278554
14.6,-0.00183475,14.6,0.000949728,14.6,0.00288181
14.602,-0.00198636,14.602,0.000759782,14.602,0.00302173
14.604,-0.00224344,14.604,0.000467558,14.604,0.00312535
14.606,-0.00232255,14.606,0.000384762,14.606,0.0031368
14.608,-0.00237528,14.608,0.000292224,14.608,0.00311966
14.61,-0.00239725,14.61,0.000204557,14.61,0.00309797
14.612,-0.00241044,14.612,0.00012663,14.612,0.00307659
14.614,-0.0024412,14.614,-9.74E-05,14.614,0.0029845
14.616,-0.00245219,14.616,-0.000165594,14.616,0.00293517
14.618,-0.00246098,14.618,-0.000228909,14.618,0.00288128
14.62,-0.00246537,14.62,-0.000292224,14.62,0.00281796
14.622,-0.00246537,14.622,-0.00036041,14.622,0.00274035
14.624,-0.00246317,14.624,-0.00048704,14.624,0.0025666
14.626,-0.00246317,14.626,-0.000618541,14.626,0.0023597
14.628,-0.00246098,14.628,-0.000691597,14.628,0.00223952
14.63,-0.00245658,14.63,-0.000759782,14.63,0.00212421
14.632,-0.00244779,14.632,-0.000823098,14.632,0.00200434
14.634,-0.00243241,14.634,-0.000891283,14.634,0.00187961
14.636,-0.00235551,14.636,-0.00102765,14.636,0.00162071
14.638,-0.00220389,14.638,-0.00116403,14.638,0.0013524
14.64,-0.00209842,14.64,-0.0012176,14.64,0.001214
14.642,-0.00198856,14.642,-0.00127117,14.642,0.00108503
14.644,-0.0018721,14.644,-0.00132475,14.644,0.000946628
14.646,-0.00175345,14.646,-0.00137832,14.646,0.000798806
14.648,-0.0014678,14.648,-0.00147573,14.648,0.000503477
14.65,-0.0011382,14.65,-0.00154879,14.65,0.000204226
14.652,-0.000973404,14.652,-0.00157801,14.652,5.25E-05
14.654,-0.000843763,14.654,-0.00159749,14.654,-9.89E-05
14.656,-0.000742687,14.656,-0.00162184,14.656,-0.000264672
14.658,-0.000654795,14.658,-0.00165107,14.658,-0.000425842
14.66,-0.000428474,14.66,-0.0016949,14.66,-0.000771269
14.662,-0.000151614,14.662,-0.00168029,14.662,-0.0010771
14.664,-2.20E-06,14.664,-0.00165107,14.664,-0.0012081
14.666,0.000140627,14.666,-0.00164132,14.666,-0.00136801
14.668,0.000272465,14.668,-0.00162184,14.668,-0.00151817
14.67,0.000417487,14.67,-0.00160723,14.67,-0.00167321
14.672,0.000777844,14.672,-0.00157314,14.672,-0.00196898
14.674,0.00114699,14.674,-0.00149034,14.674,-0.00221605
14.676,0.00129421,14.676,-0.00142703,14.676,-0.00231296
14.678,0.00139748,14.678,-0.00136858,14.678,-0.00241474
14.68,0.0014612,14.68,-0.00131988,14.68,-0.0025074
14.682,0.00151833,14.682,-0.00128579,14.682,-0.00260526
14.684,0.00166995,14.684,-0.00120299,14.684,-0.00276751
14.686,0.00181717,14.686,-0.00104714,14.686,-0.00283785
14.688,0.00190286,14.688,-0.000964339,14.688,-0.00285872
14.69,0.00198856,14.69,-0.000905894,14.69,-0.00289453
14.692,0.00207865,14.692,-0.00085232,14.692,-0.0029352
14.694,0.00217533,14.694,-0.000789005,14.694,-0.00295671
14.696,0.00237528,14.696,-0.000657504,14.696,-0.00296658
14.698,0.0025203,14.698,-0.00048217,14.698,-0.00289492
14.7,0.00255985,14.7,-0.000394502,14.7,-0.00284495
14.702,0.00256645,14.702,-0.000326317,14.702,-0.00281446
14.704,0.00255326,14.704,-0.000263002,14.704,-0.00278885
14.706,0.00254667,14.706,-0.000204557,14.706,-0.00275868
14.708,0.00256205,14.708,-4.87E-05,14.708,-0.00264052
14.71,0.00257084,14.71,0.000146112,14.71,-0.00245513
14.712,0.00256645,14.712,0.000224038,14.712,-0.00237721
14.714,0.00255546,14.714,0.000301965,14.714,-0.00229928
14.716,0.00253349,14.716,0.000375021,14.716,-0.00222622
14.718,0.00250272,14.718,0.000452947,14.718,-0.0021483
14.72,0.00242362,14.72,0.000652634,14.72,-0.00192976
14.722,0.00232255,14.722,0.00085719,14.722,-0.00167808
14.724,0.00226102,14.724,0.000954598,14.724,-0.00156182
14.726,0.00219291,14.726,0.00104714,14.726,-0.00144101
14.728,0.00212479,14.728,0.00114454,14.728,-0.00131533
14.73,0.00203909,14.73,0.00123221,14.73,-0.00118996
14.732,0.00181058,14.732,0.00140755,14.732,-0.00092038
14.734,0.00153152,14.734,0.00155853,14.734,-0.000646875
14.736,0.0013799,14.736,0.00162671,14.736,-0.000512716
14.738,0.00125026,14.738,0.00167055,14.738,-0.000384059
14.74,0.00113381,14.74,0.00171925,14.74,-0.000250532
14.742,0.00100856,14.742,0.0017777,14.742,-8.84E-05
14.744,0.000731701,14.744,0.00185562,14.744,0.000225132
14.746,0.00043946,14.746,0.00187023,14.746,0.000522487
14.748,0.000279057,14.748,0.00186536,14.748,0.000668414
14.75,0.000149416,14.75,0.00185075,14.75,0.000804599
14.752,3.30E-05,14.752,0.0018264,14.752,0.000959318
14.754,-8.13E-05,14.754,0.00181179,14.754,0.00111435
14.756,-0.000351568,14.756,0.0017436,14.756,0.00141374
14.758,-0.000656993,14.758,0.00164132,14.758,0.00168845
14.76,-0.00082179,14.76,0.00157314,14.76,0.00180876
14.762,-0.00096022,14.762,0.00149521,14.762,0.00192875
14.764,-0.00107668,14.764,0.00141729,14.764,0.00204875
14.766,-0.00118874,14.766,0.00135884,14.766,0.0021788
14.768,-0.00141067,14.768,0.00120786,14.768,0.00239538
14.77,-0.00164578,14.77,0.00102278,14.77,0.0025873
14.772,-0.00176004,14.772,0.000935117,14.772,0.00266928
14.774,-0.00185013,14.774,0.000837709,14.774,0.00274152
14.776,-0.00191824,14.776,0.000754912,14.776,0.00281894
14.778,-0.00198416,14.778,0.000681856,14.778,0.00289668
14.78,-0.00211161,14.78,0.000501651,14.78,0.00298037
14.782,-0.00224344,14.782,0.000326317,14.782,0.00299354
14.784,-0.00230716,14.784,0.000233779,14.784,0.0029764
14.786,-0.00235331,14.786,0.000146112,14.786,0.0029547
14.788,-0.00238627,14.788,5.84E-05,14.788,0.00291416
14.79,-0.00241044,14.79,-1.95E-05,14.79,0.00288336
14.792,-0.002439,14.792,-0.000165594,14.792,0.00280322
14.794,-0.00244999,14.794,-0.000297094,14.794,0.00269057
14.796,-0.00244999,14.796,-0.00036528,14.796,0.00262238
14.798,-0.00244779,14.798,-0.000433466,14.798,0.00254477
14.8,-0.00244779,14.8,-0.000501651,14.8,0.00246716
14.802,-0.00244559,14.802,-0.000574707,14.802,0.00236583
14.804,-0.0024412,14.804,-0.000701338,14.804,0.0021638
14.806,-0.00243461,14.806,-0.000837709,14.806,0.00193318
14.808,-0.00242362,14.808,-0.000905894,14.808,0.00181787
14.81,-0.00240385,14.81,-0.00097408,14.81,0.00169314
14.812,-0.00236649,14.812,-0.00104714,14.812,0.00156353
14.814,-0.00230936,14.814,-0.00111045,14.814,0.00143424
14.816,-0.00222586,14.816,-0.0011689,14.816,0.00130983
14.818,-0.00195779,14.818,-0.00127117,14.818,0.00106618
14.82,-0.00158865,14.82,-0.00135884,14.82,0.000818287
14.822,-0.00139529,14.822,-0.0013978,14.822,0.000685076
14.824,-0.00123488,14.824,-0.00144164,14.824,0.000546994
14.826,-0.00112721,14.826,-0.0014806,14.826,0.000394934
14.828,-0.00104152,14.828,-0.00152931,14.828,0.000233132
14.83,-0.00096022,14.83,-0.00158288,14.83,5.70E-05
14.832,-0.000736096,14.832,-0.00163158,14.832,-0.000264988
14.834,-0.000443855,14.834,-0.00163645,14.834,-0.000562027
14.836,-0.000274663,14.836,-0.00163645,14.836,-0.000712824
14.838,-0.000112062,14.838,-0.00163158,14.838,-0.000868175
14.84,4.39E-05,14.84,-0.00160723,14.84,-0.00101347
14.842,0.000199954,14.842,-0.00160723,14.842,-0.00117369
14.844,0.000371344,14.844,-0.00159262,14.844,-0.0013193
14.846,0.000758069,14.846,-0.00155853,14.846,-0.00163393
14.848,0.00111403,14.848,-0.00146112,14.848,-0.00187581
14.85,0.00126125,14.85,-0.0013978,14.85,-0.00198214
14.852,0.00135793,14.852,-0.00133449,14.852,-0.0020979
14.854,0.00141286,14.854,-0.00128579,14.854,-0.00221884
14.856,0.0014634,14.856,-0.00125169,14.856,-0.00235439
14.858,0.00152273,14.858,-0.00120786,14.858,-0.00246136
14.86,0.00169412,14.86,-0.00108123,14.86,-0.0026269
14.862,0.00188528,14.862,-0.000901024,14.862,-0.00270116
14.864,0.00200394,14.864,-0.000832838,14.864,-0.00273665
14.866,0.00212259,14.866,-0.000759782,14.866,-0.00276726
14.868,0.00222147,14.868,-0.000681856,14.868,-0.00277416
14.87,0.00230936,14.87,-0.000623411,14.87,-0.00280054
14.872,0.00238847,14.872,-0.000540614,14.872,-0.00279314
14.874,0.00250932,14.874,-0.000389632,14.874,-0.00277411
14.876,0.00257304,14.876,-0.00024839,14.876,-0.00273654
14.878,0.00257963,14.878,-0.000194816,14.878,-0.00272066
14.88,0.00256864,14.88,-0.00012663,14.88,-0.00268075
14.882,0.00255326,14.882,-5.84E-05,14.882,-0.00264084
14.884,0.00254447,14.884,1.46E-05,14.884,-0.00257721
14.886,0.00254447,14.886,0.000102278,14.886,-0.00249897
14.888,0.00254008,14.888,0.000233779,14.888,-0.00236747
14.89,0.0025203,14.89,0.00036528,14.89,-0.00223596
14.892,0.00250272,14.892,0.000438336,14.892,-0.00215348
14.894,0.00247416,14.894,0.000535744,14.894,-0.00203723
14.896,0.002439,14.896,0.000628282,14.896,-0.00192584
14.898,0.00238627,14.898,0.00072569,14.898,-0.00180958
14.9,0.00231815,14.9,0.000818227,14.9,-0.00168877
14.902,0.00212039,14.902,0.000993562,14.902,-0.00146631
14.904,0.00186111,14.904,0.00114941,14.904,-0.00124448
14.906,0.00171609,14.906,0.00123221,14.906,-0.00111456
14.908,0.00158645,14.908,0.00130527,14.908,-0.000994384
14.91,0.00147219,14.91,0.00138319,14.91,-0.000859909
14.912,0.00135354,14.912,0.00145625,14.912,-0.000720879
14.914,0.0012195,14.914,0.00152444,14.914,-0.00056787
14.916,0.000927261,14.916,0.0016121,14.916,-0.000310557
14.918,0.000426276,14.918,0.00167542,14.918,0.000101476
14.92,0.00025269,14.92,0.00168029,14.92,0.000247718
14.922,0.000136233,14.922,0.00167055,14.922,0.00037935
14.924,7.47E-05,14.924,0.00165594,14.924,0.00052496
14.926,1.98E-05,14.926,0.00163645,14.926,0.000675125
14.928,-0.000279057,14.928,0.00155853,14.928,0.00112499
14.93,-0.000397711,14.93,0.00149034,14.93,0.0012453
14.932,-0.000533944,14.932,0.0014319,14.932,0.00136592
14.934,-0.000672374,14.934,0.00136858,14.934,0.0014911
14.936,-0.000817396,14.936,0.00129066,14.936,0.00160167
14.938,-0.00127224,14.938,0.00107149,14.938,0.00192914
14.94,-0.00143484,14.94,0.000998432,14.94,0.00203516
14.942,-0.00156667,14.942,0.000915635,14.942,0.00213143
14.944,-0.00164798,14.944,0.000832838,14.944,0.00220886
14.946,-0.00172268,14.946,0.000759782,14.946,0.00230545
14.948,-0.00192483,14.948,0.000545485,14.948,0.00254354
14.95,-0.00198856,14.95,0.000467558,14.95,0.00259756
14.952,-0.00205228,14.952,0.000384762,14.952,0.00263729
14.954,-0.00209842,14.954,0.000301965,14.954,0.00265816
14.956,-0.00214896,14.956,0.000228909,14.956,0.00266993
14.958,-0.00231376,14.958,1.95E-05,14.958,0.002649
14.96,-0.00237308,14.96,-5.36E-05,14.96,0.00262307
14.962,-0.00241923,14.962,-0.00012663,14.962,0.00257829
14.964,-0.00244779,14.964,-0.000204557,14.964,0.00252864
14.966,-0.00246317,14.966,-0.000263002,14.966,0.00248904
14.968,-0.00246977,14.968,-0.000399373,14.968,0.00236209
14.97,-0.00246977,14.97,-0.000535744,14.97,0.0022163
14.972,-0.00246977,14.972,-0.0006088,14.972,0.00213382
14.974,-0.00246757,14.974,-0.000667245,14.974,0.00205652
14.976,-0.00246537,14.976,-0.00072569,14.976,0.0019698
14.978,-0.00246317,14.978,-0.000793875,14.978,0.00186392
14.98,-0.00245658,14.98,-0.000866931,14.98,0.00175316
14.982,-0.0024434,14.982,-0.000939987,14.982,0.00163298
14.984,-0.00230716,14.984,-0.00111532,14.984,0.0013257
14.986,-0.00222806,14.986,-0.0011689,14.986,0.00121558
14.988,-0.00213797,14.988,-0.00122734,14.988,0.00110058
14.99,-0.00204129,14.99,-0.00128579,14.99,0.000976166
14.992,-0.00182376,14.992,-0.00138806,14.992,0.000741941
14.994,-0.0015447,14.994,-0.00147573,14.994,0.000494052
14.996,-0.00140188,14.996,-0.00151469,14.996,0.000360841
14.998,-0.00127883,14.998,-0.00154392,14.998,0.00023737
15,-0.00117556,15,-0.00156827,15,9.99E-05
15.002,-0.00107448,15.002,-0.00160236,15.002,-4.73E-05
15.004,-0.000958023,15.004,-0.00163158,15.004,-0.000199014
15.006,-0.000650401,15.006,-0.00168516,15.006,-0.000516483
15.008,-0.000303227,15.008,-0.00167542,15.008,-0.000789486
15.01,-0.000120852,15.01,-0.00166081,15.01,-0.000916247
15.012,4.17E-05,15.012,-0.00164132,15.012,-0.00105699
15.014,0.000171389,15.014,-0.00162671,15.014,-0.00119317
15.016,0.00030103,15.016,-0.00162184,15.016,-0.00134852
15.018,0.000430671,15.018,-0.00161697,15.018,-0.00150388
15.02,0.00074049,15.02,-0.00155366,15.02,-0.00177985
15.022,0.00104152,15.022,-0.00143677,15.022,-0.00199283
15.024,0.00119973,15.024,-0.00137832,15.024,-0.00210403
15.026,0.00133376,15.026,-0.00131014,15.026,-0.00219607
15.028,0.00143923,15.028,-0.00124195,15.028,-0.00229753
15.03,0.00153591,15.03,-0.00119812,15.03,-0.00240449
15.032,0.00164138,15.032,-0.00114941,15.032,-0.00249716
15.034,0.0018721,15.034,-0.0010033,15.034,-0.00261494
15.036,0.00214676,15.036,-0.00072569,15.036,-0.0026672
15.038,0.00223905,15.038,-0.000652634,15.038,-0.00268839
15.04,0.00229838,15.04,-0.000569837,15.04,-0.00269984
15.042,0.00232255,15.042,-0.00049191,15.042,-0.00270674
15.044,0.00233353,15.044,-0.000413984,15.044,-0.00270421
15.046,0.00240824,15.046,-0.000204557,15.046,-0.00266443
15.048,0.0024412,15.048,-0.000131501,15.048,-0.00262907
15.05,0.00246757,15.05,-6.33E-05,15.05,-0.00258916
15.052,0.00248515,15.052,2.44E-05,15.052,-0.00252977
15.054,0.00249174,15.054,0.000102278,15.054,-0.00246127
15.056,0.00249174,15.056,0.000331187,15.056,-0.00223236
15.058,0.00248954,15.058,0.000394502,15.058,-0.00216904
15.06,0.00248515,15.06,0.000472429,15.06,-0.00209112
15.062,0.00247855,15.062,0.000545485,15.062,-0.00200864
15.064,0.00246317,15.064,0.000628282,15.064,-0.00190699
15.066,0.0023577,15.066,0.000905894,15.066,-0.00155398
15.068,0.00231815,15.068,0.000998432,15.068,-0.00143317
15.07,0.0022764,15.07,0.0010861,15.07,-0.00131722
15.072,0.00223685,15.072,0.0011689,15.072,-0.00120615
15.074,0.00217752,15.074,0.00125169,15.074,-0.00108566
15.076,0.00187869,15.076,0.0014806,15.076,-0.000705952
15.078,0.00175345,15.078,0.00153905,15.078,-0.000590958
15.08,0.0016282,15.08,0.00159749,15.08,-0.000475965
15.082,0.00151833,15.082,0.00165107,15.082,-0.000346992
15.084,0.00140407,15.084,0.00169977,15.084,-0.00022289
15.086,0.000979996,15.086,0.00183614,15.086,0.000215075
15.088,0.000830579,15.088,0.00185075,15.088,0.000342784
15.09,0.000694347,15.09,0.00186536,15.09,0.000479918
15.092,0.000584482,15.092,0.0018751,15.092,0.00063103
15.094,0.000474617,15.094,0.0018751,15.094,0.000772402
15.096,0.000353765,15.096,0.00187997,15.096,0.000918645
15.098,0.00021973,15.098,0.00187023,15.098,0.00106913
15.1,-8.13E-05,15.1,0.00180692,15.1,0.00133568
15.102,-0.000268071,15.102,0.00177283,15.102,0.00147123
15.104,-0.000459236,15.104,0.00172412,15.104,0.0016016
15.106,-0.000628428,15.106,0.00167055,15.106,0.00171767
15.108,-0.000804212,15.108,0.00161697,15.108,0.00185259
15.11,-0.000977798,15.11,0.00155366,15.11,0.00196835
15.112,-0.0012986,15.112,0.00140755,15.112,0.00218038
15.114,-0.00172488,15.114,0.00113967,15.114,0.0024403
15.116,-0.00182815,15.116,0.00104714,15.116,0.00252683
15.118,-0.0018743,15.118,0.000954598,15.118,0.00260394
15.12,-0.0018743,15.12,0.00085719,15.12,0.00266675
15.122,-0.00188309,15.122,0.000779264,15.122,0.00274905
15.124,-0.00195999,15.124,0.000584448,15.124,0.00286525
15.126,-0.00209403,15.126,0.000379891,15.126,0.00292459
15.128,-0.00218412,15.128,0.000277613,15.128,0.00293541
15.13,-0.00226981,15.13,0.000175334,15.13,0.00292738
15.132,-0.00234012,15.132,7.31E-05,15.132,0.00289107
15.134,-0.00240165,15.134,-2.44E-05,15.134,0.00285021
15.136,-0.00247855,15.136,-0.000214298,15.136,0.00272624
15.138,-0.00249394,15.138,-0.00037015,15.138,0.00260809
15.14,-0.00248954,15.14,-0.000443206,15.14,0.00254446
15.142,-0.00248734,15.142,-0.000511392,15.142,0.00247627
15.144,-0.00249394,15.144,-0.000579578,15.144,0.00240808
15.146,-0.00249174,15.146,-0.000642893,15.146,0.00233534
15.148,-0.00248075,15.148,-0.000764653,15.148,0.00214761
15.15,-0.00247636,15.15,-0.000896154,15.15,0.00192186
15.152,-0.00246977,15.152,-0.00096921,15.152,0.00180168
15.154,-0.00245438,15.154,-0.00102278,15.154,0.00169156
15.156,-0.00242142,15.156,-0.00107636,15.156,0.00158144
15.158,-0.00237089,15.158,-0.0011348,15.158,0.00145702
15.16,-0.00217972,15.16,-0.00125656,15.16,0.00120331
15.162,-0.00188748,15.162,-0.00136858,15.162,0.000931069
15.164,-0.00172049,15.164,-0.00141242,15.164,0.000802412
15.166,-0.00156448,15.166,-0.00145138,15.166,0.000669201
15.168,-0.00143923,15.168,-0.00149521,15.168,0.000531119
15.17,-0.00133156,15.17,-0.00154879,15.17,0.000364447
15.172,-0.00122609,15.172,-0.0016121,15.172,0.000188034
15.174,-0.000971207,15.174,-0.00169003,15.174,-0.000144362
15.176,-0.000665782,15.176,-0.00171438,15.176,-0.000451458
15.178,-0.000503182,15.178,-0.00171438,15.178,-0.00059283
15.18,-0.00035816,15.18,-0.00171925,15.18,-0.000757922
15.182,-0.000226322,15.182,-0.00170951,15.182,-0.000898978
15.184,-8.57E-05,15.184,-0.00171438,15.184,-0.00107349
15.186,6.37E-05,15.186,-0.00171438,15.186,-0.00123372
15.188,0.000402106,15.188,-0.00168516,15.188,-0.00155321
15.19,0.000914077,15.19,-0.00153418,15.19,-0.00193002
15.192,0.00109645,15.192,-0.0014806,15.192,-0.00204609
15.194,0.00122829,15.194,-0.00142703,15.194,-0.00216216
15.196,0.00128982,15.196,-0.00138806,15.196,-0.00229284
15.198,0.00132497,15.198,-0.00133936,15.198,-0.00240436
15.2,0.00149856,15.2,-0.00117377,15.2,-0.00268173
15.202,0.00156448,15.202,-0.00111532,15.202,-0.00275524
15.204,0.00163919,15.204,-0.00103252,15.204,-0.00278554
15.206,0.00171609,15.206,-0.000954598,15.206,-0.00282071
15.208,0.00181497,15.208,-0.000881542,15.208,-0.0028419
15.21,0.00220169,15.21,-0.000696467,15.21,-0.00290187
15.212,0.00232474,15.212,-0.000623411,15.212,-0.00289479
15.214,0.00242142,15.214,-0.000550355,15.214,-0.00287828
15.216,0.00246317,15.216,-0.00048217,15.216,-0.00285722
15.218,0.00247416,15.218,-0.000413984,15.218,-0.00282673
15.22,0.00248515,15.22,-0.00024839,15.22,-0.00275539
15.222,0.00248515,15.222,-0.000175334,15.222,-0.00270118
15.224,0.00248954,15.224,-9.74E-05,15.224,-0.0026421
15.226,0.00249174,15.226,-1.46E-05,15.226,-0.00255931
15.228,0.00249174,15.228,5.36E-05,15.228,-0.00249112
15.23,0.00248515,15.23,0.000209427,15.23,-0.00233527
15.232,0.00247416,15.232,0.00037015,15.232,-0.00217455
15.234,0.00246098,15.234,0.000457818,15.234,-0.00208688
15.236,0.0024412,15.236,0.000560096,15.236,-0.00196575
15.238,0.00241264,15.238,0.000662374,15.238,-0.00184462
15.24,0.00237748,15.24,0.000764653,15.24,-0.00172349
15.242,0.00226322,15.242,0.00097408,15.242,-0.00146694
15.244,0.00209403,15.244,0.00116403,15.244,-0.00122987
15.246,0.00199295,15.246,0.00125169,15.246,-0.00110451
15.248,0.00188748,15.248,0.00133936,15.248,-0.000979141
15.25,0.0017908,15.25,0.00142216,15.25,-0.00084922
15.252,0.00167654,15.252,0.00150008,15.252,-0.000714745
15.254,0.0015447,15.254,0.00156827,15.254,-0.00059001
15.256,0.00124367,15.256,0.00167542,15.256,-0.000332065
15.258,0.000718517,15.258,0.0017777,15.258,6.24E-05
15.26,0.00054493,15.26,0.00179718,15.26,0.000204386
15.262,0.000426276,15.262,0.00181179,15.262,0.000350945
15.264,0.000371344,15.264,0.00182153,15.264,0.000492633
15.266,0.000320806,15.266,0.0018264,15.266,0.000657725
15.268,3.30E-05,15.268,0.00179718,15.268,0.00114687
15.27,-8.13E-05,15.27,0.0017436,15.27,0.00127236
15.272,-0.000224125,15.272,0.00170464,15.272,0.00141247
15.274,-0.000369146,15.274,0.0016462,15.274,0.0015331
15.276,-0.000516366,15.276,0.00158775,15.276,0.00166315
15.278,-0.000834974,15.278,0.0014806,15.278,0.00192357
15.28,-0.00117995,15.28,0.00134423,15.28,0.00215476
15.282,-0.00134035,15.282,0.00125656,15.282,0.00225559
15.284,-0.0014612,15.284,0.00116403,15.284,0.00234213
15.286,-0.0015447,15.286,0.00108123,15.286,0.0024384
15.288,-0.0016238,15.288,0.000993562,15.288,0.00252038
15.29,-0.0017051,15.29,0.000920506,15.29,0.00261697
15.292,-0.00185452,15.292,0.000750042,15.292,0.00276695
15.294,-0.00203031,15.294,0.000564966,15.294,0.00286462
15.296,-0.0021138,15.296,0.000467558,15.296,0.00288973
15.298,-0.00218412,15.298,0.000389632,15.298,0.00291548
15.3,-0.00223685,15.3,0.000311706,15.3,0.0029318
15.302,-0.00228299,15.302,0.00024352,15.302,0.00292959
15.304,-0.00232255,15.304,0.000170464,15.304,0.00291308
15.306,-0.00238187,15.306,-4.87E-06,15.306,0.00283199
15.308,-0.00243021,15.308,-0.000228909,15.308,0.00269278
15.31,-0.00243461,15.31,-0.000292224,15.31,0.00262946
15.312,-0.00243021,15.312,-0.00037015,15.312,0.00255154
15.314,-0.00243021,15.314,-0.000428595,15.314,0.00249309
15.316,-0.00243241,15.316,-0.00048704,15.316,0.00242522
15.318,-0.00242802,15.318,-0.000686726,15.318,0.00214071
15.32,-0.00242802,15.32,-0.000764653,15.32,0.00201566
15.322,-0.00242142,15.322,-0.000832838,15.322,0.00190035
15.324,-0.00240824,15.324,-0.000905894,15.324,0.00178017
15.326,-0.00238187,15.326,-0.00097408,15.326,0.00166486
15.328,-0.00226322,15.328,-0.00110071,15.328,0.00142514
15.33,-0.00205448,15.33,-0.00122247,15.33,0.00118085
15.332,-0.00192044,15.332,-0.00127604,15.332,0.00105188
15.334,-0.00178201,15.334,-0.00131988,15.334,0.000923224
15.336,-0.00165896,15.336,-0.00136858,15.336,0.000789697
15.338,-0.00153591,15.338,-0.00141729,15.338,0.000646745
15.34,-0.00141286,15.34,-0.00146599,15.34,0.000513218
15.342,-0.00111843,15.342,-0.00153905,15.342,0.000223391
15.344,-0.000777844,15.344,-0.00158288,15.344,-7.49E-05
15.346,-0.000610849,15.346,-0.00160236,15.346,-0.000226341
