"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
1.75,0.00310039,1.75,-0.00674481,1.75,-0.0022209
1.752,0.00346954,1.752,-0.0064992,1.752,-0.00176796
1.754,0.00384088,1.754,-0.00621527,1.754,-0.00129553
1.756,0.00421442,1.756,-0.0059648,1.756,-0.000837709
1.758,0.00457917,1.758,-0.00574323,1.758,-0.000399373
1.76,0.00495711,1.76,-0.00550219,1.76,5.84E-05
1.762,0.00533504,1.762,-0.00525203,1.762,0.000506522
1.764,0.00573715,1.764,-0.00494438,1.764,0.000983821
1.766,0.00613486,1.766,-0.00463673,1.766,0.00146112
1.768,0.00654356,1.768,-0.00432907,1.768,0.00193842
1.77,0.00695226,1.77,-0.00399738,1.77,0.00243033
1.772,0.00736315,1.772,-0.00364685,1.772,0.00292224
1.774,0.00775867,1.774,-0.00328233,1.774,0.00340928
1.776,0.00812781,1.776,-0.00291294,1.776,0.00390119
1.778,0.00847059,1.778,-0.00253381,1.778,0.00440284
1.78,0.00876283,1.78,-0.00213583,1.78,0.00490449
1.782,0.00898256,1.782,-0.00171869,1.782,0.00541588
1.784,0.00914736,1.784,-0.00128238,1.784,0.00593702
1.786,0.00924844,1.786,-0.000865551,1.786,0.00643867
1.788,0.00930557,1.788,-0.000434744,1.788,0.00693545
1.79,0.00932754,1.79,1.52E-05,1.79,0.00744197
1.792,0.00933193,1.792,0.000469756,1.792,0.00794362
1.794,0.00933413,1.794,0.000943133,1.794,0.00844527
1.796,0.00933853,1.796,0.00140677,1.796,0.00893718
1.798,0.00935171,1.798,0.00188438,1.798,0.00942422
1.8,0.00936709,1.8,0.00237629,1.8,0.00991613
1.802,0.00938247,1.802,0.00282893,1.802,0.0103593
1.804,0.00940005,1.804,0.00331046,1.804,0.010822
1.806,0.00941763,1.806,0.00379624,1.806,0.0112701
1.808,0.00943301,1.808,0.00425248,1.808,0.0116792
1.81,0.00944839,1.81,0.00472756,1.81,0.0120883
1.812,0.00946157,1.812,0.00517343,1.812,0.0124682
1.814,0.00947476,1.814,0.00561898,1.814,0.0128384
1.816,0.00948794,1.816,0.0060496,1.816,0.0131842
1.818,0.00950113,1.818,0.00646011,1.818,0.013491
1.82,0.00951651,1.82,0.00686056,1.82,0.0137784
1.822,0.00952969,1.822,0.0072698,1.822,0.0140462
1.824,0.00954507,1.824,0.00764495,1.824,0.01428
1.826,0.00956045,1.826,0.00802403,1.826,0.0144894
1.828,0.00957364,1.828,0.00837843,1.828,0.0146648
1.83,0.00958902,1.83,0.00871791,1.83,0.0148158
1.832,0.0096044,1.832,0.00907105,1.832,0.0149521
1.834,0.00962198,1.834,0.00942843,1.834,0.0150739
1.836,0.00963516,1.836,0.00975627,1.836,0.0151567
1.838,0.00965054,1.838,0.0100692,1.838,0.0152151
1.84,0.00966373,1.84,0.0103867,1.84,0.0152687
1.842,0.00967691,1.842,0.0107035,1.842,0.0153028
1.844,0.0096879,1.844,0.0110012,1.844,0.0153271
1.846,0.00969888,1.846,0.0113076,1.846,0.015332
1.848,0.00970987,1.848,0.011604,1.848,0.0153174
1.85,0.00971646,1.85,0.0118813,1.85,0.0152931
1.852,0.00972086,1.852,0.012139,1.852,0.0152492
1.854,0.00972305,1.854,0.0123871,1.854,0.0151956
1.856,0.00972525,1.856,0.0126348,1.856,0.0151323
1.858,0.00972525,1.858,0.0128584,1.858,0.0150544
1.86,0.00972525,1.86,0.0130629,1.86,0.0149667
1.862,0.00972745,1.862,0.0132431,1.862,0.0148547
1.864,0.00972745,1.864,0.0134041,1.864,0.014733
1.866,0.00972745,1.866,0.0135508,1.866,0.0146063
1.868,0.00972745,1.868,0.0136828,1.868,0.0144651
1.87,0.00972745,1.87,0.0138006,1.87,0.014319
1.872,0.00972964,1.872,0.0138898,1.872,0.0141631
1.874,0.00972964,1.874,0.0139501,1.874,0.0139878
1.876,0.00972964,1.876,0.0139961,1.876,0.0138076
1.878,0.00972964,1.878,0.0140326,1.878,0.0136274
1.88,0.00972964,1.88,0.01405,1.88,0.0134374
1.882,0.00972964,1.882,0.0140674,1.882,0.0132475
1.884,0.00972964,1.884,0.0140657,1.884,0.0130478
1.886,0.00972964,1.886,0.0140548,1.886,0.0128579
1.888,0.00972964,1.888,0.0140534,1.888,0.0126679
1.89,0.00972964,1.89,0.0140379,1.89,0.0124828
1.892,0.00972964,1.892,0.0140368,1.892,0.0123026
1.894,0.00973184,1.894,0.0140217,1.894,0.0121273
1.896,0.00973184,1.896,0.0140066,1.896,0.011952
1.898,0.00973184,1.898,0.0140015,1.898,0.0117961
1.9,0.00973184,1.9,0.013987,1.9,0.0116403
1.902,0.00973404,1.902,0.0139495,1.902,0.011499
1.904,0.00973404,1.904,0.0138453,1.904,0.0113383
1.906,0.00973624,1.906,0.0137034,1.906,0.0111776
1.908,0.00973624,1.908,0.0135427,1.908,0.0110168
1.91,0.00973843,1.91,0.0133868,1.91,0.010861
1.912,0.00973843,1.912,0.0132502,1.912,0.0107149
1.914,0.00973843,1.914,0.0131326,1.914,0.0105785
1.916,0.00973843,1.916,0.0129959,1.916,0.0104324
1.918,0.00973843,1.918,0.012845,1.918,0.0102814
1.92,0.00973843,1.92,0.0126846,1.92,0.0101304
1.922,0.00974063,1.922,0.0124952,1.922,0.00995997
1.924,0.00974063,1.924,0.0123105,1.924,0.00978463
1.926,0.00974063,1.926,0.0121257,1.926,0.0096093
1.928,0.00974063,1.928,0.0119361,1.928,0.00942909
1.93,0.00974063,1.93,0.0117416,1.93,0.00924402
1.932,0.00974063,1.932,0.011552,1.932,0.00906381
1.934,0.00974063,1.934,0.0113526,1.934,0.00887387
1.936,0.00974063,1.936,0.0111626,1.936,0.00868392
1.938,0.00974063,1.938,0.010963,1.938,0.00848424
1.94,0.00974063,1.94,0.010773,1.94,0.00829429
1.942,0.00974063,1.942,0.0105831,1.942,0.00810435
1.944,0.00974063,1.944,0.0103886,1.944,0.00791927
1.946,0.00974063,1.946,0.0102132,1.946,0.00774394
1.948,0.00974063,1.948,0.0100476,1.948,0.00757834
1.95,0.00974063,1.95,0.00988236,1.95,0.00742249
1.952,0.00974063,1.952,0.00972196,1.952,0.00727151
1.954,0.00974063,1.954,0.00956642,1.954,0.0071254
1.956,0.00974063,1.956,0.00941607,1.956,0.00699389
1.958,0.00974063,1.958,0.00927059,1.958,0.00686726
1.96,0.00974063,1.96,0.00913972,1.96,0.00675524
1.962,0.00974063,1.962,0.00900461,1.962,0.00665784
1.964,0.00974063,1.964,0.00887925,1.964,0.00657017
1.966,0.00974063,1.966,0.00874932,1.966,0.00648737
1.968,0.00974063,1.968,0.00863889,1.968,0.00642406
1.97,0.00974063,1.97,0.00852876,1.97,0.00637048
1.972,0.00974063,1.972,0.00842383,1.972,0.00633152
1.974,0.00974063,1.974,0.00830946,1.974,0.00629256
1.976,0.00974063,1.976,0.00819542,1.976,0.00626333
1.978,0.00974063,1.978,0.00808169,1.978,0.00624385
1.98,0.00974063,1.98,0.00797283,1.98,0.00622924
1.982,0.00974063,1.982,0.00786429,1.982,0.00622437
1.984,0.00974063,1.984,0.00776093,1.984,0.00623411
1.986,0.00974063,1.986,0.00765302,1.986,0.00624872
1.988,0.00974063,1.988,0.00754511,1.988,0.00626333
1.99,0.00974063,1.99,0.00744694,1.99,0.00628769
1.992,0.00974063,1.992,0.00735364,1.992,0.00631691
1.994,0.00974063,1.994,0.00726065,1.994,0.00635587
1.996,0.00974063,1.996,0.00719139,1.996,0.00639971
1.998,0.00974063,1.998,0.00711789,1.998,0.00645815
2,0.00974063,2,0.00705868,2,0.00652147
2.002,0.00974063,2.002,0.00700434,2.002,0.00658965
2.004,0.00974063,2.004,0.00695975,2.004,0.00666758
2.006,0.00974063,2.006,0.00692458,2.006,0.0067455
2.008,0.00974063,2.008,0.00689427,2.008,0.0068283
2.01,0.00974063,2.01,0.00686884,2.01,0.00691597
2.012,0.00974063,2.012,0.00686226,2.012,0.00700364
2.014,0.00974063,2.014,0.00686087,2.014,0.00710591
2.016,0.00974063,2.016,0.00687377,2.016,0.00721306
2.018,0.00974063,2.018,0.0068818,2.018,0.00731534
2.02,0.00974063,2.02,0.00689438,2.02,0.00741275
2.022,0.00974063,2.022,0.00690697,2.022,0.00751016
2.024,0.00974063,2.024,0.00691437,2.024,0.00759295
2.026,0.00974063,2.026,0.00691721,2.026,0.00768062
2.028,0.00974063,2.028,0.00693435,2.028,0.00777316
2.03,0.00974063,2.03,0.00695117,2.03,0.00785596
2.032,0.00974063,2.032,0.00695826,2.032,0.00792901
2.034,0.00974063,2.034,0.00696047,2.034,0.0079972
2.036,0.00974063,2.036,0.00696724,2.036,0.00806051
2.038,0.00974063,2.038,0.00697369,2.038,0.00811409
2.04,0.00974063,2.04,0.00700386,2.04,0.00817253
2.042,0.00974063,2.042,0.00702916,2.042,0.00822611
2.044,0.00974063,2.044,0.0070876,2.044,0.00828455
2.046,0.00974063,2.046,0.00714118,2.046,0.00833812
2.048,0.00974063,2.048,0.00719962,2.048,0.00839657
2.05,0.00974063,2.05,0.00725775,2.05,0.00844527
2.052,0.00974063,2.052,0.00730645,2.052,0.00849398
2.054,0.00974063,2.054,0.00736003,2.054,0.00854755
2.056,0.00974063,2.056,0.00741847,2.056,0.008606
2.058,0.00974063,2.058,0.00749608,2.058,0.00867418
2.06,0.00974063,2.06,0.0075594,2.06,0.0087375
2.062,0.00974063,2.062,0.00764188,2.062,0.00881055
2.064,0.00974063,2.064,0.00771949,2.064,0.00887874
2.066,0.00974063,2.066,0.0077971,2.066,0.00894692
2.068,0.00974063,2.068,0.00787503,2.068,0.00902485
2.07,0.00974063,2.07,0.00794808,2.07,0.00909791
2.072,0.00974063,2.072,0.00803543,2.072,0.00917583
2.074,0.00974063,2.074,0.00811336,2.074,0.00925376
2.076,0.00974063,2.076,0.00818154,2.076,0.00932195
2.078,0.00974063,2.078,0.0082546,2.078,0.009395
2.08,0.00974063,2.08,0.00831792,2.08,0.00945832
2.082,0.00974063,2.082,0.00839066,2.082,0.00952163
2.084,0.00974063,2.084,0.0084634,2.084,0.00958495
2.086,0.00974063,2.086,0.00853127,2.086,0.00964339
2.088,0.00974063,2.088,0.00858939,2.088,0.0096921
2.09,0.00974063,2.09,0.00864752,2.09,0.0097408
2.092,0.00974063,2.092,0.00870047,2.092,0.00977489
2.094,0.00974063,2.094,0.00874398,2.094,0.00980899
2.096,0.00974063,2.096,0.00879206,2.096,0.00983821
2.098,0.00974063,2.098,0.00884468,2.098,0.00986256
2.1,0.00974063,2.1,0.00888301,2.1,0.00988204
2.102,0.00974063,2.102,0.0089259,2.102,0.00989665
2.104,0.00974063,2.104,0.00896878,2.104,0.00991126
2.106,0.00974063,2.106,0.00900193,2.106,0.00991613
2.108,0.00974063,2.108,0.0090445,2.108,0.009921
2.11,0.00974063,2.11,0.00908707,2.11,0.00992588
2.112,0.00974063,2.112,0.00913419,2.112,0.00992588
2.114,0.00974063,2.114,0.00917189,2.114,0.00992588
2.116,0.00974063,2.116,0.00921414,2.116,0.009921
2.118,0.00974063,2.118,0.00926582,2.118,0.00991613
2.12,0.00974063,2.12,0.00930321,2.12,0.00990639
2.122,0.00974063,2.122,0.00935001,2.122,0.00989665
2.124,0.00974063,2.124,0.00938253,2.124,0.00988204
2.126,0.00974063,2.126,0.00942446,2.126,0.00986743
2.128,0.00974063,2.128,0.00946185,2.128,0.00985769
2.13,0.00974063,2.13,0.00950379,2.13,0.00984308
2.132,0.00974063,2.132,0.00954085,2.132,0.0098236
2.134,0.00974063,2.134,0.00956362,2.134,0.00979924
2.136,0.00974063,2.136,0.00959095,2.136,0.00977002
2.138,0.00974063,2.138,0.00960885,2.138,0.0097408
2.14,0.00974063,2.14,0.00962188,2.14,0.00970671
2.142,0.00974063,2.142,0.00963979,2.142,0.00967748
2.144,0.00974063,2.144,0.00964339,2.144,0.00964339
2.146,0.00974063,2.146,0.00965155,2.146,0.00960443
2.148,0.00974063,2.148,0.00965029,2.148,0.00956547
2.15,0.00974063,2.15,0.00965845,2.15,0.0095265
2.152,0.00974063,2.152,0.00965719,2.152,0.00948754
2.154,0.00974063,2.154,0.00965592,2.154,0.00944858
2.156,0.00974063,2.156,0.00965953,2.156,0.00941448
2.158,0.00974063,2.158,0.00966313,2.158,0.00938039
2.16,0.00974063,2.16,0.00966674,2.16,0.0093463
2.162,0.00974063,2.162,0.00967522,2.162,0.00931708
2.164,0.00974063,2.164,0.00967914,2.164,0.00929272
2.166,0.00974063,2.166,0.00968306,2.166,0.00926837
2.168,0.00974063,2.168,0.00968243,2.168,0.00924889
2.17,0.00974063,2.17,0.0096818,2.17,0.00922941
2.172,0.00974063,2.172,0.00968148,2.172,0.00921967
2.174,0.00974063,2.174,0.00966687,2.174,0.00920506
2.176,0.00974063,2.176,0.00965713,2.176,0.00919532
2.178,0.00974063,2.178,0.00964739,2.178,0.00918557
2.18,0.00974063,2.18,0.00964252,2.18,0.0091807
2.182,0.00974063,2.182,0.00963278,2.182,0.00917096
2.184,0.00974063,2.184,0.00962791,2.184,0.00916609
2.186,0.00974063,2.186,0.00961817,2.186,0.00915635
2.188,0.00974063,2.188,0.00960843,2.188,0.00914661
2.19,0.00974063,2.19,0.00959869,2.19,0.00913687
2.192,0.00974063,2.192,0.00958407,2.192,0.00912226
2.194,0.00974063,2.194,0.00956946,2.194,0.00910765
2.196,0.00974063,2.196,0.00954998,2.196,0.00908817
2.198,0.00974063,2.198,0.0095305,2.198,0.00906868
2.2,0.00974063,2.2,0.00951102,2.2,0.0090492
2.202,0.00974063,2.202,0.00948667,2.202,0.00902485
2.204,0.00974063,2.204,0.00946231,2.204,0.0090005
2.206,0.00974063,2.206,0.00943796,2.206,0.00897615
2.208,0.00974063,2.208,0.00941361,2.208,0.0089518
2.21,0.00974063,2.21,0.00938926,2.21,0.00892744
2.212,0.00974063,2.212,0.00936978,2.212,0.00890796
2.214,0.00974063,2.214,0.0093503,2.214,0.00888848
2.216,0.00974063,2.216,0.00933081,2.216,0.008869
2.218,0.00974063,2.218,0.0093162,2.218,0.00885439
2.22,0.00974063,2.22,0.00930159,2.22,0.00883978
2.222,0.00974063,2.222,0.00929185,2.222,0.00883004
2.224,0.00974063,2.224,0.00928211,2.224,0.00882029
2.226,0.00974063,2.226,0.00927724,2.226,0.00881542
2.228,0.00974063,2.228,0.00927237,2.228,0.00881055
2.23,0.00974063,2.23,0.0092675,2.23,0.00880568
2.232,0.00974063,2.232,0.00926263,2.232,0.00880081
2.234,0.00974063,2.234,0.00925776,2.234,0.00879594
2.236,0.00974063,2.236,0.00925289,2.236,0.00879107
2.238,0.00974063,2.238,0.00925289,2.238,0.00879107
2.24,0.00974063,2.24,0.00924802,2.24,0.0087862
2.242,0.00974063,2.242,0.00924802,2.242,0.0087862
2.244,0.00974063,2.244,0.00924315,2.244,0.00878133
2.246,0.00974063,2.246,0.00923828,2.246,0.00877646
2.248,0.00974063,2.248,0.00923341,2.248,0.00877159
2.25,0.00974063,2.25,0.00921911,2.25,0.00876672
2.252,0.00974063,2.252,0.00921424,2.252,0.00876185
2.254,0.00974063,2.254,0.0092045,2.254,0.00875211
2.256,0.00974063,2.256,0.00919963,2.256,0.00874724
2.258,0.00974063,2.258,0.00919476,2.258,0.00874237
2.26,0.00974063,2.26,0.00918502,2.26,0.00873263
2.262,0.00974063,2.262,0.00918015,2.262,0.00872776
2.264,0.00974063,2.264,0.00917072,2.264,0.00872776
2.266,0.00974063,2.266,0.00916585,2.266,0.00872289
2.268,0.00974063,2.268,0.00916585,2.268,0.00872289
2.27,0.00974063,2.27,0.00916585,2.27,0.00872289
2.272,0.00974063,2.272,0.00917072,2.272,0.00872776
2.274,0.00974063,2.274,0.00918046,2.274,0.0087375
2.276,0.00974063,2.276,0.00918533,2.276,0.00874237
2.278,0.00974063,2.278,0.00918565,2.278,0.00875211
2.28,0.00974063,2.28,0.00919539,2.28,0.00876185
2.282,0.00974063,2.282,0.00920513,2.282,0.00877159
2.284,0.00974063,2.284,0.00921487,2.284,0.00878133
2.286,0.00974063,2.286,0.00922948,2.286,0.00879594
2.288,0.00974063,2.288,0.00924409,2.288,0.00881055
2.29,0.00974063,2.29,0.00925871,2.29,0.00882516
2.292,0.00974063,2.292,0.00927332,2.292,0.00883978
2.294,0.00974063,2.294,0.00928793,2.294,0.00885439
2.296,0.00974063,2.296,0.00929767,2.296,0.00886413
2.298,0.00974063,2.298,0.00930741,2.298,0.00887387
2.3,0.00974063,2.3,0.00932202,2.3,0.00888848
2.302,0.00974063,2.302,0.00933176,2.302,0.00889822
2.304,0.00974063,2.304,0.00933663,2.304,0.00890309
2.306,0.00974063,2.306,0.00934637,2.306,0.00891283
2.308,0.00974063,2.308,0.00935124,2.308,0.0089177
2.31,0.00974063,2.31,0.00935611,2.31,0.00892257
2.312,0.00974063,2.312,0.00936098,2.312,0.00892744
2.314,0.00974063,2.314,0.00936585,2.314,0.00893231
2.316,0.00974063,2.316,0.0093756,2.316,0.00894205
2.318,0.00974063,2.318,0.00938047,2.318,0.00894692
2.32,0.00974063,2.32,0.00938534,2.32,0.0089518
2.322,0.00974063,2.322,0.00938534,2.322,0.0089518
2.324,0.00974063,2.324,0.00939508,2.324,0.00896154
2.326,0.00974063,2.326,0.00939995,2.326,0.00896641
2.328,0.00974063,2.328,0.00940969,2.328,0.00897615
2.33,0.00974063,2.33,0.00941943,2.33,0.00898589
2.332,0.00974063,2.332,0.0094243,2.332,0.00899076
2.334,0.00974063,2.334,0.00943404,2.334,0.0090005
2.336,0.00974063,2.336,0.00943891,2.336,0.00900537
2.338,0.00974063,2.338,0.00944378,2.338,0.00901024
2.34,0.00974063,2.34,0.00945352,2.34,0.00901998
2.342,0.00974063,2.342,0.00946326,2.342,0.00902972
2.344,0.00974063,2.344,0.009473,2.344,0.00903946
2.346,0.00974063,2.346,0.00947787,2.346,0.00904433
2.348,0.00974063,2.348,0.00948274,2.348,0.0090492
2.35,0.00974063,2.35,0.00948274,2.35,0.0090492
2.352,0.00974063,2.352,0.00948761,2.352,0.00905407
2.354,0.00974063,2.354,0.00948761,2.354,0.00905407
2.356,0.00974063,2.356,0.00948761,2.356,0.00905407
2.358,0.00974063,2.358,0.00948761,2.358,0.00905407
2.36,0.00974063,2.36,0.00948274,2.36,0.0090492
2.362,0.00974063,2.362,0.00948274,2.362,0.0090492
2.364,0.00974063,2.364,0.00947787,2.364,0.00904433
2.366,0.00974063,2.366,0.009473,2.366,0.00903946
2.368,0.00974063,2.368,0.00946813,2.368,0.00903459
2.37,0.00974063,2.37,0.00946326,2.37,0.00902972
2.372,0.00974063,2.372,0.00946326,2.372,0.00902972
2.374,0.00974063,2.374,0.00945839,2.374,0.00902485
2.376,0.00974063,2.376,0.00945839,2.376,0.00902485
2.378,0.00974063,2.378,0.00945352,2.378,0.00901998
2.38,0.00974063,2.38,0.00945352,2.38,0.00901998
2.382,0.00974063,2.382,0.00945352,2.382,0.00901998
2.384,0.00974063,2.384,0.00945352,2.384,0.00901998
2.386,0.00974063,2.386,0.00945839,2.386,0.00902485
2.388,0.00974063,2.388,0.00945839,2.388,0.00902485
2.39,0.00974063,2.39,0.00946326,2.39,0.00902972
2.392,0.00974063,2.392,0.00946326,2.392,0.00902972
2.394,0.00974063,2.394,0.00946326,2.394,0.00902972
2.396,0.00974063,2.396,0.00946813,2.396,0.00903459
2.398,0.00974063,2.398,0.00946813,2.398,0.00903459
2.4,0.00974063,2.4,0.009473,2.4,0.00903946
2.402,0.00974063,2.402,0.009473,2.402,0.00903946
2.404,0.00974063,2.404,0.009473,2.404,0.00903946
2.406,0.00974063,2.406,0.009473,2.406,0.00903946
2.408,0.00974063,2.408,0.00946813,2.408,0.00903459
2.41,0.00974063,2.41,0.00946813,2.41,0.00903459
2.412,0.00974063,2.412,0.00946326,2.412,0.00902972
2.414,0.00974063,2.414,0.00945839,2.414,0.00902485
2.416,0.00974063,2.416,0.00945839,2.416,0.00902485
2.418,0.00974063,2.418,0.00945352,2.418,0.00901998
2.42,0.00974063,2.42,0.00944865,2.42,0.00901511
2.422,0.00974063,2.422,0.00944378,2.422,0.00901024
2.424,0.00974063,2.424,0.00943891,2.424,0.00900537
2.426,0.00974063,2.426,0.00943404,2.426,0.0090005
2.428,0.00974063,2.428,0.00942917,2.428,0.00899563
2.43,0.00974063,2.43,0.0094243,2.43,0.00899076
2.432,0.00974063,2.432,0.0094243,2.432,0.00899076
2.434,0.00974063,2.434,0.00941943,2.434,0.00898589
2.436,0.00974063,2.436,0.00941943,2.436,0.00898589
2.438,0.00974063,2.438,0.00941943,2.438,0.00898589
2.44,0.00974063,2.44,0.00941943,2.44,0.00898589
2.442,0.00974063,2.442,0.00941943,2.442,0.00898589
2.444,0.00974063,2.444,0.00941943,2.444,0.00898589
2.446,0.00974063,2.446,0.00941943,2.446,0.00898589
2.448,0.00974063,2.448,0.00941943,2.448,0.00898589
2.45,0.00974063,2.45,0.00941943,2.45,0.00898589
2.452,0.00974063,2.452,0.00941943,2.452,0.00898589
2.454,0.00974063,2.454,0.00941943,2.454,0.00898589
2.456,0.00974063,2.456,0.00941943,2.456,0.00898589
2.458,0.00974063,2.458,0.00941943,2.458,0.00898589
2.46,0.00974063,2.46,0.00941943,2.46,0.00898589
2.462,0.00974063,2.462,0.00941943,2.462,0.00898589
2.464,0.00974063,2.464,0.00941456,2.464,0.00898102
2.466,0.00974063,2.466,0.00941456,2.466,0.00898102
2.468,0.00974063,2.468,0.00940969,2.468,0.00897615
2.47,0.00974063,2.47,0.00940482,2.47,0.00897128
2.472,0.00974063,2.472,0.00940482,2.472,0.00897128
2.474,0.00974063,2.474,0.00940482,2.474,0.00897128
2.476,0.00974063,2.476,0.00939995,2.476,0.00896641
2.478,0.00974063,2.478,0.00939995,2.478,0.00896641
2.48,0.00974063,2.48,0.00939995,2.48,0.00896641
2.482,0.00974063,2.482,0.00939995,2.482,0.00896641
2.484,0.00974063,2.484,0.00939995,2.484,0.00896641
2.486,0.00974063,2.486,0.00939995,2.486,0.00896641
2.488,0.00974063,2.488,0.00940482,2.488,0.00897128
2.49,0.00974063,2.49,0.00940482,2.49,0.00897128
2.492,0.00974063,2.492,0.00940969,2.492,0.00897615
2.494,0.00974063,2.494,0.00941456,2.494,0.00898102
2.496,0.00974063,2.496,0.00941943,2.496,0.00898589
2.498,0.00974063,2.498,0.0094243,2.498,0.00899076
2.5,0.00974063,2.5,0.0094243,2.5,0.00899076
2.502,0.00974063,2.502,0.00942917,2.502,0.00899563
2.504,0.00974063,2.504,0.00943404,2.504,0.0090005
2.506,0.00974063,2.506,0.00943404,2.506,0.0090005
2.508,0.00974063,2.508,0.00943891,2.508,0.00900537
2.51,0.00974063,2.51,0.00943891,2.51,0.00900537
2.512,0.00974063,2.512,0.00943891,2.512,0.00900537
2.514,0.00974063,2.514,0.00944378,2.514,0.00901024
2.516,0.00974063,2.516,0.00944378,2.516,0.00901024
2.518,0.00974063,2.518,0.00944378,2.518,0.00901024
2.52,0.00974063,2.52,0.00943891,2.52,0.00900537
2.522,0.00974063,2.522,0.00943891,2.522,0.00900537
2.524,0.00974063,2.524,0.00943891,2.524,0.00900537
2.526,0.00974063,2.526,0.00943404,2.526,0.0090005
2.528,0.00974063,2.528,0.00943404,2.528,0.0090005
2.53,0.00974063,2.53,0.00942917,2.53,0.00899563
2.532,0.00974063,2.532,0.00942917,2.532,0.00899563
2.534,0.00974063,2.534,0.00942917,2.534,0.00899563
2.536,0.00974063,2.536,0.00942917,2.536,0.00899563
2.538,0.00974063,2.538,0.0094243,2.538,0.00899076
2.54,0.00974063,2.54,0.0094243,2.54,0.00899076
2.542,0.00974063,2.542,0.0094243,2.542,0.00899076
2.544,0.00974063,2.544,0.0094243,2.544,0.00899076
2.546,0.00974063,2.546,0.0094243,2.546,0.00899076
2.548,0.00974063,2.548,0.0094243,2.548,0.00899076
2.55,0.00974063,2.55,0.0094243,2.55,0.00899076
2.552,0.00974063,2.552,0.0094243,2.552,0.00899076
2.554,0.00974063,2.554,0.00942917,2.554,0.00899563
2.556,0.00974063,2.556,0.00942917,2.556,0.00899563
2.558,0.00974063,2.558,0.00942917,2.558,0.00899563
2.56,0.00974063,2.56,0.00942917,2.56,0.00899563
2.562,0.00974063,2.562,0.0094243,2.562,0.00899076
2.564,0.00974063,2.564,0.0094243,2.564,0.00899076
2.566,0.00974063,2.566,0.0094243,2.566,0.00899076
2.568,0.00974063,2.568,0.0094243,2.568,0.00899076
2.57,0.00974063,2.57,0.00941943,2.57,0.00898589
2.572,0.00974063,2.572,0.00941943,2.572,0.00898589
2.574,0.00974063,2.574,0.00941456,2.574,0.00898102
2.576,0.00974063,2.576,0.00941456,2.576,0.00898102
2.578,0.00974063,2.578,0.00941456,2.578,0.00898102
2.58,0.00974063,2.58,0.00940969,2.58,0.00897615
2.582,0.00974063,2.582,0.00940969,2.582,0.00897615
2.584,0.00974063,2.584,0.00940969,2.584,0.00897615
2.586,0.00974063,2.586,0.00940969,2.586,0.00897615
2.588,0.00974063,2.588,0.00940969,2.588,0.00897615
2.59,0.00974063,2.59,0.00940969,2.59,0.00897615
2.592,0.00974063,2.592,0.00940969,2.592,0.00897615
2.594,0.00974063,2.594,0.00940969,2.594,0.00897615
2.596,0.00974063,2.596,0.00941456,2.596,0.00898102
2.598,0.00974063,2.598,0.00941456,2.598,0.00898102
2.6,0.00974063,2.6,0.00941456,2.6,0.00898102
2.602,0.00974063,2.602,0.00941943,2.602,0.00898589
2.604,0.00974063,2.604,0.00941943,2.604,0.00898589
2.606,0.00974063,2.606,0.0094243,2.606,0.00899076
2.608,0.00974063,2.608,0.0094243,2.608,0.00899076
2.61,0.00974063,2.61,0.00942917,2.61,0.00899563
2.612,0.00974063,2.612,0.00942917,2.612,0.00899563
2.614,0.00974063,2.614,0.00942917,2.614,0.00899563
2.616,0.00974063,2.616,0.00942917,2.616,0.00899563
2.618,0.00974063,2.618,0.00943404,2.618,0.0090005
2.62,0.00974063,2.62,0.00943404,2.62,0.0090005
2.622,0.00974063,2.622,0.00943404,2.622,0.0090005
2.624,0.00974063,2.624,0.00943404,2.624,0.0090005
2.626,0.00974063,2.626,0.00942917,2.626,0.00899563
2.628,0.00974063,2.628,0.00942917,2.628,0.00899563
2.63,0.00974063,2.63,0.00942917,2.63,0.00899563
2.632,0.00974063,2.632,0.00942917,2.632,0.00899563
2.634,0.00974063,2.634,0.00942917,2.634,0.00899563
2.636,0.00974063,2.636,0.00942917,2.636,0.00899563
2.638,0.00974063,2.638,0.00942917,2.638,0.00899563
2.64,0.00974063,2.64,0.0094243,2.64,0.00899076
2.642,0.00974063,2.642,0.0094243,2.642,0.00899076
2.644,0.00974063,2.644,0.0094243,2.644,0.00899076
2.646,0.00974063,2.646,0.0094243,2.646,0.00899076
2.648,0.00974063,2.648,0.0094243,2.648,0.00899076
2.65,0.00974063,2.65,0.0094243,2.65,0.00899076
2.652,0.00974063,2.652,0.0094243,2.652,0.00899076
2.654,0.00974063,2.654,0.0094243,2.654,0.00899076
2.656,0.00974063,2.656,0.0094243,2.656,0.00899076
2.658,0.00974063,2.658,0.0094243,2.658,0.00899076
2.66,0.00974063,2.66,0.0094243,2.66,0.00899076
2.662,0.00974063,2.662,0.0094243,2.662,0.00899076
2.664,0.00974063,2.664,0.0094243,2.664,0.00899076
2.666,0.00974063,2.666,0.0094243,2.666,0.00899076
2.668,0.00974063,2.668,0.0094243,2.668,0.00899076
2.67,0.00974063,2.67,0.0094243,2.67,0.00899076
2.672,0.00974063,2.672,0.00941943,2.672,0.00898589
