"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
5.49,0.00972964,5.49,0.0104621,5.49,0.0103301
5.492,0.00972964,5.492,0.0105995,5.492,0.0103545
5.494,0.00972964,5.494,0.0107275,5.494,0.0103788
5.496,0.00972964,5.496,0.0108556,5.496,0.0104032
5.498,0.00972964,5.498,0.0109742,5.498,0.0104275
5.5,0.00972964,5.5,0.0110928,5.5,0.0104519
5.502,0.00972964,5.502,0.0112019,5.502,0.0104762
5.504,0.00972964,5.504,0.011316,5.504,0.0105055
5.506,0.00972964,5.506,0.0114206,5.506,0.0105347
5.508,0.00972964,5.508,0.0115158,5.508,0.0105639
5.51,0.00972964,5.51,0.011611,5.51,0.0105931
5.512,0.00972964,5.512,0.0116919,5.512,0.0106175
5.514,0.00972964,5.514,0.0117634,5.514,0.0106418
5.516,0.00972964,5.516,0.01183,5.516,0.0106613
5.518,0.00972964,5.518,0.0118966,5.518,0.0106808
5.52,0.00972964,5.52,0.0119586,5.52,0.0107051
5.522,0.00972964,5.522,0.0120158,5.522,0.0107246
5.524,0.00972964,5.524,0.0120538,5.524,0.0107344
5.526,0.00972964,5.526,0.0120918,5.526,0.0107441
5.528,0.00972964,5.528,0.0121107,5.528,0.0107441
5.53,0.00972964,5.53,0.012139,5.53,0.0107441
5.532,0.00972964,5.532,0.0121484,5.532,0.0107441
5.534,0.00972964,5.534,0.0121624,5.534,0.0107392
5.536,0.00972964,5.536,0.0121669,5.536,0.0107344
5.538,0.00972964,5.538,0.0121666,5.538,0.0107246
5.54,0.00972964,5.54,0.0121614,5.54,0.01071
5.542,0.00972964,5.542,0.0121514,5.542,0.0106905
5.544,0.00972964,5.544,0.0121319,5.544,0.010671
5.546,0.00972964,5.546,0.0121124,5.546,0.0106516
5.548,0.00972964,5.548,0.0120929,5.548,0.0106321
5.55,0.00972964,5.55,0.0120686,5.55,0.0106077
5.552,0.00972964,5.552,0.0120491,5.552,0.0105882
5.554,0.00972964,5.554,0.0120247,5.554,0.0105639
5.556,0.00972964,5.556,0.0119955,5.556,0.0105347
5.558,0.00972964,5.558,0.0119614,5.558,0.0105006
5.56,0.00972964,5.56,0.0119225,5.56,0.0104616
5.562,0.00972964,5.562,0.0118884,5.562,0.0104275
5.564,0.00972964,5.564,0.0118494,5.564,0.0103886
5.566,0.00972964,5.566,0.0118104,5.566,0.0103496
5.568,0.00972964,5.568,0.0117666,5.568,0.0103058
5.57,0.00972964,5.57,0.0117228,5.57,0.0102619
5.572,0.00972964,5.572,0.0116692,5.572,0.0102084
5.574,0.00972964,5.574,0.0116108,5.574,0.0101499
5.576,0.00972964,5.576,0.0115523,5.576,0.0100915
5.578,0.00972964,5.578,0.0114939,5.578,0.010033
5.58,0.00972964,5.58,0.0114306,5.58,0.00996971
5.582,0.00972964,5.582,0.0113624,5.582,0.00990152
5.584,0.00972964,5.584,0.0112991,5.584,0.00983821
5.586,0.00972964,5.586,0.011226,5.586,0.00976515
5.588,0.00972964,5.588,0.0111529,5.588,0.0096921
5.59,0.00972964,5.59,0.0110799,5.59,0.00961904
5.592,0.00972964,5.592,0.011002,5.592,0.00954111
5.594,0.00972964,5.594,0.0109289,5.594,0.00946806
5.596,0.00972964,5.596,0.0108464,5.596,0.009395
5.598,0.00972964,5.598,0.0107594,5.598,0.00932682
5.6,0.00972964,5.6,0.0106626,5.6,0.00924889
5.602,0.00972964,5.602,0.0105707,5.602,0.00917583
5.604,0.00972964,5.604,0.0104742,5.604,0.00910765
5.606,0.00972964,5.606,0.0103872,5.606,0.00903946
5.608,0.00972964,5.608,0.0102956,5.608,0.00897615
5.61,0.00972964,5.61,0.0102138,5.61,0.00892257
5.612,0.00972964,5.612,0.0101319,5.612,0.008869
5.614,0.00972964,5.614,0.0100406,5.614,0.00881542
5.616,0.00972964,5.616,0.00995424,5.616,0.00876672
5.618,0.00972964,5.618,0.00985842,5.618,0.00871802
5.62,0.00972964,5.62,0.00977688,5.62,0.00867418
5.622,0.00972964,5.622,0.00968593,5.622,0.00863035
5.624,0.00972964,5.624,0.00960471,5.624,0.00859626
5.626,0.00972964,5.626,0.0095092,5.626,0.00855729
5.628,0.00972964,5.628,0.00941369,5.628,0.00851833
5.63,0.00972964,5.63,0.00932304,5.63,0.00848424
5.632,0.00972964,5.632,0.0092324,5.632,0.00845014
5.634,0.00972964,5.634,0.00913721,5.634,0.00842092
5.636,0.00972964,5.636,0.00905144,5.636,0.0083917
5.638,0.00972964,5.638,0.00896566,5.638,0.00836248
5.64,0.00972964,5.64,0.00887047,5.64,0.00833325
5.642,0.00972964,5.642,0.00878957,5.642,0.0083089
5.644,0.00972964,5.644,0.00869924,5.644,0.00828455
5.646,0.00972964,5.646,0.00860892,5.646,0.0082602
5.648,0.00972964,5.648,0.00853289,5.648,0.00824072
5.65,0.00972964,5.65,0.00844743,5.65,0.00822124
5.652,0.00972964,5.652,0.0083714,5.652,0.00820175
5.654,0.00972964,5.654,0.00830024,5.654,0.00818714
5.656,0.00972964,5.656,0.00821966,5.656,0.00817253
5.658,0.00972964,5.658,0.00816279,5.658,0.00816279
5.66,0.00972964,5.66,0.0080965,5.66,0.00815305
5.662,0.00972964,5.662,0.00804451,5.662,0.00814818
5.664,0.00972964,5.664,0.00799251,5.664,0.00814331
5.666,0.00972964,5.666,0.00794539,5.666,0.00814331
5.668,0.00972964,5.668,0.00790282,5.668,0.00813844
5.67,0.00972964,5.67,0.00785569,5.67,0.00813844
5.672,0.00972964,5.672,0.00781312,5.672,0.00813357
5.674,0.00972964,5.674,0.00778485,5.674,0.00813357
5.676,0.00972964,5.676,0.00774715,5.676,0.00813357
5.678,0.00972964,5.678,0.00772375,5.678,0.00813844
5.68,0.00972964,5.68,0.0077049,5.68,0.00813844
5.682,0.00972964,5.682,0.00767662,5.682,0.00813844
5.684,0.00972964,5.684,0.00765777,5.684,0.00813844
5.686,0.00972964,5.686,0.00764835,5.686,0.00813844
5.688,0.00972964,5.688,0.0076295,5.688,0.00813844
5.69,0.00972964,5.69,0.00762007,5.69,0.00813844
5.692,0.00972964,5.692,0.00761552,5.692,0.00814331
5.694,0.00972964,5.694,0.00761552,5.694,0.00814331
5.696,0.00972964,5.696,0.0076061,5.696,0.00814331
5.698,0.00972964,5.698,0.0076061,5.698,0.00814331
5.7,0.00972964,5.7,0.00761097,5.7,0.00814818
5.702,0.00972964,5.702,0.00761584,5.702,0.00815305
5.704,0.00972964,5.704,0.00762558,5.704,0.00816279
5.706,0.00972964,5.706,0.00763045,5.706,0.00816766
5.708,0.00972964,5.708,0.00764019,5.708,0.0081774
5.71,0.00972964,5.71,0.00764993,5.71,0.00818714
5.712,0.00972964,5.712,0.00766941,5.712,0.00820662
5.714,0.00972964,5.714,0.00768402,5.714,0.00822124
5.716,0.00972964,5.716,0.00769863,5.716,0.00823585
5.718,0.00972964,5.718,0.00771811,5.718,0.00825533
5.72,0.00972964,5.72,0.00774247,5.72,0.00827968
5.722,0.00972964,5.722,0.00776682,5.722,0.00830403
5.724,0.00972964,5.724,0.00779604,5.724,0.00833325
5.726,0.00972964,5.726,0.00782526,5.726,0.00836248
5.728,0.00972964,5.728,0.00785449,5.728,0.0083917
5.73,0.00972964,5.73,0.00788371,5.73,0.00842092
5.732,0.00972964,5.732,0.0079178,5.732,0.00845501
5.734,0.00972964,5.734,0.00794702,5.734,0.00848424
5.736,0.00972964,5.736,0.00798112,5.736,0.00851833
5.738,0.00972964,5.738,0.00801034,5.738,0.00854755
5.74,0.00972964,5.74,0.00804443,5.74,0.00858164
5.742,0.00972964,5.742,0.00807852,5.742,0.00861574
5.744,0.00972964,5.744,0.00811262,5.744,0.00864983
5.746,0.00972964,5.746,0.00814671,5.746,0.00868392
5.748,0.00972964,5.748,0.00817593,5.748,0.00871315
5.75,0.00972964,5.75,0.00821002,5.75,0.00874724
5.752,0.00972964,5.752,0.00823438,5.752,0.00877159
5.754,0.00972964,5.754,0.0082636,5.754,0.00880081
5.756,0.00972964,5.756,0.00829282,5.756,0.00883004
5.758,0.00972964,5.758,0.00832691,5.758,0.00886413
5.76,0.00972964,5.76,0.00836101,5.76,0.00889822
5.762,0.00972964,5.762,0.00839023,5.762,0.00892744
5.764,0.00972964,5.764,0.00843375,5.764,0.00896154
5.766,0.00972964,5.766,0.00846297,5.766,0.00899076
5.768,0.00972964,5.768,0.00850649,5.768,0.00902485
5.77,0.00972964,5.77,0.00855,5.77,0.00905894
5.772,0.00972964,5.772,0.00858865,5.772,0.00908817
5.774,0.00972964,5.774,0.0086273,5.774,0.00911739
5.776,0.00972964,5.776,0.00866595,5.776,0.00914661
5.778,0.00972964,5.778,0.00870459,5.778,0.00917583
5.78,0.00972964,5.78,0.00874324,5.78,0.00920506
5.782,0.00972964,5.782,0.00877702,5.782,0.00922941
5.784,0.00972964,5.784,0.00882022,5.784,0.00925376
5.786,0.00972964,5.786,0.008854,5.786,0.00927811
5.788,0.00972964,5.788,0.00889233,5.788,0.00929759
5.79,0.00972964,5.79,0.00893066,5.79,0.00931708
5.792,0.00972964,5.792,0.00896412,5.792,0.00933169
5.794,0.00972964,5.794,0.00899758,5.794,0.0093463
5.796,0.00972964,5.796,0.00902617,5.796,0.00935604
5.798,0.00972964,5.798,0.00905932,5.798,0.00936091
5.8,0.00972964,5.8,0.00908304,5.8,0.00936578
5.802,0.00972964,5.802,0.00911618,5.802,0.00937065
5.804,0.00972964,5.804,0.00914445,5.804,0.00937065
5.806,0.00972964,5.806,0.00917273,5.806,0.00937065
5.808,0.00972964,5.808,0.00919158,5.808,0.00937065
5.81,0.00972964,5.81,0.00921498,5.81,0.00936578
5.812,0.00972964,5.812,0.00924781,5.812,0.00936091
5.814,0.00972964,5.814,0.00926179,5.814,0.00935604
5.816,0.00972964,5.816,0.00928519,5.816,0.00935117
5.818,0.00972964,5.818,0.00931347,5.818,0.00935117
5.82,0.00972964,5.82,0.009332,5.82,0.00934143
5.822,0.00972964,5.822,0.00934598,5.822,0.00933656
5.824,0.00972964,5.824,0.00936939,5.824,0.00933169
5.826,0.00972964,5.826,0.00938824,5.826,0.00933169
5.828,0.00972964,5.828,0.00940221,5.828,0.00932682
5.83,0.00972964,5.83,0.00942106,5.83,0.00932682
5.832,0.00972964,5.832,0.00943504,5.832,0.00932195
5.834,0.00972964,5.834,0.00945389,5.834,0.00932195
5.836,0.00972964,5.836,0.00945845,5.836,0.00931708
5.838,0.00972964,5.838,0.009463,5.838,0.0093122
5.84,0.00972964,5.84,0.00947243,5.84,0.0093122
5.842,0.00972964,5.842,0.00948185,5.842,0.0093122
5.844,0.00972964,5.844,0.00947698,5.844,0.00930733
5.846,0.00972964,5.846,0.00948641,5.846,0.00930733
5.848,0.00972964,5.848,0.00948154,5.848,0.00930246
5.85,0.00972964,5.85,0.00948154,5.85,0.00930246
5.852,0.00972964,5.852,0.00947666,5.852,0.00929759
5.854,0.00972964,5.854,0.00947179,5.854,0.00929272
5.856,0.00972964,5.856,0.00946692,5.856,0.00928785
5.858,0.00972964,5.858,0.00946205,5.858,0.00928298
5.86,0.00972964,5.86,0.00946205,5.86,0.00928298
5.862,0.00972964,5.862,0.00945718,5.862,0.00927811
5.864,0.00972964,5.864,0.00945231,5.864,0.00927324
5.866,0.00972964,5.866,0.00944257,5.866,0.0092635
5.868,0.00972964,5.868,0.0094377,5.868,0.00925863
5.87,0.00972964,5.87,0.00942796,5.87,0.00924889
5.872,0.00972964,5.872,0.00941822,5.872,0.00923915
5.874,0.00972964,5.874,0.00941335,5.874,0.00923428
5.876,0.00972964,5.876,0.00940361,5.876,0.00922454
5.878,0.00972964,5.878,0.00939387,5.878,0.0092148
5.88,0.00972964,5.88,0.00938413,5.88,0.00920506
5.882,0.00972964,5.882,0.00937439,5.882,0.00919532
5.884,0.00972964,5.884,0.00936465,5.884,0.00918557
5.886,0.00972964,5.886,0.0093549,5.886,0.00917583
5.888,0.00972964,5.888,0.00934516,5.888,0.00916609
5.89,0.00972964,5.89,0.00934029,5.89,0.00916122
5.892,0.00972964,5.892,0.00933055,5.892,0.00915148
5.894,0.00972964,5.894,0.00932081,5.894,0.00914174
5.896,0.00972964,5.896,0.0093062,5.896,0.00912713
5.898,0.00972964,5.898,0.00929646,5.898,0.00911739
5.9,0.00972964,5.9,0.00928672,5.9,0.00910765
5.902,0.00972964,5.902,0.00927698,5.902,0.00909791
5.904,0.00972964,5.904,0.00926724,5.904,0.00908817
5.906,0.00972964,5.906,0.0092575,5.906,0.00907843
5.908,0.00972964,5.908,0.00924776,5.908,0.00906868
5.91,0.00972964,5.91,0.00923802,5.91,0.00905894
5.912,0.00972964,5.912,0.00922827,5.912,0.0090492
5.914,0.00972964,5.914,0.00921853,5.914,0.00903946
5.916,0.00972964,5.916,0.00920879,5.916,0.00902972
5.918,0.00972964,5.918,0.00919905,5.918,0.00901998
5.92,0.00972964,5.92,0.00918931,5.92,0.00901024
5.922,0.00972964,5.922,0.00917957,5.922,0.0090005
5.924,0.00972964,5.924,0.00916983,5.924,0.00899076
5.926,0.00972964,5.926,0.00916009,5.926,0.00898102
5.928,0.00972964,5.928,0.00915035,5.928,0.00897128
5.93,0.00972964,5.93,0.00914548,5.93,0.00896641
5.932,0.00972964,5.932,0.00913574,5.932,0.00895667
5.934,0.00972964,5.934,0.00913087,5.934,0.0089518
5.936,0.00972964,5.936,0.009126,5.936,0.00894692
5.938,0.00972964,5.938,0.00912113,5.938,0.00894205
5.94,0.00972964,5.94,0.00911138,5.94,0.00893231
5.942,0.00972964,5.942,0.00910651,5.942,0.00892744
5.944,0.00972964,5.944,0.00910164,5.944,0.00892257
5.946,0.00972964,5.946,0.00909677,5.946,0.0089177
5.948,0.00972964,5.948,0.00909677,5.948,0.0089177
5.95,0.00972964,5.95,0.0090919,5.95,0.00891283
5.952,0.00972964,5.952,0.00908703,5.952,0.00890796
5.954,0.00972964,5.954,0.00908216,5.954,0.00890309
5.956,0.00972964,5.956,0.00908216,5.956,0.00890309
5.958,0.00972964,5.958,0.00907729,5.958,0.00889822
5.96,0.00972964,5.96,0.00907242,5.96,0.00889335
5.962,0.00972964,5.962,0.00907242,5.962,0.00889335
5.964,0.00972964,5.964,0.00906755,5.964,0.00888848
5.966,0.00972964,5.966,0.00906755,5.966,0.00888848
5.968,0.00972964,5.968,0.00906755,5.968,0.00888848
5.97,0.00972964,5.97,0.00906755,5.97,0.00888848
5.972,0.00972964,5.972,0.00906268,5.972,0.00888361
5.974,0.00972964,5.974,0.00906268,5.974,0.00888361
5.976,0.00972964,5.976,0.00906755,5.976,0.00888848
5.978,0.00972964,5.978,0.00906755,5.978,0.00888848
5.98,0.00972964,5.98,0.00907242,5.98,0.00889335
5.982,0.00972964,5.982,0.00907242,5.982,0.00889335
5.984,0.00972964,5.984,0.00907729,5.984,0.00889822
5.986,0.00972964,5.986,0.00908216,5.986,0.00890309
5.988,0.00972964,5.988,0.00908703,5.988,0.00890796
5.99,0.00972964,5.99,0.00908703,5.99,0.00890796
5.992,0.00972964,5.992,0.0090919,5.992,0.00891283
5.994,0.00972964,5.994,0.00909677,5.994,0.0089177
5.996,0.00972964,5.996,0.00910164,5.996,0.00892257
5.998,0.00972964,5.998,0.00910651,5.998,0.00892744
6,0.00972964,6,0.00911138,6,0.00893231
6.002,0.00972964,6.002,0.00911626,6.002,0.00893718
6.004,0.00972964,6.004,0.00912113,6.004,0.00894205
6.006,0.00972964,6.006,0.009126,6.006,0.00894692
6.008,0.00972964,6.008,0.00913087,6.008,0.0089518
6.01,0.00972964,6.01,0.00913574,6.01,0.00895667
6.012,0.00972964,6.012,0.00914061,6.012,0.00896154
6.014,0.00972964,6.014,0.00914548,6.014,0.00896641
6.016,0.00972964,6.016,0.00914548,6.016,0.00896641
6.018,0.00972964,6.018,0.00915035,6.018,0.00897128
6.02,0.00972964,6.02,0.00915522,6.02,0.00897615
6.022,0.00972964,6.022,0.00916009,6.022,0.00898102
6.024,0.00972964,6.024,0.00916009,6.024,0.00898102
6.026,0.00972964,6.026,0.00916496,6.026,0.00898589
6.028,0.00972964,6.028,0.00916983,6.028,0.00899076
6.03,0.00972964,6.03,0.00916983,6.03,0.00899076
6.032,0.00972964,6.032,0.0091747,6.032,0.00899563
6.034,0.00972964,6.034,0.0091747,6.034,0.00899563
6.036,0.00972964,6.036,0.00917957,6.036,0.0090005
6.038,0.00972964,6.038,0.00918444,6.038,0.00900537
6.04,0.00972964,6.04,0.00918444,6.04,0.00900537
6.042,0.00972964,6.042,0.00918931,6.042,0.00901024
6.044,0.00972964,6.044,0.00918931,6.044,0.00901024
6.046,0.00972964,6.046,0.00919418,6.046,0.00901511
6.048,0.00972964,6.048,0.00919418,6.048,0.00901511
6.05,0.00972964,6.05,0.00919418,6.05,0.00901511
6.052,0.00972964,6.052,0.00919905,6.052,0.00901998
6.054,0.00972964,6.054,0.00919905,6.054,0.00901998
6.056,0.00972964,6.056,0.00919905,6.056,0.00901998
6.058,0.00972964,6.058,0.00919905,6.058,0.00901998
6.06,0.00972964,6.06,0.00919905,6.06,0.00901998
6.062,0.00972964,6.062,0.00919905,6.062,0.00901998
6.064,0.00972964,6.064,0.00919418,6.064,0.00901511
6.066,0.00972964,6.066,0.00919418,6.066,0.00901511
6.068,0.00972964,6.068,0.00919418,6.068,0.00901511
6.07,0.00972964,6.07,0.00918931,6.07,0.00901024
6.072,0.00972964,6.072,0.00918931,6.072,0.00901024
6.074,0.00972964,6.074,0.00918931,6.074,0.00901024
6.076,0.00972964,6.076,0.00918931,6.076,0.00901024
6.078,0.00972964,6.078,0.00918444,6.078,0.00900537
6.08,0.00972964,6.08,0.00918444,6.08,0.00900537
6.082,0.00972964,6.082,0.00918444,6.082,0.00900537
6.084,0.00972964,6.084,0.00917957,6.084,0.0090005
6.086,0.00972964,6.086,0.00917957,6.086,0.0090005
6.088,0.00972964,6.088,0.00917957,6.088,0.0090005
6.09,0.00972964,6.09,0.00917957,6.09,0.0090005
6.092,0.00972964,6.092,0.00917957,6.092,0.0090005
6.094,0.00972964,6.094,0.00917957,6.094,0.0090005
6.096,0.00972964,6.096,0.0091747,6.096,0.00899563
6.098,0.00972964,6.098,0.0091747,6.098,0.00899563
6.1,0.00972964,6.1,0.0091747,6.1,0.00899563
6.102,0.00972964,6.102,0.0091747,6.102,0.00899563
6.104,0.00972964,6.104,0.0091747,6.104,0.00899563
6.106,0.00972964,6.106,0.0091747,6.106,0.00899563
6.108,0.00972964,6.108,0.0091747,6.108,0.00899563
6.11,0.00972964,6.11,0.0091747,6.11,0.00899563
6.112,0.00972964,6.112,0.0091747,6.112,0.00899563
6.114,0.00972964,6.114,0.0091747,6.114,0.00899563
6.116,0.00972964,6.116,0.0091747,6.116,0.00899563
6.118,0.00972964,6.118,0.0091747,6.118,0.00899563
6.12,0.00972964,6.12,0.0091747,6.12,0.00899563
6.122,0.00972964,6.122,0.0091747,6.122,0.00899563
6.124,0.00972964,6.124,0.0091747,6.124,0.00899563
6.126,0.00972964,6.126,0.0091747,6.126,0.00899563
6.128,0.00972964,6.128,0.0091747,6.128,0.00899563
6.13,0.00972964,6.13,0.0091747,6.13,0.00899563
6.132,0.00972964,6.132,0.0091747,6.132,0.00899563
6.134,0.00972964,6.134,0.0091747,6.134,0.00899563
6.136,0.00972964,6.136,0.0091747,6.136,0.00899563
6.138,0.00972964,6.138,0.00917957,6.138,0.0090005
6.14,0.00972964,6.14,0.00917957,6.14,0.0090005
6.142,0.00972964,6.142,0.00917957,6.142,0.0090005
6.144,0.00972964,6.144,0.00917957,6.144,0.0090005
6.146,0.00972964,6.146,0.00918444,6.146,0.00900537
6.148,0.00972964,6.148,0.00918444,6.148,0.00900537
6.15,0.00972964,6.15,0.00918444,6.15,0.00900537
6.152,0.00972964,6.152,0.00918444,6.152,0.00900537
6.154,0.00972964,6.154,0.00918444,6.154,0.00900537
6.156,0.00972964,6.156,0.00918444,6.156,0.00900537
6.158,0.00972964,6.158,0.00918444,6.158,0.00900537
6.16,0.00972964,6.16,0.00918444,6.16,0.00900537
6.162,0.00972964,6.162,0.00918444,6.162,0.00900537
6.164,0.00972964,6.164,0.00918444,6.164,0.00900537
6.166,0.00972964,6.166,0.00918444,6.166,0.00900537
6.168,0.00972964,6.168,0.00918444,6.168,0.00900537
6.17,0.00972964,6.17,0.00918444,6.17,0.00900537
6.172,0.00972964,6.172,0.00918444,6.172,0.00900537
6.174,0.00972964,6.174,0.00918444,6.174,0.00900537
6.176,0.00972964,6.176,0.00918444,6.176,0.00900537
6.178,0.00972964,6.178,0.00917957,6.178,0.0090005
6.18,0.00972964,6.18,0.00917957,6.18,0.0090005
6.182,0.00972964,6.182,0.00917957,6.182,0.0090005
6.184,0.00972964,6.184,0.00917957,6.184,0.0090005
6.186,0.00972964,6.186,0.00917957,6.186,0.0090005
6.188,0.00972964,6.188,0.00917957,6.188,0.0090005
6.19,0.00972964,6.19,0.00917957,6.19,0.0090005
6.192,0.00972964,6.192,0.00917957,6.192,0.0090005
6.194,0.00972964,6.194,0.00917957,6.194,0.0090005
6.196,0.00972964,6.196,0.00917957,6.196,0.0090005
6.198,0.00972964,6.198,0.00917957,6.198,0.0090005
6.2,0.00972964,6.2,0.00917957,6.2,0.0090005
6.202,0.00972964,6.202,0.00917957,6.202,0.0090005
6.204,0.00972964,6.204,0.00917957,6.204,0.0090005
6.206,0.00972964,6.206,0.00917957,6.206,0.0090005
6.208,0.00972964,6.208,0.00917957,6.208,0.0090005
6.21,0.00972964,6.21,0.00917957,6.21,0.0090005
6.212,0.00972964,6.212,0.00917957,6.212,0.0090005
6.214,0.00972964,6.214,0.00917957,6.214,0.0090005
6.216,0.00972964,6.216,0.00917957,6.216,0.0090005
6.218,0.00972964,6.218,0.00917957,6.218,0.0090005
6.22,0.00972964,6.22,0.00917957,6.22,0.0090005
6.222,0.00972964,6.222,0.00917957,6.222,0.0090005
6.224,0.00972964,6.224,0.00917957,6.224,0.0090005
6.226,0.00972964,6.226,0.00917957,6.226,0.0090005
6.228,0.00972964,6.228,0.00917957,6.228,0.0090005
6.23,0.00972964,6.23,0.00917957,6.23,0.0090005
6.232,0.00972964,6.232,0.00917957,6.232,0.0090005
6.234,0.00972964,6.234,0.00917957,6.234,0.0090005
6.236,0.00972964,6.236,0.00917957,6.236,0.0090005
6.238,0.00972964,6.238,0.00917957,6.238,0.0090005
6.24,0.00972964,6.24,0.00917957,6.24,0.0090005
6.242,0.00972964,6.242,0.00917957,6.242,0.0090005
6.244,0.00972964,6.244,0.00917957,6.244,0.0090005
6.246,0.00972964,6.246,0.00918444,6.246,0.00900537
6.248,0.00972964,6.248,0.00918444,6.248,0.00900537
6.25,0.00972964,6.25,0.00918444,6.25,0.00900537
6.252,0.00972964,6.252,0.00918444,6.252,0.00900537
6.254,0.00972964,6.254,0.00918444,6.254,0.00900537
6.256,0.00972964,6.256,0.00918444,6.256,0.00900537
6.258,0.00972964,6.258,0.00918444,6.258,0.00900537
6.26,0.00972964,6.26,0.00918444,6.26,0.00900537
6.262,0.00972964,6.262,0.00918444,6.262,0.00900537
6.264,0.00972964,6.264,0.00918444,6.264,0.00900537
6.266,0.00972964,6.266,0.00918444,6.266,0.00900537
6.268,0.00972964,6.268,0.00918444,6.268,0.00900537
6.27,0.00972964,6.27,0.00918444,6.27,0.00900537
6.272,0.00972964,6.272,0.00917957,6.272,0.0090005
6.274,0.00972964,6.274,0.00917957,6.274,0.0090005
6.276,0.00972964,6.276,0.00917957,6.276,0.0090005
6.278,0.00972964,6.278,0.00917957,6.278,0.0090005
6.28,0.00972964,6.28,0.00917957,6.28,0.0090005
6.282,0.00972964,6.282,0.00917957,6.282,0.0090005
6.284,0.00972964,6.284,0.00917957,6.284,0.0090005
6.286,0.00972964,6.286,0.00917957,6.286,0.0090005
6.288,0.00972964,6.288,0.00917957,6.288,0.0090005
6.29,0.00972964,6.29,0.00917957,6.29,0.0090005
6.292,0.00972964,6.292,0.00917957,6.292,0.0090005
6.294,0.00972964,6.294,0.00917957,6.294,0.0090005
6.296,0.00972964,6.296,0.00917957,6.296,0.0090005
6.298,0.00972964,6.298,0.00917957,6.298,0.0090005
6.3,0.00972964,6.3,0.00917957,6.3,0.0090005
6.302,0.00972964,6.302,0.00917957,6.302,0.0090005
6.304,0.00972964,6.304,0.00917957,6.304,0.0090005
6.306,0.00972964,6.306,0.00917957,6.306,0.0090005
6.308,0.00972964,6.308,0.00917957,6.308,0.0090005
6.31,0.00972964,6.31,0.00917957,6.31,0.0090005
6.312,0.00972964,6.312,0.00917957,6.312,0.0090005
6.314,0.00972964,6.314,0.00917957,6.314,0.0090005
6.316,0.00972964,6.316,0.00917957,6.316,0.0090005
6.318,0.00972964,6.318,0.00917957,6.318,0.0090005
6.32,0.00972964,6.32,0.00917957,6.32,0.0090005
6.322,0.00972964,6.322,0.00917957,6.322,0.0090005
6.324,0.00972964,6.324,0.00917957,6.324,0.0090005
6.326,0.00972964,6.326,0.00917957,6.326,0.0090005
6.328,0.00972964,6.328,0.00917957,6.328,0.0090005
6.33,0.00972964,6.33,0.00917957,6.33,0.0090005
6.332,0.00972964,6.332,0.00917957,6.332,0.0090005
6.334,0.00972964,6.334,0.00917957,6.334,0.0090005
6.336,0.00972964,6.336,0.00917957,6.336,0.0090005
6.338,0.00972964,6.338,0.00917957,6.338,0.0090005
6.34,0.00972964,6.34,0.00917957,6.34,0.0090005
6.342,0.00972964,6.342,0.00917957,6.342,0.0090005
6.344,0.00972964,6.344,0.00917957,6.344,0.0090005
6.346,0.00972964,6.346,0.00917957,6.346,0.0090005
6.348,0.00972964,6.348,0.00918444,6.348,0.00900537
6.35,0.00972964,6.35,0.00918444,6.35,0.00900537
6.352,0.00972964,6.352,0.00918444,6.352,0.00900537
6.354,0.00972964,6.354,0.00918444,6.354,0.00900537
6.356,0.00972964,6.356,0.00918444,6.356,0.00900537
6.358,0.00972964,6.358,0.00918444,6.358,0.00900537
6.36,0.00972964,6.36,0.00918444,6.36,0.00900537
6.362,0.00972964,6.362,0.00917957,6.362,0.0090005
6.364,0.00972964,6.364,0.00917957,6.364,0.0090005
6.366,0.00972964,6.366,0.00917957,6.366,0.0090005
6.368,0.00972964,6.368,0.00917957,6.368,0.0090005
6.37,0.00972964,6.37,0.00917957,6.37,0.0090005
6.372,0.00972964,6.372,0.00917957,6.372,0.0090005
6.374,0.00972964,6.374,0.00917957,6.374,0.0090005
6.376,0.00972964,6.376,0.00917957,6.376,0.0090005
6.378,0.00972964,6.378,0.00917957,6.378,0.0090005
6.38,0.00972964,6.38,0.00917957,6.38,0.0090005
6.382,0.00972964,6.382,0.00917957,6.382,0.0090005
6.384,0.00972964,6.384,0.00917957,6.384,0.0090005
6.386,0.00972964,6.386,0.00917957,6.386,0.0090005
6.388,0.00972964,6.388,0.00917957,6.388,0.0090005
6.39,0.00972964,6.39,0.00917957,6.39,0.0090005
6.392,0.00972964,6.392,0.00917957,6.392,0.0090005
6.394,0.00972964,6.394,0.00917957,6.394,0.0090005
6.396,0.00972964,6.396,0.00917957,6.396,0.0090005
6.398,0.00972964,6.398,0.00917957,6.398,0.0090005
6.4,0.00972964,6.4,0.00917957,6.4,0.0090005
6.402,0.00972964,6.402,0.00917957,6.402,0.0090005
6.404,0.00972964,6.404,0.00917957,6.404,0.0090005
6.406,0.00972964,6.406,0.00917957,6.406,0.0090005
6.408,0.00972964,6.408,0.00917957,6.408,0.0090005
6.41,0.00972964,6.41,0.00917957,6.41,0.0090005
6.412,0.00972964,6.412,0.00917957,6.412,0.0090005
6.414,0.00972964,6.414,0.00917957,6.414,0.0090005
