Time - Measured (m/s^2),Amplitude - Measured (m/s^2)
3,-3.26E-05
3,-2.66E-05
3,-2.65E-05
3,-3.25E-05
3,-3.84E-05
3,-3.83E-05
3,-4.42E-05
3,-5.01E-05
3,-5.00E-05
3,-4.99E-05
3,-5.58E-05
3,-6.17E-05
3,-6.15E-05
3,-6.14E-05
3,-6.13E-05
3,-5.52E-05
3,-5.51E-05
3,-5.50E-05
3,-5.49E-05
3,-5.47E-05
3,-4.87E-05
3,-4.86E-05
3,-4.85E-05
3,-4.84E-05
3,-4.83E-05
3,-4.82E-05
3,-4.21E-05
3,-4.20E-05
3,-3.59E-05
3,-4.18E-05
3,-4.18E-05
3,-4.17E-05
3,-4.16E-05
3,-4.15E-05
3,-3.55E-05
3,-3.54E-05
3,-4.13E-05
3,-4.12E-05
3,-4.71E-05
3,-4.70E-05
3,-5.29E-05
3,-5.28E-05
3,-5.87E-05
3,-6.45E-05
3,-7.04E-05
3,-7.62E-05
3,-7.61E-05
3,-8.19E-05
3,-8.77E-05
3,-8.75E-05
3,-8.74E-05
3,-8.72E-05
3,-8.70E-05
3,-8.68E-05
3,-8.67E-05
3,-9.25E-05
3,-9.23E-05
3,-9.21E-05
3,-9.19E-05
3,-9.77E-05
3,-9.75E-05
3,-9.73E-05
3,-9.71E-05
3,-9.10E-05
3,-9.08E-05
3,-9.06E-05
3,-9.04E-05
3,-9.02E-05
3,-9.01E-05
3,-9.59E-05
3,-0.00010165
3,-0.000107429
3,-0.000107214
3,-0.000106999
3,-0.000106785
3,-0.000106572
3,-0.00011234
3,-0.000112115
3,-0.000111891
3,-0.000111667
3,-9.95E-05
3,-9.93E-05
3,-9.91E-05
3,-9.29E-05
3,-9.27E-05
3,-9.25E-05
3,-9.83E-05
3,-9.22E-05
3,-9.20E-05
3,-9.78E-05
3,-9.76E-05
3,-9.14E-05
3,-9.12E-05
3,-9.10E-05
3,-9.08E-05
3,-9.07E-05
3,-9.05E-05
3,-8.43E-05
3,-8.42E-05
3,-8.40E-05
3,-8.98E-05
3,-8.96E-05
3,-8.94E-05
3,-9.52E-05
3,-9.50E-05
3,-9.49E-05
3,-9.47E-05
3,-9.45E-05
3,-9.43E-05
3,-9.41E-05
3,-9.39E-05
3,-9.37E-05
3,-9.95E-05
3,-0.000111284
3,-0.000117043
3,-0.000116809
3,-0.000116575
3,-0.000122324
3,-0.000122079
3,-0.000115854
3,-0.000121603
3,-0.000127342
3,-0.000127087
3,-0.000120851
3,-0.000120609
3,-0.000120368
3,-0.000120128
3,-0.000119887
3,-0.000125629
3,-0.000125378
3,-0.000131108
3,-0.000136828
3,-0.000136554
3,-0.000136281
3,-0.000136008
3,-0.000135736
3,-0.000135465
3,-0.000141175
3,-0.000140893
3,-0.000140611
3,-0.000146311
3,-0.000140037
3,-0.000145739
3,-0.000151429
3,-0.000151126
3,-0.000144842
3,-0.000144552
3,-0.000144263
3,-0.000143975
3,-0.000143687
3,-0.000143399
3,-0.000143113
3,-0.000148808
3,-0.000154492
3,-0.000154183
3,-0.000153874
3,-0.000153567
3,-0.000159241
3,-0.000158922
3,-0.000164586
3,-0.000164257
3,-0.000163928
3,-0.000163601
3,-0.000169255
3,-0.000168916
3,-0.000168578
3,-0.00016226
3,-0.000167917
3,-0.000173562
3,-0.000179197
3,-0.000178838
3,-0.000178481
3,-0.000178124
3,-0.000171786
3,-0.000171442
3,-0.0001711
3,-0.000170757
3,-0.000176397
3,-0.000176044
3,-0.000175692
3,-0.000175341
3,-0.000180972
3,-0.00018061
3,-0.000180249
3,-0.000179888
3,-0.000179528
3,-0.000179169
3,-0.000178811
3,-0.000172472
3,-0.000172127
3,-0.000177764
3,-0.00018339
3,-0.000183023
3,-0.000182657
3,-0.000182292
3,-0.000181927
3,-0.000175582
3,-0.000181212
3,-0.000186831
3,-0.000192439
3,-0.000192054
3,-0.00019167
3,-0.000191287
3,-0.000190904
3,-0.000196504
3,-0.000196111
3,-0.0002017
3,-0.000201297
3,-0.000200894
3,-0.000200492
3,-0.000206073
3,-0.000205661
3,-0.000205249
3,-0.000216802
3,-0.000216368
3,-0.000215935
3,-0.000215503
3,-0.000215072
3,-0.000220624
3,-0.000226164
3,-0.00021973
3,-0.000219291
3,-0.000224834
3,-0.000218402
3,-0.000217966
3,-0.00021753
3,-0.000217095
3,-0.00021666
3,-0.000216227
3,-0.000215795
3,-0.000215363
3,-0.000214932
3,-0.000214502
3,-0.000208092
3,-0.000213657
3,-0.000219211
3,-0.000218773
3,-0.000206373
3,-0.000241848
3,-0.000247346
3,-0.000252833
3,-0.000246346
3,-0.00023389
3,-0.000239404
3,-0.000238925
3,-0.000232466
3,-0.000220038
3,-0.000159783
3,-0.000159464
3,-0.000159145
3,-0.000158827
3,-0.000164491
3,-0.00015818
3,-0.000157864
3,-0.000163529
3,-0.000205072
3,-0.000216625
3,-0.000228155
3,-0.00027555
3,-0.000269018
3,-0.000274461
3,-0.000291856
3,-0.000285291
3,-0.000290702
3,-0.000284139
3,-0.00027759
3,-0.000277034
3,-0.00027648
3,-0.000275927
3,-0.000281357
3,-0.000286776
3,-0.000286202
3,-0.00028563
3,-0.000279077
3,-0.000266556
3,-0.000260041
3,-0.000259521
3,-0.000259002
3,-0.000258484
3,-0.000263949
3,-0.000263421
3,-0.000262894
3,-0.000262368
3,-0.000261843
3,-0.00026132
3,-0.000266779
3,-0.000212412
3,-0.000211987
3,-0.000223526
3,-0.000229061
3,-0.000222621
3,-0.000216194
3,-0.000221743
3,-0.000227281
3,-0.000232808
3,-0.00022038
3,-0.000219939
3,-0.00022548
3,-0.000231011
3,-0.000218586
3,-0.00022413
3,-0.000229663
3,-0.000235186
3,-0.000228734
3,-0.000174443
3,-0.000168113
4,-0.000215628
4,-0.000221179
4,-0.000214755
4,-0.000226288
4,-0.000273687
4,-0.000261177
4,-0.000266636
4,-0.000278066
4,-0.000271528
4,-0.000276966
4,-0.00026445
4,-0.000263921
4,-0.000287319
4,-0.000286744
4,-0.000274208
4,-0.000279641
4,-0.000285063
4,-0.000236641
4,-0.000242149
4,-0.000187832
4,-0.000181475
4,-0.000187093
4,-0.000186719
4,-0.000180364
4,-0.000174022
4,-0.000161711
4,-0.000161388
4,-0.000167046
4,-0.000166712
4,-0.000166379
4,-0.000160065
4,-0.000129837
4,-0.000123596
4,-0.000123349
4,-0.000123102
4,-9.89E-05
4,-9.87E-05
4,-9.85E-05
4,-0.000104319
4,-0.000104111
4,-0.000109884
4,-0.000103683
4,-0.000103475
4,-0.000103268
4,-0.000103062
4,-0.000108837
4,-0.000114601
4,-0.000114372
4,-0.000120124
4,-0.000113903
4,-0.000119656
4,-0.000119417
4,-0.000119178
4,-0.00011894
4,-0.000124683
4,-0.000118453
4,-0.000118216
4,-0.000129942
4,-0.000129682
4,-0.000129423
4,-0.000135146
4,-0.000140857
4,-0.000140575
4,-0.000146275
4,-0.000145983
4,-0.000145691
4,-0.000145399
4,-0.00015109
4,-0.000156769
4,-0.000150474
4,-0.000144192
4,-0.000137922
4,-8.98E-05
4,-9.56E-05
4,-9.54E-05
4,-9.52E-05
4,-9.50E-05
4,-0.000106797
4,-5.28E-05
4,-5.26E-05
4,-6.45E-05
4,-7.04E-05
4,-1.64E-05
4,-1.04E-05
4,-1.63E-05
4,-5.82E-05
4,-7.60E-05
4,-9.98E-05
4,-9.96E-05
4,-5.15E-05
4,-4.54E-05
4,-4.53E-05
4,-2.13E-05
4,-2.13E-05
4,-6.31E-05
4,-6.30E-05
4,-7.48E-05
4,-8.07E-05
4,-8.05E-05
4,-7.43E-05
4,-8.02E-05
4,-8.00E-05
4,-7.99E-05
4,-7.37E-05
4,-7.36E-05
4,-6.74E-05
4,-6.13E-05
4,-6.12E-05
4,-6.11E-05
4,-5.50E-05
4,-5.49E-05
4,-5.48E-05
4,-6.06E-05
4,-5.45E-05
4,-4.84E-05
4,-4.83E-05
4,-4.82E-05
4,-4.81E-05
4,-4.81E-05
4,-4.80E-05
4,-4.19E-05
4,-4.18E-05
4,-4.17E-05
4,-4.16E-05
4,-4.15E-05
4,-4.15E-05
4,-4.14E-05
4,-3.53E-05
4,-3.52E-05
4,-3.52E-05
4,-3.51E-05
4,-3.50E-05
4,-2.90E-05
4,-2.89E-05
4,-2.89E-05
4,-2.88E-05
4,-2.87E-05
4,-2.87E-05
4,-2.86E-05
4,-2.26E-05
4,-2.26E-05
4,-2.25E-05
4,-2.25E-05
4,-2.24E-05
4,-1.64E-05
4,-1.64E-05
4,-1.03E-05
4,-1.63E-05
4,-2.23E-05
4,-2.22E-05
4,-2.22E-05
4,-2.21E-05
4,-3.40E-05
4,-3.40E-05
4,-3.99E-05
4,-5.18E-05
4,-5.76E-05
4,-6.35E-05
4,-6.94E-05
4,-6.32E-05
4,-5.71E-05
4,-5.70E-05
4,-6.29E-05
4,-6.28E-05
4,-6.86E-05
4,-5.65E-05
4,-5.64E-05
4,-6.23E-05
4,-6.22E-05
4,-5.01E-05
4,-5.00E-05
4,-4.99E-05
4,-4.98E-05
4,-4.97E-05
4,-5.55E-05
4,-6.14E-05
4,-6.13E-05
4,-6.12E-05
4,-5.51E-05
4,-5.50E-05
4,-5.48E-05
4,-6.07E-05
4,-6.66E-05
4,-7.24E-05
4,-6.63E-05
4,-6.62E-05
4,-7.20E-05
4,-7.19E-05
4,-7.17E-05
4,-7.16E-05
4,-7.14E-05
4,-7.13E-05
4,-7.12E-05
4,-7.10E-05
4,-7.09E-05
4,-7.07E-05
4,-7.66E-05
4,-7.04E-05
4,-7.03E-05
4,-7.02E-05
4,-7.00E-05
4,-6.39E-05
4,-6.97E-05
4,-6.96E-05
4,-6.95E-05
4,-6.93E-05
4,-6.92E-05
4,-6.31E-05
4,-6.29E-05
4,-6.28E-05
4,-6.27E-05
4,-6.26E-05
4,-6.24E-05
4,-6.23E-05
4,-6.22E-05
4,-5.61E-05
4,-5.60E-05
4,-5.59E-05
4,-6.17E-05
4,-6.16E-05
4,-6.75E-05
4,-7.33E-05
4,-7.32E-05
4,-7.30E-05
4,-7.29E-05
4,-7.27E-05
4,-7.26E-05
4,-7.24E-05
4,-7.83E-05
4,-7.81E-05
4,-7.80E-05
4,-7.78E-05
4,-7.17E-05
4,-7.75E-05
4,-7.14E-05
4,-0.000107117
4,-0.000106903
4,-0.000112671
4,-0.000112445
4,-0.000118202
4,-0.000117966
4,-0.00011773
4,-0.000117494
4,-0.000123241
4,-0.000122994
4,-0.000104804
4,-0.000104594
4,-0.000104385
4,-0.000104176
4,-0.000103968
4,-0.00010376
4,-0.000103553
4,-0.000103345
4,-0.00010912
4,-0.00010292
4,-0.000102715
4,-0.000102509
4,-0.000108286
4,-0.000108069
4,-0.000107853
4,-0.000107637
4,-0.000107422
4,-0.000107207
4,-0.000106993
4,-0.00011276
4,-0.000112535
4,-0.00011231
4,-0.000112085
4,-0.000111861
4,-0.000111637
4,-0.000105432
4,-0.000105221
4,-0.000105011
4,-0.000110782
4,-0.000110561
4,-0.00011034
4,-0.000110119
4,-0.000109899
4,-0.000109679
4,-0.00010946
4,-0.000109241
4,-0.000109022
4,-0.000108804
4,-0.000108587
4,-0.000102388
4,-0.000102183
4,-0.000101979
4,-0.000107756
4,-0.000107541
4,-0.000107326
4,-0.000107111
4,-0.000106897
4,-0.000106683
4,-0.00010647
4,-0.000106257
4,-0.000106044
4,-0.000105832
4,-0.000105621
4,-0.000105409
4,-0.00011118
4,-0.000116939
4,-0.000116705
4,-0.000116472
4,-0.000116239
4,-0.000116006
4,-0.000115774
4,-0.000121524
4,-0.000121281
4,-0.000121039
4,-0.000126778
4,-0.000120543
4,-0.000126283
4,-0.000126031
4,-0.000125779
4,-0.000125527
4,-0.000131257
4,-0.000130995
4,-0.000130733
4,-0.000136453
4,-0.000142162
4,-0.000141877
4,-0.000141593
4,-0.000147292
4,-0.000146997
4,-0.000140722
4,-0.00014044
4,-0.000140159
4,-0.000139879
4,-0.000139599
4,-0.00013932
4,-0.000145023
4,-0.000144733
4,-0.000144443
4,-0.000144154
4,-0.000143866
4,-0.000143578
4,-0.000149273
4,-0.000148974
4,-0.000154658
4,-0.000154348
4,-0.000148058
4,-0.000147762
4,-0.000147467
4,-0.000147172
4,-0.000146877
4,-0.000146584
4,-0.00014629
4,-0.000145998
4,-0.000151687
4,-0.000157365
4,-0.000157051
4,-0.000156736
4,-0.000156423
4,-0.00015611
4,-0.000161779
4,-0.000161456
4,-0.000167114
4,-0.000160799
4,-0.000166459
4,-0.000172107
4,-0.000165781
4,-0.00016545
4,-0.000165119
4,-0.000164789
4,-0.000164459
4,-0.000158149
4,-0.000157832
4,-0.000157517
4,-0.000163183
4,-0.000162857
4,-0.00015655
4,-0.000156237
4,-0.000161906
4,-0.000167563
4,-0.000167228
4,-0.000172875
4,-0.000172529
4,-0.000172184
4,-0.00017184
4,-0.000177478
4,-0.000183104
4,-0.000188719
4,-0.000188342
4,-0.000187965
4,-0.000193571
4,-0.000187202
4,-0.000186828
4,-0.000186454
4,-0.0001801
4,-0.00017974
4,-0.000173399
4,-0.000173052
4,-0.000172706
4,-0.00017236
4,-0.000172016
4,-0.000171672
4,-0.000165347
4,-0.000170998
4,-0.000170656
4,-0.000176296
4,-0.000175943
4,-0.000181573
4,-0.00018121
4,-0.000174866
4,-0.000174516
4,-0.000168185
4,-0.000167849
4,-0.000167513
4,-0.000167178
4,-0.000160863
4,-0.000154559
4,-0.00015425
4,-0.000153942
4,-0.000153634
4,-0.000153327
4,-0.00015302
4,-0.000152714
4,-0.000152408
4,-0.000158085
4,-0.000157769
4,-0.000157453
4,-0.000151157
4,-0.000156836
4,-0.000156523
4,-0.000162191
4,-0.000167848
4,-0.000173494
4,-0.000173147
4,-0.0001728
4,-0.000166473
4,-0.00016614
4,-0.000165808
4,-0.000159495
4,-0.000159176
4,-0.000158858
4,-0.00015854
4,-0.000158223
4,-0.000163888
4,-0.000157579
4,-0.000163245
4,-0.000156937
4,-0.000156623
4,-0.000162291
4,-0.000161967
4,-0.000161643
4,-0.00016132
4,-0.000160997
4,-0.000160675
4,-0.000160354
4,-0.000160033
4,-0.000159713
4,-0.000159393
4,-0.000159075
4,-0.000164738
4,-0.000164408
4,-0.000170061
4,-0.00016374
4,-0.000163412
4,-0.000163085
4,-0.00016874
4,-0.000168403
4,-0.000174048
4,-0.0001737
4,-0.000173352
4,-0.000173005
4,-0.000172659
4,-0.000172314
4,-0.000171969
4,-0.000171626
4,-0.000171282
4,-0.00017094
4,-0.000170598
4,-0.000176238
4,-0.000175886
4,-0.000175534
4,-0.000175183
4,-0.000174832
4,-0.000180464
4,-0.000180103
4,-0.000179743
4,-0.000185365
4,-0.000184994
4,-0.000190606
4,-0.000190225
4,-0.000189844
4,-0.000189464
4,-0.000189085
4,-0.000188707
4,-0.00018833
4,-0.000193935
4,-0.000193547
4,-0.00019316
4,-0.000198755
4,-0.000204339
4,-0.00020393
4,-0.000209504
4,-0.000215066
4,-0.000214636
4,-0.000220188
4,-0.000225729
4,-0.000225278
5,-0.000218846
5,-0.00022439
5,-0.000223941
5,-0.000223493
5,-0.000223046
5,-0.0002226
5,-0.000216173
5,-0.000221722
5,-0.00022726
5,-0.000226806
5,-0.000226352
5,-0.000225899
5,-0.000231429
5,-0.000230966
5,-0.000230504
5,-0.000230043
5,-0.000235565
5,-0.000235093
5,-0.000234623
5,-0.000240136
5,-0.000239655
5,-0.000239176
5,-0.000238698
5,-0.000244202
5,-0.000237732
5,-0.000237256
5,-0.000236782
5,-0.00024229
5,-0.000235824
5,-0.000235352
5,-0.000234881
5,-0.00022843
5,-0.000227973
5,-0.000233499
5,-0.000233032
5,-0.000232566
5,-0.000232101
5,-0.000231636
5,-0.000225192
5,-0.000230723
5,-0.000230261
5,-0.000229801
5,-0.000229341
5,-0.000228882
5,-0.000228425
5,-0.000221986
5,-0.000221542
5,-0.000221099
5,-0.000220657
5,-0.000220216
5,-0.000225757
5,-0.000225305
5,-0.000224855
5,-0.000224405
5,-0.000223956
5,-0.000223508
5,-0.000223061
5,-0.000222615
5,-0.000228151
5,-0.000233676
5,-0.000233209
5,-0.000244706
5,-0.000244216
5,-0.000243728
5,-0.000249222
5,-0.000248723
5,-0.000248226
5,-0.000253711
5,-0.000253203
5,-0.000252697
5,-0.000252192
5,-0.000245706
5,-0.000251196
5,-0.000250693
5,-0.000250192
5,-0.000249692
5,-0.000255174
5,-0.000254663
5,-0.000254154
5,-0.000253646
5,-0.000253138
5,-0.000252632
5,-0.000258108
5,-0.000257592
5,-0.000257077
5,-0.000262544
5,-0.000268001
5,-0.000267465
5,-0.00026693
5,-0.000266396
5,-0.000265863
5,-0.000265331
5,-0.000270782
5,-0.000270241
5,-0.000275681
5,-0.00027513
5,-0.000280561
5,-0.00028
5,-0.00027944
5,-0.000278881
5,-0.000278324
5,-0.000283748
5,-0.000283181
5,-0.000282614
5,-0.000288031
5,-0.000293436
5,-0.000298831
5,-0.000298233
5,-0.000297637
5,-0.000297041
5,-0.000302429
5,-0.000301824
5,-0.00030122
5,-0.000300618
5,-0.000300016
5,-0.000299416
5,-0.000298818
5,-0.00029822
5,-0.000303605
5,-0.000302998
5,-0.000302392
5,-0.000301787
5,-0.000301183
5,-0.000300581
5,-0.000305961
5,-0.000305349
5,-0.00031072
5,-0.000310099
5,-0.000303497
5,-0.00030289
5,-0.000302284
5,-0.00030168
5,-0.000307058
5,-0.000306444
5,-0.000311812
5,-0.00031717
5,-0.000316536
5,-0.000321884
5,-0.00032124
5,-0.000326579
5,-0.000325926
5,-0.000325274
5,-0.000324624
5,-0.000323974
5,-0.000329308
5,-0.000334631
5,-0.000339943
5,-0.000339263
5,-0.000332603
5,-0.000331938
5,-0.000337255
5,-0.000336581
5,-0.000341889
5,-0.000341205
5,-0.000346505
5,-0.000345811
5,-0.00034512
5,-0.000350411
5,-0.000343729
5,-0.000343041
5,-0.000342355
5,-0.000341671
5,-0.000340987
5,-0.000340305
5,-0.000339625
5,-0.000338945
5,-0.000344249
5,-0.00034356
5,-0.000354836
5,-0.000354127
5,-0.000353418
5,-0.000358693
5,-0.000357976
5,-0.00035726
5,-0.000356545
5,-0.000355832
5,-0.00035512
5,-0.00035441
5,-0.00034772
5,-0.000347024
5,-0.000352312
5,-0.000351607
5,-0.000350904
5,-0.000356184
5,-0.00034949
5,-0.000342809
5,-0.000336142
5,-0.00033547
5,-0.000334799
5,-0.000334129
5,-0.000333461
5,-0.000338776
5,-0.000338098
5,-0.000337422
5,-0.000336747
5,-0.000342055
5,-0.000335389
5,-0.000334719
5,-0.000334049
5,-0.000339363
5,-0.000332702
5,-0.000338018
5,-0.000337342
5,-0.000336668
5,-0.000330013
5,-0.000329353
5,-0.000328694
5,-0.000328037
5,-0.000327381
5,-0.000326726
5,-0.000332054
5,-0.000337371
5,-0.000330715
5,-0.000336035
5,-0.000341345
5,-0.000346643
5,-0.00034595
5,-0.00035124
5,-0.000350537
5,-0.000349836
5,-0.000349136
5,-0.00035442
5,-0.000353711
5,-0.000358985
5,-0.000358267
5,-0.000363532
5,-0.000368786
5,-0.00037403
5,-0.000373282
5,-0.000372535
5,-0.00037179
5,-0.000371047
5,-0.000376286
5,-0.000381515
5,-0.000380752
5,-0.00037999
5,-0.000373249
5,-0.000372502
5,-0.000365776
5,-0.000365044
5,-0.000364314
5,-0.000363586
5,-0.000362859
5,-0.000362133
5,-0.000361409
5,-0.000366667
5,-0.000365934
5,-0.000365202
5,-0.000364472
5,-0.000357761
5,-0.000363027
5,-0.000368282
5,-0.000361564
5,-0.000366823
5,-0.000372071
5,-0.000377308
5,-0.000370572
5,-0.000363849
5,-0.000363122
5,-0.000362395
5,-0.00036167
5,-0.000360947
5,-0.000360225
5,-0.000359505
5,-0.000358786
5,-0.000358068
5,-0.000363334
5,-0.000356625
5,-0.000349931
5,-0.000343249
5,-0.000336581
5,-0.000335908
5,-0.000323274
5,-0.000322627
5,-0.000327963
5,-0.000291419
5,-0.000296817
5,-0.000290242
5,-0.000295643
5,-0.0002472
5,-0.000270632
5,-0.000282053
5,-0.000293452
5,-0.000316791
5,-0.000310176
5,-0.000297593
5,-0.000338868
5,-0.000344171
5,-0.000349464
5,-0.000300914
5,-0.000306294
5,-0.000353533
5,-0.000400677
5,-0.000405857
5,-0.000399064
5,-0.000440136
5,-0.000433274
5,-0.000426426
5,-0.000437536
5,-0.000442643
5,-0.000435776
5,-0.000428923
5,-0.000434047
5,-0.000433178
5,-0.000432312
5,-0.000431447
5,-0.000430585
5,-0.000423742
5,-0.000428876
5,-0.000428018
5,-0.000427162
5,-0.000420326
5,-0.000419486
5,-0.000412665
5,-0.000405859
5,-0.000399065
5,-0.000398267
5,-0.000445322
5,-0.000444432
5,-0.000449524
5,-0.000436662
5,-0.000429807
5,-0.000422966
5,-0.000428102
5,-0.000439209
5,-0.000492163
5,-0.000491179
5,-0.000514122
5,-0.000513094
5,-0.000482161
5,-0.000481196
5,-0.000474252
5,-0.000479285
5,-0.000520197
5,-0.000525138
5,-0.000530069
5,-0.000576861
5,-0.000599633
5,-0.000592452
5,-0.000597249
5,-0.000602035
5,-0.000582887
5,-0.000593684
5,-0.000556608
5,-0.000549513
5,-0.000554396
5,-0.000547306
5,-0.000558174
5,-0.000563039
5,-0.000567894
5,-0.000578721
5,-0.000571583
5,-0.000564458
5,-0.000569311
5,-0.000574153
5,-0.000573005
5,-0.000571859
5,-0.000570715
5,-0.000515741
5,-0.000514709
5,-0.000537606
5,-0.000542512
5,-0.000541427
5,-0.000540344
5,-0.000539263
5,-0.000538185
5,-0.000537109
5,-0.000536034
5,-0.000534962
5,-0.000533892
5,-0.000526843
5,-0.000525789
5,-0.000518756
5,-0.000517719
5,-0.000516683
5,-0.000521631
5,-0.000520588
5,-0.000519547
5,-0.000518508
5,-0.000517471
5,-0.000516436
5,-0.000515403
5,-0.000508391
5,-0.000501393
5,-0.00050039
5,-0.000493408
5,-0.000492421
5,-0.000497417
5,-0.000496423
5,-0.00049543
5,-0.000494439
5,-0.00049345
5,-0.000486482
5,-0.000443639
5,-0.00043677
5,-0.000429915
5,-0.000423074
5,-0.000422227
5,-0.000421383
5,-0.00042054
5,-0.000425681
5,-0.000424829
5,-0.00042398
5,-0.000435095
5,-0.000464132
5,-0.000469185
5,-0.000474228
5,-0.000467298
5,-0.000472345
5,-0.0004714
5,-0.000458494
5,-0.00046954
5,-0.000480564
5,-0.000473622
5,-0.000472674
5,-0.000471729
5,-0.000482748
5,-0.000481783
5,-0.000528671
5,-0.000575465
5,-0.000574314
5,-0.000561203
5,-0.000566062
5,-0.00056493
5,-0.0005638
5,-0.000568654
5,-0.000561535
5,-0.000566393
5,-0.000571242
5,-0.000570099
5,-0.000574941
5,-0.000573791
5,-0.000572643
5,-0.000571498
5,-0.000570355
5,-0.000563233
5,-0.000562106
5,-0.000560982
5,-0.000565841
5,-0.00056471
5,-0.000557599
5,-0.000562465
5,-0.000567322
5,-0.000560206
5,-0.000559085
5,-0.000557967
5,-0.000556851
5,-0.000555737
5,-0.000554626
5,-0.000547535
5,-0.000552422
5,-0.000551317
5,-0.000550214
5,-0.000555095
5,-0.000565948
5,-0.000564816
5,-0.000563686
5,-0.000556577
5,-0.000561446
5,-0.000560323
5,-0.000553221
5,-0.000552114
5,-0.00055101
5,-0.000561871
5,-0.000566729
5,-0.000565595
5,-0.000564464
5,-0.000563335
5,-0.000562208
5,-0.000561084
5,-0.000565943
5,-0.000564811
5,-0.0005577
5,-0.000550604
5,-0.000549502
5,-0.000548403
5,-0.000547306
5,-0.000552193
5,-0.000551089
5,-0.000544005
5,-0.000542917
5,-0.000541831
5,-0.000540748
5,-0.000539666
5,-0.000580457
5,-0.000591259
5,-0.000584095
5,-0.000523112
5,-0.000522066
5,-0.000521022
5,-0.000466147
5,-0.000465215
5,-0.000458303
5,-0.000457386
5,-0.000456472
5,-0.00046154
5,-0.000460617
5,-0.000459696
5,-0.000464758
6,-0.000463828
6,-0.000462901
6,-0.000455993
6,-0.0004491
6,-0.000454183
6,-0.000441312
6,-0.000440429
6,-0.00044553
6,-0.000444639
6,-0.000449731
6,-0.000383036
6,-0.00038227
6,-0.000381505
6,-0.000380742
6,-0.00037998
6,-0.000379221
6,-0.000378462
6,-0.000377705
6,-0.000382931
6,-0.000376184
6,-0.000375432
6,-0.000374681
6,-0.000373931
6,-0.000373183
6,-0.000372437
6,-0.000371692
6,-0.000364967
6,-0.000364237
6,-0.000363509
6,-0.000368763
6,-0.000362044
6,-0.00036132
6,-0.000360598
6,-0.000359876
6,-0.000359157
6,-0.000358438
6,-0.000357722
6,-0.000362988
6,-0.000362262
6,-0.000361537
6,-0.000360814
6,-0.000360092
6,-0.000365354
6,-0.000358641
6,-0.000351943
6,-0.000351239
6,-0.000350536
6,-0.000349835
6,-0.000349136
6,-0.000348437
6,-0.000353722
6,-0.000347033
6,-0.000340358
6,-0.000339677
6,-0.000338997
6,-0.000338319
6,-0.000343624
6,-0.000336956
6,-0.000336282
6,-0.000335609
6,-0.000334938
6,-0.000334268
6,-0.000333599
6,-0.000332932
6,-0.000338248
6,-0.000337571
6,-0.000336896
6,-0.000342204
6,-0.000341519
6,-0.000334855
6,-0.000328204
6,-0.000321566
6,-0.000326904
6,-0.000332232
6,-0.000331567
6,-0.000330904
6,-0.000330243
6,-0.000323601
6,-0.000322953
6,-0.000364178
6,-0.000363449
6,-0.000302908
6,-0.000296321
6,-0.000289747
6,-0.000283186
6,-0.000282619
6,-0.000294017
6,-0.000293429
6,-0.000292842
6,-0.000286275
6,-0.000291684
6,-0.0002911
6,-0.000290518
6,-0.000289937
6,-0.000289357
6,-0.00029476
6,-0.00029417
6,-0.000287601
6,-0.000281044
6,-0.000286463
6,-0.00028589
6,-0.000285319
6,-0.000284748
6,-0.000284179
6,-0.00028361
6,-0.000277062
6,-0.000276507
6,-0.000281936
6,-0.000287353
6,-0.000286779
6,-0.000286205
6,-0.000285633
6,-0.000285061
6,-0.000290473
6,-0.000289892
6,-0.000289312
6,-0.000282752
6,-0.000282187
6,-0.000281622
6,-0.000281059
6,-0.000280497
6,-0.000279936
6,-0.000279376
6,-0.000278817
6,-0.000284241
6,-0.000283672
6,-0.000283105
6,-0.00028852
6,-0.000287943
6,-0.000287367
6,-0.000292774
6,-0.000286207
6,-0.000285635
6,-0.000279082
6,-0.000278524
6,-0.000277967
6,-0.000277411
6,-0.000282838
6,-0.000282272
6,-0.000281707
6,-0.000281144
6,-0.000280582
6,-0.00028002
6,-0.000285442
6,-0.000284871
6,-0.000284301
6,-0.000283733
6,-0.000289147
6,-0.000288568
6,-0.000293973
6,-0.000293385
6,-0.000298779
6,-0.000304163
6,-0.000297573
6,-0.000296978
6,-0.000302366
6,-0.00029578
6,-0.000295188
6,-0.000300579
6,-0.000293997
6,-0.000287427
6,-0.000286852
6,-0.000286279
6,-0.000291687
6,-0.000291104
6,-0.000290522
6,-0.000289941
6,-0.000289361
6,-0.000282801
6,-0.000276254
6,-0.000275701
6,-0.00027515
6,-0.000274599
6,-0.00027405
6,-0.000267521
6,-0.000266986
6,-0.000266452
6,-0.0002719
6,-0.000265375
6,-0.000264844
6,-0.000264315
6,-0.000257804
6,-0.00026327
6,-0.000256762
6,-0.00026223
6,-0.000261706
6,-0.000261182
6,-0.00026066
6,-0.00026612
6,-0.000265588
6,-0.000265057
6,-0.000258545
6,-0.00026401
6,-0.000269463
6,-0.000268924
6,-0.000268386
6,-0.000261868
6,-0.000255363
6,-0.000254852
6,-0.000254342
6,-0.000253834
6,-0.000253326
6,-0.000246838
6,-0.000252326
6,-0.000251821
6,-0.000251317
6,-0.000250815
6,-0.000250313
6,-0.000249812
6,-0.000255294
6,-0.000260765
6,-0.000260244
6,-0.000259723
6,-0.000265185
6,-0.000264655
6,-0.000270107
