"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
3.008,0.00972745,3.008,0.00830243,3.008,0.00898102
3.01,0.00972745,3.01,0.0083073,3.01,0.00898589
3.012,0.00972745,3.012,0.0083073,3.012,0.00898589
3.014,0.00972745,3.014,0.0083073,3.014,0.00898589
3.016,0.00972745,3.016,0.0083073,3.016,0.00898589
3.018,0.00972745,3.018,0.0083073,3.018,0.00898589
3.02,0.00972745,3.02,0.0083073,3.02,0.00898589
3.022,0.00972745,3.022,0.0083073,3.022,0.00898589
3.024,0.00972745,3.024,0.0083073,3.024,0.00898589
3.026,0.00972745,3.026,0.0083073,3.026,0.00898589
3.028,0.00972745,3.028,0.0083073,3.028,0.00898589
3.03,0.00972745,3.03,0.0083073,3.03,0.00898589
3.032,0.00972745,3.032,0.0083073,3.032,0.00898589
3.034,0.00972745,3.034,0.0083073,3.034,0.00898589
3.036,0.00972745,3.036,0.0083073,3.036,0.00898589
3.038,0.00972745,3.038,0.0083073,3.038,0.00898589
3.04,0.00972745,3.04,0.0083073,3.04,0.00898589
3.042,0.00972745,3.042,0.0083073,3.042,0.00898589
3.044,0.00972745,3.044,0.0083073,3.044,0.00898589
3.046,0.00972745,3.046,0.0083073,3.046,0.00898589
3.048,0.00972745,3.048,0.0083073,3.048,0.00898589
3.05,0.00972745,3.05,0.0083073,3.05,0.00898589
3.052,0.00972745,3.052,0.0083073,3.052,0.00898589
3.054,0.00972745,3.054,0.0083073,3.054,0.00898589
3.056,0.00972745,3.056,0.0083073,3.056,0.00898589
3.058,0.00972745,3.058,0.0083073,3.058,0.00898589
3.06,0.00972745,3.06,0.0083073,3.06,0.00898589
3.062,0.00972745,3.062,0.0083073,3.062,0.00898589
3.064,0.00972745,3.064,0.0083073,3.064,0.00898589
3.066,0.00972745,3.066,0.0083073,3.066,0.00898589
3.068,0.00972745,3.068,0.0083073,3.068,0.00898589
3.07,0.00972745,3.07,0.0083073,3.07,0.00898589
3.072,0.00972745,3.072,0.0083073,3.072,0.00898589
3.074,0.00972745,3.074,0.0083073,3.074,0.00898589
3.076,0.00972745,3.076,0.0083073,3.076,0.00898589
3.078,0.00972745,3.078,0.0083073,3.078,0.00898589
3.08,0.00972745,3.08,0.0083073,3.08,0.00898589
3.082,0.00972745,3.082,0.0083073,3.082,0.00898589
3.084,0.00972745,3.084,0.0083073,3.084,0.00898589
3.086,0.00972745,3.086,0.0083073,3.086,0.00898589
3.088,0.00972745,3.088,0.0083073,3.088,0.00898589
3.09,0.00972745,3.09,0.0083073,3.09,0.00898589
3.092,0.00972745,3.092,0.0083073,3.092,0.00898589
3.094,0.00972745,3.094,0.0083073,3.094,0.00898589
3.096,0.00972745,3.096,0.0083073,3.096,0.00898589
3.098,0.00972745,3.098,0.0083073,3.098,0.00898589
3.1,0.00972745,3.1,0.0083073,3.1,0.00898589
3.102,0.00972745,3.102,0.0083073,3.102,0.00898589
3.104,0.00972745,3.104,0.0083073,3.104,0.00898589
3.106,0.00972745,3.106,0.0083073,3.106,0.00898589
3.108,0.00972745,3.108,0.0083073,3.108,0.00898589
3.11,0.00972745,3.11,0.0083073,3.11,0.00898589
3.112,0.00972745,3.112,0.0083073,3.112,0.00898589
3.114,0.00972745,3.114,0.0083073,3.114,0.00898589
3.116,0.00972745,3.116,0.0083073,3.116,0.00898589
3.118,0.00972745,3.118,0.0083073,3.118,0.00898589
3.12,0.00972745,3.12,0.0083073,3.12,0.00898589
3.122,0.00972745,3.122,0.0083073,3.122,0.00898589
3.124,0.00972745,3.124,0.0083073,3.124,0.00898589
3.126,0.00972745,3.126,0.0083073,3.126,0.00898589
3.128,0.00972745,3.128,0.0083073,3.128,0.00898589
3.13,0.00972745,3.13,0.0083073,3.13,0.00898589
3.132,0.00972745,3.132,0.0083073,3.132,0.00898589
3.134,0.00972745,3.134,0.0083073,3.134,0.00898589
3.136,0.00972745,3.136,0.0083073,3.136,0.00898589
3.138,0.00972745,3.138,0.0083073,3.138,0.00898589
3.14,0.00972745,3.14,0.0083073,3.14,0.00898589
3.142,0.00972745,3.142,0.0083073,3.142,0.00898589
3.144,0.00972745,3.144,0.0083073,3.144,0.00898589
3.146,0.00972745,3.146,0.0083073,3.146,0.00898589
3.148,0.00972745,3.148,0.0083073,3.148,0.00898589
3.15,0.00972745,3.15,0.0083073,3.15,0.00898589
3.152,0.00972745,3.152,0.0083073,3.152,0.00898589
3.154,0.00972745,3.154,0.0083073,3.154,0.00898589
3.156,0.00972745,3.156,0.0083073,3.156,0.00898589
3.158,0.00972745,3.158,0.0083073,3.158,0.00898589
3.16,0.00972745,3.16,0.0083073,3.16,0.00898589
3.162,0.00972745,3.162,0.0083073,3.162,0.00898589
3.164,0.00972745,3.164,0.0083073,3.164,0.00898589
3.166,0.00972745,3.166,0.0083073,3.166,0.00898589
3.168,0.00972745,3.168,0.0083073,3.168,0.00898589
3.17,0.00972745,3.17,0.0083073,3.17,0.00898589
3.172,0.00972745,3.172,0.0083073,3.172,0.00898589
3.174,0.00972745,3.174,0.0083073,3.174,0.00898589
3.176,0.00972745,3.176,0.0083073,3.176,0.00898589
3.178,0.00972745,3.178,0.0083073,3.178,0.00898589
3.18,0.00972745,3.18,0.0083073,3.18,0.00898589
3.182,0.00972745,3.182,0.0083073,3.182,0.00898589
3.184,0.00972745,3.184,0.0083073,3.184,0.00898589
3.186,0.00972745,3.186,0.0083073,3.186,0.00898589
3.188,0.00972745,3.188,0.0083073,3.188,0.00898589
3.19,0.00972745,3.19,0.0083073,3.19,0.00898589
3.192,0.00972745,3.192,0.0083073,3.192,0.00898589
3.194,0.00972745,3.194,0.0083073,3.194,0.00898589
3.196,0.00972745,3.196,0.0083073,3.196,0.00898589
3.198,0.00972745,3.198,0.0083073,3.198,0.00898589
3.2,0.00972745,3.2,0.0083073,3.2,0.00898589
3.202,0.00972745,3.202,0.0083073,3.202,0.00898589
3.204,0.00972745,3.204,0.0083073,3.204,0.00898589
3.206,0.00972745,3.206,0.0083073,3.206,0.00898589
3.208,0.00972745,3.208,0.0083073,3.208,0.00898589
3.21,0.00972745,3.21,0.0083073,3.21,0.00898589
3.212,0.00972745,3.212,0.0083073,3.212,0.00898589
3.214,0.00972745,3.214,0.0083073,3.214,0.00898589
3.216,0.00972745,3.216,0.0083073,3.216,0.00898589
3.218,0.00972745,3.218,0.0083073,3.218,0.00898589
3.22,0.00972745,3.22,0.0083073,3.22,0.00898589
3.222,0.00972745,3.222,0.0083073,3.222,0.00898589
3.224,0.00972745,3.224,0.0083073,3.224,0.00898589
3.226,0.00972745,3.226,0.0083073,3.226,0.00898589
3.228,0.00972745,3.228,0.0083073,3.228,0.00898589
3.23,0.00972745,3.23,0.0083073,3.23,0.00898589
3.232,0.00972745,3.232,0.0083073,3.232,0.00898589
3.234,0.00972745,3.234,0.0083073,3.234,0.00898589
3.236,0.00972745,3.236,0.0083073,3.236,0.00898589
3.238,0.00972745,3.238,0.0083073,3.238,0.00898589
3.24,0.00972745,3.24,0.0083073,3.24,0.00898589
3.242,0.00972745,3.242,0.0083073,3.242,0.00898589
3.244,0.00972745,3.244,0.0083073,3.244,0.00898589
3.246,0.00972745,3.246,0.0083073,3.246,0.00898589
3.248,0.00972745,3.248,0.0083073,3.248,0.00898589
3.25,0.00972745,3.25,0.0083073,3.25,0.00898589
3.252,0.00972745,3.252,0.0083073,3.252,0.00898589
3.254,0.00972745,3.254,0.0083073,3.254,0.00898589
3.256,0.00972745,3.256,0.0083073,3.256,0.00898589
3.258,0.00972745,3.258,0.0083073,3.258,0.00898589
3.26,0.00972745,3.26,0.0083073,3.26,0.00898589
3.262,0.00972745,3.262,0.0083073,3.262,0.00898589
3.264,0.00972745,3.264,0.0083073,3.264,0.00898589
3.266,0.00972745,3.266,0.0083073,3.266,0.00898589
3.268,0.00972745,3.268,0.0083073,3.268,0.00898589
3.27,0.00972745,3.27,0.0083073,3.27,0.00898589
3.272,0.00972745,3.272,0.0083073,3.272,0.00898589
3.274,0.00972745,3.274,0.0083073,3.274,0.00898589
3.276,0.00972745,3.276,0.0083073,3.276,0.00898589
3.278,0.00972745,3.278,0.0083073,3.278,0.00898589
3.28,0.00972745,3.28,0.0083073,3.28,0.00898589
3.282,0.00972745,3.282,0.0083073,3.282,0.00898589
3.284,0.00972745,3.284,0.0083073,3.284,0.00898589
3.286,0.00972745,3.286,0.0083073,3.286,0.00898589
3.288,0.00972745,3.288,0.0083073,3.288,0.00898589
3.29,0.00972745,3.29,0.0083073,3.29,0.00898589
3.292,0.00972745,3.292,0.0083073,3.292,0.00898589
3.294,0.00972745,3.294,0.0083073,3.294,0.00898589
3.296,0.00972745,3.296,0.0083073,3.296,0.00898589
3.298,0.00972745,3.298,0.0083073,3.298,0.00898589
3.3,0.00972745,3.3,0.0083073,3.3,0.00898589
3.302,0.00972745,3.302,0.0083073,3.302,0.00898589
3.304,0.00972745,3.304,0.0083073,3.304,0.00898589
3.306,0.00972745,3.306,0.0083073,3.306,0.00898589
3.308,0.00972745,3.308,0.0083073,3.308,0.00898589
3.31,0.00972745,3.31,0.0083073,3.31,0.00898589
3.312,0.00972745,3.312,0.0083073,3.312,0.00898589
3.314,0.00972745,3.314,0.0083073,3.314,0.00898589
3.316,0.00972745,3.316,0.0083073,3.316,0.00898589
3.318,0.00972745,3.318,0.0083073,3.318,0.00898589
3.32,0.00972745,3.32,0.0083073,3.32,0.00898589
3.322,0.00972745,3.322,0.0083073,3.322,0.00898589
3.324,0.00972745,3.324,0.0083073,3.324,0.00898589
3.326,0.00972745,3.326,0.0083073,3.326,0.00898589
3.328,0.00972745,3.328,0.0083073,3.328,0.00898589
3.33,0.00972745,3.33,0.0083073,3.33,0.00898589
3.332,0.00972745,3.332,0.0083073,3.332,0.00898589
3.334,0.00972745,3.334,0.0083073,3.334,0.00898589
3.336,0.00972745,3.336,0.0083073,3.336,0.00898589
3.338,0.00972745,3.338,0.0083073,3.338,0.00898589
3.34,0.00972086,3.34,0.0083073,3.34,0.00898589
3.342,0.00970328,3.342,0.0083073,3.342,0.00898589
3.344,0.00965933,3.344,0.0083073,3.344,0.00898589
3.346,0.00956485,3.346,0.00830243,3.346,0.00898102
3.348,0.00940884,3.348,0.00829269,3.348,0.00897128
3.35,0.0091979,3.35,0.00827808,3.35,0.00895667
3.352,0.00892763,3.352,0.00824886,3.352,0.00892744
3.354,0.00860243,3.354,0.00821964,3.354,0.00889822
3.356,0.0082201,3.356,0.00819497,3.356,0.00886413
3.358,0.00780261,3.358,0.0081703,3.358,0.00883004
3.36,0.00733678,3.36,0.00814532,3.36,0.0087862
3.362,0.00688194,3.362,0.00812944,3.362,0.00873263
3.364,0.0064315,3.364,0.00810382,3.364,0.00866931
3.366,0.00599204,3.366,0.00809674,3.366,0.00859626
3.368,0.00559433,3.368,0.00808479,3.368,0.00851833
3.37,0.00522078,3.37,0.0080865,3.37,0.00842579
3.372,0.00486702,3.372,0.00808789,3.372,0.00832351
3.374,0.00450666,3.374,0.00808834,3.374,0.00819201
3.376,0.00415729,3.376,0.00809302,3.376,0.0080459
3.378,0.0038277,3.378,0.00809252,3.378,0.00788518
3.38,0.00348052,3.38,0.00809107,3.38,0.00769523
3.382,0.00311797,3.382,0.00808899,3.382,0.0074858
3.384,0.00274662,3.384,0.00806256,3.384,0.00725203
3.386,0.00233793,3.386,0.0080446,3.386,0.00698902
3.388,0.00193143,3.388,0.00799742,3.388,0.0066968
3.39,0.00151833,3.39,0.00795417,3.39,0.00638022
3.392,0.00109645,3.392,0.00790541,3.392,0.0060393
3.394,0.000674571,3.394,0.00785633,3.394,0.00568863
3.396,0.0002439,3.396,0.00781542,3.396,0.005299
3.398,-0.000175784,3.398,0.00778848,3.398,0.00490449
3.4,-0.000608652,3.4,0.00776028,3.4,0.00447103
3.402,-0.00102394,3.402,0.00774151,3.402,0.00403756
3.404,-0.00143703,3.404,0.00767498,3.404,0.00358461
3.406,-0.00185672,3.406,0.00753178,3.406,0.0030927
3.408,-0.00225004,3.408,0.00735608,3.408,0.0026154
3.41,-0.00263237,3.41,0.0071843,3.41,0.00211375
3.412,-0.0030081,3.412,0.00705084,3.412,0.00163158
3.414,-0.00340362,3.414,0.00694959,3.414,0.00112506
3.416,-0.00380353,3.416,0.00683435,3.416,0.000623411
3.418,-0.00418586,3.418,0.00668142,3.418,0.00012176
3.42,-0.00457038,3.42,0.00650445,3.42,-0.000394502
3.422,-0.00495271,3.422,0.00632748,3.422,-0.000910765
3.424,-0.00533285,3.424,0.00615083,3.424,-0.00141729
3.426,-0.00573935,3.426,0.00597354,3.426,-0.00194329
3.428,-0.00612827,3.428,0.00578746,3.428,-0.00244981
3.43,-0.00654136,3.43,0.0055585,3.43,-0.00297094
3.432,-0.00693907,3.432,0.00533472,3.432,-0.00347747
3.434,-0.00733459,3.434,0.00509178,3.434,-0.00399373
3.436,-0.0077301,3.436,0.00484915,3.436,-0.00450025
3.438,-0.00810584,3.438,0.00461203,3.438,-0.00498242
3.44,-0.00849256,3.44,0.00432196,3.44,-0.00549868
3.442,-0.00885512,3.442,0.00402765,3.442,-0.00600033
3.444,-0.00916054,3.444,0.00372424,3.444,-0.00649224
3.446,-0.00940444,3.446,0.00340621,3.446,-0.00699876
3.448,-0.00956704,3.448,0.00309888,3.448,-0.00746632
3.45,-0.00966373,3.45,0.00279154,3.45,-0.00793388
3.452,-0.00969888,3.452,0.0024806,3.452,-0.00836735
3.454,-0.00969449,3.454,0.0021651,3.454,-0.00879594
3.456,-0.00967911,3.456,0.00178205,3.456,-0.00927324
3.458,-0.00967471,3.458,0.00140513,3.458,-0.00970671
3.46,-0.0096813,3.46,0.00102398,3.46,-0.0101256
3.462,-0.00969888,3.462,0.000638583,3.462,-0.0105298
3.464,-0.00971866,3.464,0.000268433,3.464,-0.0109
3.466,-0.00974063,3.466,-0.000115697,3.466,-0.0112652
3.468,-0.00975821,3.468,-0.000504065,3.468,-0.0116159
3.47,-0.00977799,3.47,-0.000906096,3.47,-0.011952
3.472,-0.00979337,3.472,-0.00129775,3.472,-0.0122588
3.474,-0.00980655,3.474,-0.00169365,3.474,-0.012551
3.476,-0.00981534,3.476,-0.00206488,3.476,-0.0128092
3.478,-0.00982193,3.478,-0.00243548,3.478,-0.0130478
3.48,-0.00982633,3.48,-0.00279115,3.48,-0.0132621
3.482,-0.00982852,3.482,-0.00314131,3.482,-0.013452
3.484,-0.00983292,3.484,-0.00348598,3.484,-0.0136176
3.486,-0.00983731,3.486,-0.00383001,3.486,-0.0137638
3.488,-0.00984171,3.488,-0.00414969,3.488,-0.0138855
3.49,-0.0098461,3.49,-0.004459,3.49,-0.013978
3.492,-0.00985269,3.492,-0.00476281,3.492,-0.0140462
3.494,-0.00985709,3.494,-0.00504681,3.494,-0.0140852
3.496,-0.00986368,3.496,-0.00532045,3.496,-0.0140949
3.498,-0.00986807,3.498,-0.00559377,3.498,-0.0140949
3.5,-0.00987247,3.5,-0.00586646,3.5,-0.0140755
3.502,-0.00987686,3.502,-0.00613883,3.502,-0.0140462
3.504,-0.00988126,3.504,-0.00642062,3.504,-0.014017
3.506,-0.00988565,3.506,-0.00670179,3.506,-0.0139683
3.508,-0.00988785,3.508,-0.00695436,3.508,-0.0139099
3.51,-0.00989005,3.51,-0.00720662,3.51,-0.0138417
3.512,-0.00989224,3.512,-0.00744395,3.512,-0.0137491
3.514,-0.00989224,3.514,-0.00767185,3.514,-0.0136566
3.516,-0.00989444,3.516,-0.00791405,3.516,-0.0135689
3.518,-0.00989444,3.518,-0.00811792,3.518,-0.0134618
3.52,-0.00989444,3.52,-0.00831268,3.52,-0.0133644
3.522,-0.00989444,3.522,-0.00849802,3.522,-0.013267
3.524,-0.00989444,3.524,-0.00867817,3.524,-0.013155
3.526,-0.00989444,3.526,-0.00885377,3.526,-0.0130478
3.528,-0.00989444,3.528,-0.00900109,3.528,-0.0129407
3.53,-0.00989444,3.53,-0.00911463,3.53,-0.0128092
3.532,-0.00989444,3.532,-0.0092142,3.532,-0.0126825
3.534,-0.00989444,3.534,-0.00930921,3.534,-0.0125608
3.536,-0.00989444,3.536,-0.00938992,3.536,-0.0124341
3.538,-0.00989444,3.538,-0.00947095,3.538,-0.0123172
3.54,-0.00989664,3.54,-0.00952308,3.54,-0.0121809
3.542,-0.00989664,3.542,-0.00954661,3.542,-0.0120348
3.544,-0.00989664,3.544,-0.00956559,3.544,-0.0118935
3.546,-0.00989664,3.546,-0.00957028,3.546,-0.0117474
3.548,-0.00989664,3.548,-0.00957072,3.548,-0.0116159
3.55,-0.00989664,3.55,-0.00957117,3.55,-0.0114844
3.552,-0.00989664,3.552,-0.00956643,3.552,-0.0113383
3.554,-0.00989664,3.554,-0.00957143,3.554,-0.0112019
3.556,-0.00989884,3.556,-0.0095813,3.556,-0.0110704
3.558,-0.00989884,3.558,-0.00959604,3.558,-0.0109438
3.56,-0.00989884,3.56,-0.0096254,3.56,-0.0108318
3.562,-0.00989884,3.562,-0.00964532,3.562,-0.0107198
3.564,-0.00989884,3.564,-0.00967012,3.564,-0.0106126
3.566,-0.00989884,3.566,-0.00967607,3.566,-0.0105055
3.568,-0.00989884,3.568,-0.00964432,3.568,-0.0103983
3.57,-0.00989884,3.57,-0.00958885,3.57,-0.0102863
3.572,-0.00989884,3.572,-0.00950998,3.572,-0.0101791
3.574,-0.00990103,3.574,-0.00942623,3.574,-0.0100671
3.576,-0.00990103,3.576,-0.0093571,3.576,-0.00996971
3.578,-0.00990323,3.578,-0.00931168,3.578,-0.00987717
3.58,-0.00990323,3.58,-0.0092848,3.58,-0.00977489
3.582,-0.00990323,3.582,-0.00925792,3.582,-0.00967261
3.584,-0.00990323,3.584,-0.00921675,3.584,-0.00956547
3.586,-0.00990323,3.586,-0.00914698,3.586,-0.00944858
3.588,-0.00990323,3.588,-0.00905837,3.588,-0.00933169
3.59,-0.00990323,3.59,-0.00895514,3.59,-0.00920019
3.592,-0.00990323,3.592,-0.00886134,3.592,-0.00906868
3.594,-0.00990323,3.594,-0.00879613,3.594,-0.00894692
3.596,-0.00990323,3.596,-0.00872118,3.596,-0.00881542
3.598,-0.00990323,3.598,-0.00864622,3.598,-0.00868392
3.6,-0.00990323,3.6,-0.00855698,3.6,-0.00854755
3.602,-0.00990323,3.602,-0.0084583,3.602,-0.00841118
3.604,-0.00990323,3.604,-0.0083645,3.604,-0.00827968
3.606,-0.00990323,3.606,-0.008285,3.606,-0.00815305
3.608,-0.00990323,3.608,-0.00821523,3.608,-0.00803616
3.61,-0.00990323,3.61,-0.00813604,3.61,-0.00791927
3.612,-0.00990323,3.612,-0.00805717,3.612,-0.00781212
3.614,-0.00990323,3.614,-0.00798803,3.614,-0.00771471
3.616,-0.00990323,3.616,-0.00793806,3.616,-0.00762705
3.618,-0.00990323,3.618,-0.00787899,3.618,-0.00754912
3.62,-0.00990323,3.62,-0.00781991,3.62,-0.00747119
3.622,-0.00990323,3.622,-0.00777089,3.622,-0.00741275
3.624,-0.00990323,3.624,-0.00772706,3.624,-0.00736892
3.626,-0.00990323,3.626,-0.00769296,3.626,-0.00733482
3.628,-0.00990323,3.628,-0.00767348,3.628,-0.00731534
3.63,-0.00990323,3.63,-0.00764002,3.63,-0.00730073
3.632,-0.00990323,3.632,-0.00760201,3.632,-0.00729099
3.634,-0.00990323,3.634,-0.00756886,3.634,-0.00728612
3.636,-0.00990323,3.636,-0.00754546,3.636,-0.00729099
3.638,-0.00990323,3.638,-0.0075175,3.638,-0.00730073
3.64,-0.00990323,3.64,-0.00748499,3.64,-0.00731534
3.642,-0.00990323,3.642,-0.00745247,3.642,-0.00732995
3.644,-0.00990323,3.644,-0.00741541,3.644,-0.00734943
3.646,-0.00990323,3.646,-0.00738808,3.646,-0.00737866
3.648,-0.00990323,3.648,-0.00736075,3.648,-0.00740788
3.65,-0.00990323,3.65,-0.00732887,3.65,-0.00744197
3.652,-0.00990323,3.652,-0.00729699,3.652,-0.00747606
3.654,-0.00990323,3.654,-0.00725569,3.654,-0.00751016
3.656,-0.00990323,3.656,-0.00722412,3.656,-0.00755399
3.658,-0.00990323,3.658,-0.00720685,3.658,-0.00760269
3.66,-0.00990323,3.66,-0.00719445,3.66,-0.00765627
3.662,-0.00990323,3.662,-0.00717263,3.662,-0.00770984
3.664,-0.00990323,3.664,-0.0071651,3.664,-0.00776829
3.666,-0.00990323,3.666,-0.00715302,3.666,-0.0078316
3.668,-0.00990323,3.668,-0.0071458,3.668,-0.00789979
3.67,-0.00990323,3.67,-0.00713859,3.67,-0.00796797
3.672,-0.00990323,3.672,-0.00713138,3.672,-0.00803616
3.674,-0.00990323,3.674,-0.00713391,3.674,-0.00811409
3.676,-0.00990323,3.676,-0.00714131,3.676,-0.00819688
3.678,-0.00990323,3.678,-0.00715326,3.678,-0.00827481
3.68,-0.00990323,3.68,-0.00716066,3.68,-0.00835761
3.682,-0.00990323,3.682,-0.00717261,3.682,-0.00843553
3.684,-0.00990323,3.684,-0.00718456,3.684,-0.00851346
3.686,-0.00990323,3.686,-0.00718222,3.686,-0.00858652
3.688,-0.00990323,3.688,-0.0071893,3.688,-0.00865957
3.69,-0.00990323,3.69,-0.00719151,3.69,-0.00872776
3.692,-0.00990323,3.692,-0.007222,3.692,-0.00879594
3.694,-0.00990323,3.694,-0.00726191,3.694,-0.00886413
3.696,-0.00990323,3.696,-0.00731093,3.696,-0.00892257
3.698,-0.00990323,3.698,-0.00736938,3.698,-0.00898102
3.7,-0.00990323,3.7,-0.00741808,3.7,-0.00902972
3.702,-0.00990323,3.702,-0.00744762,3.702,-0.00906868
3.704,-0.00990323,3.704,-0.00747716,3.704,-0.00910765
3.706,-0.00990323,3.706,-0.00750183,3.706,-0.00914174
3.708,-0.00990323,3.708,-0.00753105,3.708,-0.00917096
3.71,-0.00990323,3.71,-0.00756514,3.71,-0.00920506
3.712,-0.00990323,3.712,-0.00760379,3.712,-0.00923428
3.714,-0.00990323,3.714,-0.00764244,3.714,-0.0092635
3.716,-0.00990323,3.716,-0.00768108,3.716,-0.00929272
3.718,-0.00990323,3.718,-0.00771973,3.718,-0.00932195
3.72,-0.00990323,3.72,-0.00775838,3.72,-0.00935117
3.722,-0.00990323,3.722,-0.00779215,3.722,-0.00937552
3.724,-0.00990323,3.724,-0.0078308,3.724,-0.00940474
3.726,-0.00990323,3.726,-0.00787432,3.726,-0.00943884
3.728,-0.00990323,3.728,-0.00791752,3.728,-0.00946319
3.73,-0.00990323,3.73,-0.00796104,3.73,-0.00949728
3.732,-0.00990323,3.732,-0.00800456,3.732,-0.00953137
3.734,-0.00990323,3.734,-0.0080575,3.734,-0.00956547
3.736,-0.00990323,3.736,-0.00810102,3.736,-0.00959956
3.738,-0.00990323,3.738,-0.00814422,3.738,-0.00962391
3.74,-0.00990323,3.74,-0.00817799,3.74,-0.00964826
3.742,-0.00990323,3.742,-0.0082212,3.742,-0.00967261
3.744,-0.00990323,3.744,-0.00824523,3.744,-0.00968723
3.746,-0.00990323,3.746,-0.00828356,3.746,-0.00970671
3.748,-0.00990323,3.748,-0.00831215,3.748,-0.00971645
3.75,-0.00990323,3.75,-0.00833587,3.75,-0.00972132
3.752,-0.00990323,3.752,-0.00836902,3.752,-0.00972619
3.754,-0.00990323,3.754,-0.008383,3.754,-0.00972132
3.756,-0.00990323,3.756,-0.00839211,3.756,-0.00971158
3.758,-0.00990323,3.758,-0.00840577,3.758,-0.00969697
3.76,-0.00990323,3.76,-0.00841456,3.76,-0.00967748
3.762,-0.00990323,3.762,-0.00842335,3.762,-0.009658
3.764,-0.00990323,3.764,-0.00843215,3.764,-0.00963852
3.766,-0.00990323,3.766,-0.00844062,3.766,-0.0096093
3.768,-0.00990323,3.768,-0.00844455,3.768,-0.00958495
3.77,-0.00990323,3.77,-0.00845302,3.77,-0.00955572
3.772,-0.00990323,3.772,-0.00845663,3.772,-0.00952163
3.774,-0.00990323,3.774,-0.00846998,3.774,-0.00949728
3.776,-0.00990323,3.776,-0.00847845,3.776,-0.00946806
3.778,-0.00990323,3.778,-0.0084918,3.778,-0.00944371
3.78,-0.00990323,3.78,-0.00850059,3.78,-0.00942422
3.782,-0.00990323,3.782,-0.00851394,3.782,-0.00939987
3.784,-0.00990323,3.784,-0.00852729,3.784,-0.00937552
3.786,-0.00990323,3.786,-0.00853608,3.786,-0.00935604
3.788,-0.00990323,3.788,-0.00854487,3.788,-0.00933656
3.79,-0.00990323,3.79,-0.00855854,3.79,-0.00932195
3.792,-0.00990323,3.792,-0.00856278,3.792,-0.00930733
3.794,-0.00990323,3.794,-0.00856701,3.794,-0.00929272
3.796,-0.00990323,3.796,-0.00857125,3.796,-0.00927811
3.798,-0.00990323,3.798,-0.00858036,3.798,-0.00926837
3.8,-0.00990323,3.8,-0.0085846,3.8,-0.00925376
3.802,-0.00990323,3.802,-0.00859371,3.802,-0.00924402
3.804,-0.00990323,3.804,-0.00858852,3.804,-0.00922941
3.806,-0.00990323,3.806,-0.00858334,3.806,-0.0092148
3.808,-0.00990323,3.808,-0.00857815,3.808,-0.00920019
3.81,-0.00990323,3.81,-0.00856841,3.81,-0.00919044
3.812,-0.00990323,3.812,-0.00856322,3.812,-0.00917583
3.814,-0.00990323,3.814,-0.00854374,3.814,-0.00915635
3.816,-0.00990323,3.816,-0.00853855,3.816,-0.00914174
3.818,-0.00990323,3.818,-0.00852881,3.818,-0.009132
3.82,-0.00990323,3.82,-0.00852363,3.82,-0.00911739
3.822,-0.00990323,3.822,-0.00851389,3.822,-0.00910765
3.824,-0.00990323,3.824,-0.0085087,3.824,-0.00909304
3.826,-0.00990323,3.826,-0.00849896,3.826,-0.0090833
3.828,-0.00990323,3.828,-0.00848922,3.828,-0.00907356
3.83,-0.00990323,3.83,-0.00847948,3.83,-0.00906381
3.832,-0.00990323,3.832,-0.00847461,3.832,-0.00905894
3.834,-0.00990323,3.834,-0.00846974,3.834,-0.00905407
3.836,-0.00990323,3.836,-0.00846487,3.836,-0.0090492
3.838,-0.00990323,3.838,-0.00846487,3.838,-0.0090492
3.84,-0.00990323,3.84,-0.00846487,3.84,-0.0090492
3.842,-0.00990323,3.842,-0.00846487,3.842,-0.0090492
3.844,-0.00990323,3.844,-0.00846,3.844,-0.00904433
3.846,-0.00990323,3.846,-0.00846,3.846,-0.00904433
3.848,-0.00990323,3.848,-0.00846,3.848,-0.00904433
3.85,-0.00990323,3.85,-0.00845512,3.85,-0.00903946
3.852,-0.00990323,3.852,-0.00845512,3.852,-0.00903946
3.854,-0.00990323,3.854,-0.00845025,3.854,-0.00903459
3.856,-0.00990323,3.856,-0.00844538,3.856,-0.00902972
3.858,-0.00990323,3.858,-0.00844051,3.858,-0.00902485
3.86,-0.00990323,3.86,-0.00843564,3.86,-0.00901998
3.862,-0.00990323,3.862,-0.00843077,3.862,-0.00901511
3.864,-0.00990323,3.864,-0.00842103,3.864,-0.00900537
3.866,-0.00990323,3.866,-0.00841616,3.866,-0.0090005
3.868,-0.00990323,3.868,-0.00840642,3.868,-0.00899076
3.87,-0.00990323,3.87,-0.00840155,3.87,-0.00898589
3.872,-0.00990323,3.872,-0.00839181,3.872,-0.00897615
3.874,-0.00990323,3.874,-0.00838207,3.874,-0.00896641
3.876,-0.00990323,3.876,-0.0083772,3.876,-0.00896154
3.878,-0.00990323,3.878,-0.00837233,3.878,-0.00895667
3.88,-0.00990323,3.88,-0.00836746,3.88,-0.0089518
3.882,-0.00990323,3.882,-0.00836746,3.882,-0.0089518
3.884,-0.00990323,3.884,-0.00836746,3.884,-0.0089518
3.886,-0.00990323,3.886,-0.00836746,3.886,-0.0089518
