"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
2.996,0.00974283,2.996,0.00892668,2.996,0.0090492
2.998,0.00974283,2.998,0.00892668,2.998,0.0090492
3,0.00974283,3,0.00892668,3,0.0090492
3.002,0.00974283,3.002,0.00892668,3.002,0.0090492
3.004,0.00974283,3.004,0.00892668,3.004,0.0090492
3.006,0.00974283,3.006,0.00892668,3.006,0.0090492
3.008,0.00974283,3.008,0.00892668,3.008,0.0090492
3.01,0.00974283,3.01,0.00892668,3.01,0.0090492
3.012,0.00974283,3.012,0.00892181,3.012,0.00904433
3.014,0.00974283,3.014,0.00892181,3.014,0.00904433
3.016,0.00974283,3.016,0.00892181,3.016,0.00904433
3.018,0.00974283,3.018,0.00892181,3.018,0.00904433
3.02,0.00974283,3.02,0.00892181,3.02,0.00904433
3.022,0.00974283,3.022,0.00891694,3.022,0.00903946
3.024,0.00974283,3.024,0.00891694,3.024,0.00903946
3.026,0.00974283,3.026,0.00891694,3.026,0.00903946
3.028,0.00974283,3.028,0.00891694,3.028,0.00903946
3.03,0.00974283,3.03,0.00891694,3.03,0.00903946
3.032,0.00974283,3.032,0.00891694,3.032,0.00903946
3.034,0.00974283,3.034,0.00891694,3.034,0.00903946
3.036,0.00974283,3.036,0.00891694,3.036,0.00903946
3.038,0.00974283,3.038,0.00891694,3.038,0.00903946
3.04,0.00974283,3.04,0.00891694,3.04,0.00903946
3.042,0.00974283,3.042,0.00891694,3.042,0.00903946
3.044,0.00974283,3.044,0.00891694,3.044,0.00903946
3.046,0.00974283,3.046,0.00891694,3.046,0.00903946
3.048,0.00974283,3.048,0.00891694,3.048,0.00903946
3.05,0.00974283,3.05,0.00891694,3.05,0.00903946
3.052,0.00974283,3.052,0.00891694,3.052,0.00903946
3.054,0.00974283,3.054,0.00891694,3.054,0.00903946
3.056,0.00974283,3.056,0.00891694,3.056,0.00903946
3.058,0.00974283,3.058,0.00891694,3.058,0.00903946
3.06,0.00974283,3.06,0.00891694,3.06,0.00903946
3.062,0.00974283,3.062,0.00891694,3.062,0.00903946
3.064,0.00974283,3.064,0.00891694,3.064,0.00903946
3.066,0.00974283,3.066,0.00891694,3.066,0.00903946
3.068,0.00974283,3.068,0.00891694,3.068,0.00903946
3.07,0.00974283,3.07,0.00891694,3.07,0.00903946
3.072,0.00974283,3.072,0.00891694,3.072,0.00903946
3.074,0.00974283,3.074,0.00891694,3.074,0.00903946
3.076,0.00974283,3.076,0.00891694,3.076,0.00903946
3.078,0.00974283,3.078,0.00891694,3.078,0.00903946
3.08,0.00974283,3.08,0.00891694,3.08,0.00903946
3.082,0.00974283,3.082,0.00891694,3.082,0.00903946
3.084,0.00974283,3.084,0.00891694,3.084,0.00903946
3.086,0.00974283,3.086,0.00891694,3.086,0.00903946
3.088,0.00974283,3.088,0.00892181,3.088,0.00904433
3.09,0.00974283,3.09,0.00892181,3.09,0.00904433
3.092,0.00974283,3.092,0.00892181,3.092,0.00904433
3.094,0.00974283,3.094,0.00892181,3.094,0.00904433
3.096,0.00974283,3.096,0.00892181,3.096,0.00904433
3.098,0.00974283,3.098,0.00892181,3.098,0.00904433
3.1,0.00974283,3.1,0.00892181,3.1,0.00904433
3.102,0.00974283,3.102,0.00892668,3.102,0.0090492
3.104,0.00974283,3.104,0.00892668,3.104,0.0090492
3.106,0.00974283,3.106,0.00892668,3.106,0.0090492
3.108,0.00974283,3.108,0.00892668,3.108,0.0090492
3.11,0.00974283,3.11,0.00892668,3.11,0.0090492
3.112,0.00974283,3.112,0.00892668,3.112,0.0090492
3.114,0.00974283,3.114,0.00892668,3.114,0.0090492
3.116,0.00974283,3.116,0.00892668,3.116,0.0090492
3.118,0.00974283,3.118,0.00892668,3.118,0.0090492
3.12,0.00974283,3.12,0.00892668,3.12,0.0090492
3.122,0.00974283,3.122,0.00892668,3.122,0.0090492
3.124,0.00974283,3.124,0.00892668,3.124,0.0090492
3.126,0.00974283,3.126,0.00892668,3.126,0.0090492
3.128,0.00974283,3.128,0.00892668,3.128,0.0090492
3.13,0.00974283,3.13,0.00892668,3.13,0.0090492
3.132,0.00974283,3.132,0.00892181,3.132,0.00904433
3.134,0.00974283,3.134,0.00892181,3.134,0.00904433
3.136,0.00974283,3.136,0.00892181,3.136,0.00904433
3.138,0.00974283,3.138,0.00892181,3.138,0.00904433
3.14,0.00974283,3.14,0.00892181,3.14,0.00904433
3.142,0.00974283,3.142,0.00892181,3.142,0.00904433
3.144,0.00974283,3.144,0.00892181,3.144,0.00904433
3.146,0.00974283,3.146,0.00892181,3.146,0.00904433
3.148,0.00974283,3.148,0.00892181,3.148,0.00904433
3.15,0.00974283,3.15,0.00892181,3.15,0.00904433
3.152,0.00974283,3.152,0.00892181,3.152,0.00904433
3.154,0.00974283,3.154,0.00892181,3.154,0.00904433
3.156,0.00974283,3.156,0.00892181,3.156,0.00904433
3.158,0.00974283,3.158,0.00892181,3.158,0.00904433
3.16,0.00974283,3.16,0.00892181,3.16,0.00904433
3.162,0.00974283,3.162,0.00892181,3.162,0.00904433
3.164,0.00974283,3.164,0.00891694,3.164,0.00903946
3.166,0.00974283,3.166,0.00891694,3.166,0.00903946
3.168,0.00974283,3.168,0.00891694,3.168,0.00903946
3.17,0.00974283,3.17,0.00891694,3.17,0.00903946
3.172,0.00974283,3.172,0.00891694,3.172,0.00903946
3.174,0.00974283,3.174,0.00891694,3.174,0.00903946
3.176,0.00974283,3.176,0.00891694,3.176,0.00903946
3.178,0.00974283,3.178,0.00891694,3.178,0.00903946
3.18,0.00974283,3.18,0.00891694,3.18,0.00903946
3.182,0.00974283,3.182,0.00891694,3.182,0.00903946
3.184,0.00974283,3.184,0.00891694,3.184,0.00903946
3.186,0.00974283,3.186,0.00891694,3.186,0.00903946
3.188,0.00974283,3.188,0.00891694,3.188,0.00903946
3.19,0.00974283,3.19,0.00891694,3.19,0.00903946
3.192,0.00974283,3.192,0.00891694,3.192,0.00903946
3.194,0.00974283,3.194,0.00891694,3.194,0.00903946
3.196,0.00974283,3.196,0.00891694,3.196,0.00903946
3.198,0.00974283,3.198,0.00891694,3.198,0.00903946
3.2,0.00974283,3.2,0.00891694,3.2,0.00903946
3.202,0.00974283,3.202,0.00891694,3.202,0.00903946
3.204,0.00974283,3.204,0.00891694,3.204,0.00903946
3.206,0.00974283,3.206,0.00892181,3.206,0.00904433
3.208,0.00974283,3.208,0.00892181,3.208,0.00904433
3.21,0.00974283,3.21,0.00892181,3.21,0.00904433
3.212,0.00974283,3.212,0.00892181,3.212,0.00904433
3.214,0.00974283,3.214,0.00892181,3.214,0.00904433
3.216,0.00974283,3.216,0.00892181,3.216,0.00904433
3.218,0.00974283,3.218,0.00892181,3.218,0.00904433
3.22,0.00974283,3.22,0.00892181,3.22,0.00904433
3.222,0.00974283,3.222,0.00892181,3.222,0.00904433
3.224,0.00974283,3.224,0.00892181,3.224,0.00904433
3.226,0.00974283,3.226,0.00892181,3.226,0.00904433
3.228,0.00974283,3.228,0.00892181,3.228,0.00904433
3.23,0.00974283,3.23,0.00892181,3.23,0.00904433
3.232,0.00974283,3.232,0.00892181,3.232,0.00904433
3.234,0.00974283,3.234,0.00892181,3.234,0.00904433
3.236,0.00974283,3.236,0.00892181,3.236,0.00904433
3.238,0.00974283,3.238,0.00892181,3.238,0.00904433
3.24,0.00974283,3.24,0.00892181,3.24,0.00904433
3.242,0.00974283,3.242,0.00892181,3.242,0.00904433
3.244,0.00974283,3.244,0.00892181,3.244,0.00904433
3.246,0.00974283,3.246,0.00892181,3.246,0.00904433
3.248,0.00974283,3.248,0.00892181,3.248,0.00904433
3.25,0.00974283,3.25,0.00892181,3.25,0.00904433
3.252,0.00974283,3.252,0.00892181,3.252,0.00904433
3.254,0.00974283,3.254,0.00892181,3.254,0.00904433
3.256,0.00974283,3.256,0.00892181,3.256,0.00904433
3.258,0.00974283,3.258,0.00892181,3.258,0.00904433
3.26,0.00974283,3.26,0.00892181,3.26,0.00904433
3.262,0.00974283,3.262,0.00892181,3.262,0.00904433
3.264,0.00974283,3.264,0.00892181,3.264,0.00904433
3.266,0.00974283,3.266,0.00892181,3.266,0.00904433
3.268,0.00974283,3.268,0.00892181,3.268,0.00904433
3.27,0.00974283,3.27,0.00892181,3.27,0.00904433
3.272,0.00974283,3.272,0.00892181,3.272,0.00904433
3.274,0.00974283,3.274,0.00892181,3.274,0.00904433
3.276,0.00974283,3.276,0.00892181,3.276,0.00904433
3.278,0.00974283,3.278,0.00892181,3.278,0.00904433
3.28,0.00974283,3.28,0.00892181,3.28,0.00904433
3.282,0.00974283,3.282,0.00892181,3.282,0.00904433
3.284,0.00974283,3.284,0.00892181,3.284,0.00904433
3.286,0.00974283,3.286,0.00892181,3.286,0.00904433
3.288,0.00974283,3.288,0.00892181,3.288,0.00904433
3.29,0.00974283,3.29,0.00892181,3.29,0.00904433
3.292,0.00974283,3.292,0.00892181,3.292,0.00904433
3.294,0.00974283,3.294,0.00892181,3.294,0.00904433
3.296,0.00974283,3.296,0.00892181,3.296,0.00904433
3.298,0.00974283,3.298,0.00892181,3.298,0.00904433
3.3,0.00974283,3.3,0.00892181,3.3,0.00904433
3.302,0.00974283,3.302,0.00892181,3.302,0.00904433
3.304,0.00974283,3.304,0.00892181,3.304,0.00904433
3.306,0.00974283,3.306,0.00892181,3.306,0.00904433
3.308,0.00974283,3.308,0.00892181,3.308,0.00904433
3.31,0.00974283,3.31,0.00892181,3.31,0.00904433
3.312,0.00974283,3.312,0.00892181,3.312,0.00904433
3.314,0.00974283,3.314,0.00892181,3.314,0.00904433
3.316,0.00974283,3.316,0.00892181,3.316,0.00904433
3.318,0.00974283,3.318,0.00892181,3.318,0.00904433
3.32,0.00974283,3.32,0.00892181,3.32,0.00904433
3.322,0.00974283,3.322,0.00892181,3.322,0.00904433
3.324,0.00974283,3.324,0.00892181,3.324,0.00904433
3.326,0.00974283,3.326,0.00892181,3.326,0.00904433
3.328,0.00974283,3.328,0.00892181,3.328,0.00904433
3.33,0.00974283,3.33,0.00892181,3.33,0.00904433
3.332,0.00974283,3.332,0.00892181,3.332,0.00904433
3.334,0.00974283,3.334,0.00892181,3.334,0.00904433
3.336,0.00974283,3.336,0.00892181,3.336,0.00904433
3.338,0.00974283,3.338,0.00892181,3.338,0.00904433
3.34,0.00973843,3.34,0.00892181,3.34,0.00904433
3.342,0.00972086,3.342,0.00892181,3.342,0.00904433
3.344,0.00967691,3.344,0.00892181,3.344,0.00904433
3.346,0.00958243,3.346,0.00891694,3.346,0.00903946
3.348,0.0094374,3.348,0.00891207,3.348,0.00903459
3.35,0.00923965,3.35,0.00889259,3.35,0.00901511
3.352,0.00898476,3.352,0.00886337,3.352,0.00898589
3.354,0.00867274,3.354,0.00882927,3.354,0.0089518
3.356,0.0082992,3.356,0.00879518,3.356,0.0089177
3.358,0.0078927,3.358,0.00876596,3.358,0.00888848
3.36,0.00744445,3.36,0.00872699,3.36,0.00884952
3.362,0.00700499,3.362,0.00867342,3.362,0.00879594
3.364,0.00655015,3.364,0.00862895,3.364,0.00873263
3.366,0.0061019,3.366,0.00859391,3.366,0.00866931
3.368,0.00566024,3.368,0.00858715,3.368,0.008606
3.37,0.00523617,3.37,0.00859436,3.37,0.00853781
3.372,0.00482967,3.372,0.00859607,3.372,0.00844527
3.374,0.00445173,3.374,0.00857798,3.374,0.00832351
3.376,0.00407819,3.376,0.00857843,3.376,0.00819201
3.378,0.00370025,3.378,0.00857369,3.378,0.0080459
3.38,0.00333111,3.38,0.00857319,3.38,0.00788518
3.382,0.00295537,3.382,0.00855744,3.382,0.00769036
3.384,0.00258402,3.384,0.00853133,3.384,0.00746632
3.386,0.00220609,3.386,0.00848541,3.386,0.00721306
3.388,0.00183255,3.388,0.00844405,3.388,0.00695493
3.39,0.00145022,3.39,0.00840206,3.39,0.00667732
3.392,0.00103713,3.392,0.00831591,3.392,0.00634613
3.394,0.000630625,3.394,0.00821484,3.394,0.00599059
3.396,0.00021973,3.396,0.00809398,3.396,0.00560583
3.398,-0.000186771,3.398,0.00796337,3.398,0.00521133
3.4,-0.000595468,3.4,0.00784737,3.4,0.00483144
3.402,-0.000990982,3.402,0.00769728,3.402,0.00441745
3.404,-0.0013843,3.404,0.00754232,3.404,0.0039986
3.406,-0.0017908,3.406,0.00736788,3.406,0.00356026
3.408,-0.00217752,3.408,0.00717396,3.408,0.00310244
3.41,-0.00255546,3.41,0.00699983,3.41,0.00267385
3.412,-0.0029268,3.412,0.00680199,3.412,0.00224038
3.414,-0.00329375,3.414,0.00659927,3.414,0.00180205
3.416,-0.00364972,3.416,0.00642609,3.416,0.00140268
3.418,-0.00401227,3.418,0.00621946,3.418,0.000988691
3.42,-0.00438361,3.42,0.00598878,3.42,0.000560096
3.422,-0.00475056,3.422,0.00576392,3.422,0.000165594
3.424,-0.0051241,3.424,0.00548644,3.424,-0.000253261
3.426,-0.00549984,3.426,0.00519043,3.426,-0.000662374
3.428,-0.00586899,3.428,0.00490023,3.428,-0.0010374
3.43,-0.00624692,3.43,0.00457689,3.43,-0.00141729
3.432,-0.00663585,3.432,0.00421066,3.432,-0.00181179
3.434,-0.00704674,3.434,0.00383501,3.434,-0.00220629
3.436,-0.00745104,3.436,0.00344537,3.436,-0.00259592
3.438,-0.00785535,3.438,0.00305606,3.438,-0.00297581
3.44,-0.00824427,3.44,0.00266674,3.44,-0.00335571
3.442,-0.00860682,3.442,0.00224396,3.442,-0.00375021
3.444,-0.00891884,3.444,0.00181695,3.444,-0.0041301
3.446,-0.00918252,3.446,0.00136134,3.446,-0.00451973
3.448,-0.00938027,3.448,0.000862537,3.448,-0.00493372
3.45,-0.0095187,3.45,0.000378657,3.45,-0.00532335
3.452,-0.00959781,3.452,-0.000105223,3.452,-0.00571298
3.454,-0.00962857,3.454,-0.000622564,3.454,-0.00611722
3.456,-0.00962857,3.456,-0.00112529,3.456,-0.00650685
3.458,-0.00962417,3.458,-0.0016618,3.458,-0.00692084
3.46,-0.00962637,3.46,-0.00220286,3.46,-0.00732995
3.462,-0.00963736,3.462,-0.00275758,3.462,-0.00772445
3.464,-0.00964834,3.464,-0.0033266,3.464,-0.00812383
3.466,-0.00965713,3.466,-0.00391903,3.466,-0.00851833
3.468,-0.00966592,3.468,-0.00450108,3.468,-0.00888361
3.47,-0.00967471,3.47,-0.00511172,3.47,-0.00925863
3.472,-0.0096813,3.472,-0.00568308,3.472,-0.00958495
3.474,-0.0096857,3.474,-0.00626842,3.474,-0.00990639
3.476,-0.00969009,3.476,-0.00688691,3.476,-0.0102327
3.478,-0.00969449,3.478,-0.00747617,3.478,-0.0105298
3.48,-0.00969888,3.48,-0.00806967,3.48,-0.0108123
3.482,-0.00970108,3.482,-0.00866741,3.482,-0.0110802
3.484,-0.00970767,3.484,-0.00924535,3.484,-0.0113188
3.486,-0.00971207,3.486,-0.00980381,3.486,-0.011538
3.488,-0.00971646,3.488,-0.010362,3.488,-0.0117474
3.49,-0.00972305,3.49,-0.0109435,3.49,-0.011952
3.492,-0.00972745,3.492,-0.011501,3.492,-0.0121419
3.494,-0.00973624,3.494,-0.0120631,3.494,-0.012327
3.496,-0.00974283,3.496,-0.0125962,3.496,-0.0124926
3.498,-0.00975162,3.498,-0.013134,3.498,-0.0126533
3.5,-0.00975821,3.5,-0.0136431,3.5,-0.0128043
3.502,-0.0097692,3.502,-0.0141762,3.502,-0.0129699
3.504,-0.00977799,3.504,-0.0146811,3.504,-0.0131355
3.506,-0.00978677,3.506,-0.0151532,3.506,-0.0133059
3.508,-0.00979556,3.508,-0.0156015,3.508,-0.0134715
3.51,-0.00980435,3.51,-0.0160213,3.51,-0.0136274
3.512,-0.00981094,3.512,-0.0164173,3.512,-0.0137784
3.514,-0.00981754,3.514,-0.0168091,3.514,-0.013944
3.516,-0.00982413,3.516,-0.0172204,3.516,-0.014129
3.518,-0.00982852,3.518,-0.0176128,3.518,-0.0143141
3.52,-0.00983292,3.52,-0.0179672,3.52,-0.0144894
3.522,-0.00983731,3.522,-0.0183073,3.522,-0.0146599
3.524,-0.00983951,3.524,-0.0186143,3.524,-0.0148255
3.526,-0.0098439,3.526,-0.0188926,3.526,-0.0149814
3.528,-0.0098461,3.528,-0.0191808,3.528,-0.0151469
3.53,-0.0098461,3.53,-0.019426,3.53,-0.0152979
3.532,-0.0098483,3.532,-0.0196517,3.532,-0.0154294
3.534,-0.0098505,3.534,-0.0198489,3.534,-0.0155512
3.536,-0.00985269,3.536,-0.0200171,3.536,-0.0156535
3.538,-0.00985269,3.538,-0.0201565,3.538,-0.0157363
3.54,-0.00985489,3.54,-0.0202958,3.54,-0.0158191
3.542,-0.00985709,3.542,-0.020392,3.542,-0.0158775
3.544,-0.00985929,3.544,-0.0204638,3.544,-0.0159116
3.546,-0.00986148,3.546,-0.020521,3.546,-0.0159311
3.548,-0.00986368,3.548,-0.0205444,3.548,-0.0159262
3.55,-0.00986588,3.55,-0.0205486,3.55,-0.0159116
3.552,-0.00987027,3.552,-0.0205525,3.552,-0.0158872
3.554,-0.00987247,3.554,-0.020537,3.554,-0.0158434
3.556,-0.00987467,3.556,-0.0205117,3.556,-0.0157898
3.558,-0.00987686,3.558,-0.0204909,3.558,-0.0157314
3.56,-0.00987906,3.56,-0.0204507,3.56,-0.0156535
3.562,-0.00988346,3.562,-0.0204007,3.562,-0.0155658
3.564,-0.00988565,3.564,-0.0203504,3.564,-0.0154684
3.566,-0.00988565,3.566,-0.0202807,3.566,-0.0153515
3.568,-0.00988565,3.568,-0.0202155,3.568,-0.0152297
3.57,-0.00988785,3.57,-0.0201311,3.57,-0.0150982
3.572,-0.00988785,3.572,-0.0200321,3.572,-0.0149521
3.574,-0.00988785,3.574,-0.0199282,3.574,-0.0148011
3.576,-0.00988785,3.576,-0.0198003,3.576,-0.0146356
3.578,-0.00988785,3.578,-0.0196676,3.578,-0.0144651
3.58,-0.00988785,3.58,-0.0195059,3.58,-0.0142751
3.582,-0.00988785,3.582,-0.0193345,3.582,-0.0140755
3.584,-0.00988785,3.584,-0.0191488,3.584,-0.0138709
3.586,-0.00988785,3.586,-0.0189485,3.586,-0.0136517
3.588,-0.00988785,3.588,-0.018729,3.588,-0.0134228
3.59,-0.00988785,3.59,-0.0184903,3.59,-0.0131842
3.592,-0.00988785,3.592,-0.0182566,3.592,-0.0129504
3.594,-0.00988785,3.594,-0.0180082,3.594,-0.012702
3.596,-0.00988785,3.596,-0.0177549,3.596,-0.0124487
3.598,-0.00988785,3.598,-0.0174919,3.598,-0.0121857
3.6,-0.00988785,3.6,-0.0172149,3.6,-0.0119276
3.602,-0.00988785,3.602,-0.0169191,3.602,-0.0116695
3.604,-0.00989005,3.604,-0.0166041,3.604,-0.0114016
3.606,-0.00989005,3.606,-0.016256,3.606,-0.0111289
3.608,-0.00989005,3.608,-0.0159033,3.608,-0.010861
3.61,-0.00989005,3.61,-0.0155509,3.61,-0.0106029
3.612,-0.00989005,3.612,-0.0151988,3.612,-0.0103545
3.614,-0.00989005,3.614,-0.0148471,3.614,-0.0101158
3.616,-0.00989005,3.616,-0.0145148,3.616,-0.00989665
3.618,-0.00989005,3.618,-0.0141591,3.618,-0.00968236
3.62,-0.00989005,3.62,-0.0137846,3.62,-0.00946806
3.622,-0.00989005,3.622,-0.013401,3.622,-0.0092635
3.624,-0.00989005,3.624,-0.013032,3.624,-0.00907356
3.626,-0.00989005,3.626,-0.0126538,3.626,-0.00889335
3.628,-0.00989005,3.628,-0.012276,3.628,-0.00872289
3.63,-0.00989005,3.63,-0.0119128,3.63,-0.00856703
3.632,-0.00989005,3.632,-0.0115402,3.632,-0.00841118
3.634,-0.00989005,3.634,-0.0111491,3.634,-0.00826507
3.636,-0.00989005,3.636,-0.0107771,3.636,-0.0081287
3.638,-0.00989005,3.638,-0.0103908,3.638,-0.00798746
3.64,-0.00989005,3.64,-0.00999994,3.64,-0.00785108
3.642,-0.00989005,3.642,-0.00959936,3.642,-0.00770497
3.644,-0.00989005,3.644,-0.00923224,3.644,-0.00757347
3.646,-0.00989005,3.646,-0.0088271,3.646,-0.00743223
3.648,-0.00989005,3.648,-0.00843626,3.648,-0.00729586
3.65,-0.00989005,3.65,-0.00805029,3.65,-0.00716436
3.652,-0.00989005,3.652,-0.00765945,3.652,-0.00702799
3.654,-0.00989005,3.654,-0.00727316,3.654,-0.00688675
3.656,-0.00989005,3.656,-0.00690149,3.656,-0.00676012
3.658,-0.00989005,3.658,-0.00652007,3.658,-0.00662374
3.66,-0.00989005,3.66,-0.00615782,3.66,-0.00649711
3.662,-0.00989005,3.662,-0.00581929,3.662,-0.00637535
3.664,-0.00989005,3.664,-0.00546646,3.664,-0.00624872
3.666,-0.00989005,3.666,-0.00515652,3.666,-0.0061367
3.668,-0.00989005,3.668,-0.00485146,3.668,-0.00602956
3.67,-0.00989005,3.67,-0.00457011,3.67,-0.00592728
3.672,-0.00989005,3.672,-0.00428876,3.672,-0.005825
3.674,-0.00989005,3.674,-0.00403113,3.674,-0.00572759
3.676,-0.00989005,3.676,-0.00379266,3.676,-0.00563992
3.678,-0.00989005,3.678,-0.00356881,3.678,-0.00556687
3.68,-0.00989005,3.68,-0.00335894,3.68,-0.00548894
3.682,-0.00989005,3.682,-0.00316823,3.682,-0.00542076
3.684,-0.00989005,3.684,-0.00297752,3.684,-0.00535257
3.686,-0.00989005,3.686,-0.00279168,3.686,-0.00528925
3.688,-0.00989005,3.688,-0.00263444,3.688,-0.00523568
3.69,-0.00989005,3.69,-0.00247232,3.69,-0.00517724
3.692,-0.00989005,3.692,-0.00231962,3.692,-0.00511879
3.694,-0.00989005,3.694,-0.00219065,3.694,-0.00506522
3.696,-0.00989005,3.696,-0.00205225,3.696,-0.00501164
3.698,-0.00989005,3.698,-0.00194245,3.698,-0.00496781
3.7,-0.00989005,3.7,-0.00184238,3.7,-0.00493372
3.702,-0.00988785,3.702,-0.00175174,3.702,-0.00489962
3.704,-0.00988785,3.704,-0.00167052,3.704,-0.00486553
3.706,-0.00988785,3.706,-0.0016036,3.706,-0.00483631
3.708,-0.00988785,3.708,-0.00154642,3.708,-0.00481683
3.71,-0.00988785,3.71,-0.00150353,3.71,-0.00480221
3.712,-0.00988785,3.712,-0.00146552,3.712,-0.00479247
3.714,-0.00988785,3.714,-0.00143724,3.714,-0.00479247
3.716,-0.00988785,3.716,-0.00141871,3.716,-0.00480221
3.718,-0.00988785,3.718,-0.00141447,3.718,-0.00481683
3.72,-0.00988785,3.72,-0.00141055,3.72,-0.00484118
3.722,-0.00988785,3.722,-0.00142092,3.722,-0.0048704
3.724,-0.00988785,3.724,-0.00143617,3.724,-0.00490449
3.726,-0.00988785,3.726,-0.00147089,3.726,-0.00495807
3.728,-0.00988785,3.728,-0.00151536,3.728,-0.00502138
3.73,-0.00988785,3.73,-0.00158841,3.73,-0.00509444
3.732,-0.00988785,3.732,-0.00165691,3.732,-0.00517236
3.734,-0.00988785,3.734,-0.00174458,3.734,-0.00526003
3.736,-0.00988785,3.736,-0.00184199,3.736,-0.00535744
3.738,-0.00988785,3.738,-0.00194914,3.738,-0.00546459
3.74,-0.00988785,3.74,-0.00206116,3.74,-0.00557661
3.742,-0.00988785,3.742,-0.00217318,3.742,-0.00568863
3.744,-0.00988785,3.744,-0.00229007,3.744,-0.00580552
3.746,-0.00988785,3.746,-0.00241183,3.746,-0.00592728
3.748,-0.00988785,3.748,-0.0025482,3.748,-0.00606365
3.75,-0.00988785,3.75,-0.00267483,3.75,-0.00619028
3.752,-0.00988785,3.752,-0.0028112,3.752,-0.00632665
3.754,-0.00988785,3.754,-0.00295244,3.754,-0.00646789
3.756,-0.00988785,3.756,-0.00309337,3.756,-0.00659939
3.758,-0.00988785,3.758,-0.00323916,3.758,-0.00673576
3.76,-0.00988785,3.76,-0.00341842,3.76,-0.00688675
3.762,-0.00988785,3.762,-0.00358794,3.762,-0.00702799
3.764,-0.00988785,3.764,-0.00376688,3.764,-0.00716923
3.766,-0.00988785,3.766,-0.00396011,3.766,-0.00731534
3.768,-0.00988785,3.768,-0.00414848,3.768,-0.00745658
3.77,-0.00988785,3.77,-0.0043414,3.77,-0.00759295
3.772,-0.00988785,3.772,-0.00453432,3.772,-0.00772932
3.774,-0.00988785,3.774,-0.00475096,3.774,-0.00787057
3.776,-0.00988785,3.776,-0.00496273,3.776,-0.00800694
3.778,-0.00988785,3.778,-0.0051745,3.778,-0.00814331
3.78,-0.00988785,3.78,-0.00540025,3.78,-0.00827481
3.782,-0.00988785,3.782,-0.00564029,3.782,-0.00841118
3.784,-0.00988785,3.784,-0.00587059,3.784,-0.00853781
3.786,-0.00988785,3.786,-0.00612462,3.786,-0.00866931
3.788,-0.00988785,3.788,-0.00637864,3.788,-0.00880081
3.79,-0.00988785,3.79,-0.00663722,3.79,-0.00892744
3.792,-0.00988785,3.792,-0.00689092,3.792,-0.0090492
3.794,-0.00988785,3.794,-0.00714919,3.794,-0.00916609
3.796,-0.00988785,3.796,-0.00739771,3.796,-0.00927324
3.798,-0.00988785,3.798,-0.00765565,3.798,-0.00938039
3.8,-0.00988785,3.8,-0.00791847,3.8,-0.00949241
3.802,-0.00988785,3.802,-0.00817154,3.802,-0.00959469
3.804,-0.00988785,3.804,-0.00842917,3.804,-0.0096921
3.806,-0.00988785,3.806,-0.0086868,3.806,-0.0097895
3.808,-0.00988785,3.808,-0.00894412,3.808,-0.00987717
3.81,-0.00988785,3.81,-0.00918713,3.81,-0.00995997
3.812,-0.00988785,3.812,-0.00942041,3.812,-0.010033
3.814,-0.00988785,3.814,-0.00966311,3.814,-0.0101061
3.816,-0.00988785,3.816,-0.00989639,3.816,-0.0101791
3.818,-0.00988785,3.818,-0.0101297,3.818,-0.0102522
3.82,-0.00988785,3.82,-0.0103535,3.82,-0.0103252
3.822,-0.00988785,3.822,-0.0105676,3.822,-0.0103886
3.824,-0.00988785,3.824,-0.0107675,3.824,-0.010447
3.826,-0.00988785,3.826,-0.010977,3.826,-0.0105152
3.828,-0.00988785,3.828,-0.0111677,3.828,-0.0105834
3.83,-0.00988785,3.83,-0.0113536,3.83,-0.0106467
3.832,-0.00988785,3.832,-0.0115202,3.832,-0.0107003
3.834,-0.00988785,3.834,-0.0116778,3.834,-0.0107636
3.836,-0.00988785,3.836,-0.0118496,3.836,-0.0108318
3.838,-0.00988785,3.838,-0.0120072,3.838,-0.0108951
3.84,-0.00988785,3.84,-0.0121602,3.84,-0.0109633
3.842,-0.00988785,3.842,-0.0123132,3.842,-0.0110315
3.844,-0.00988785,3.844,-0.0124471,3.844,-0.0110899
3.846,-0.00988785,3.846,-0.0125907,3.846,-0.0111581
3.848,-0.00988785,3.848,-0.0127151,3.848,-0.0112165
3.85,-0.00988785,3.85,-0.0128252,3.85,-0.0112701
3.852,-0.00988785,3.852,-0.0129402,3.852,-0.0113286
3.854,-0.00988785,3.854,-0.0130454,3.854,-0.0113773
3.856,-0.00988785,3.856,-0.0131413,3.856,-0.011426
3.858,-0.00988785,3.858,-0.0132274,3.858,-0.0114649
3.86,-0.00988785,3.86,-0.0132894,3.86,-0.0114893
3.862,-0.00988785,3.862,-0.0133515,3.862,-0.0115136
3.864,-0.00988785,3.864,-0.0133992,3.864,-0.0115331
3.866,-0.00988785,3.866,-0.0134467,3.866,-0.0115428
3.868,-0.00988785,3.868,-0.0134798,3.868,-0.0115477
3.87,-0.00988785,3.87,-0.0135129,3.87,-0.0115526
3.872,-0.00988785,3.872,-0.0135315,3.872,-0.0115428
3.874,-0.00988785,3.874,-0.01355,3.874,-0.0115331
3.876,-0.00988785,3.876,-0.0135637,3.876,-0.0115185
