"Time - Base Plate, Road (m)","Amplitude - Base Plate, Road (m)","Time - Top Plate, Vehicle Body (m)","Amplitude - Top Plate, Vehicle Body (m)","Time - Middle Plate, VehicleTire (m)","Amplitude - Middle Plate, VehicleTire (m)"
6.478,0.00976041,6.478,0.00881561,6.478,0.00896641
6.48,0.00976041,6.48,0.00881561,6.48,0.00896641
6.482,0.00976041,6.482,0.00881561,6.482,0.00896641
6.484,0.00976041,6.484,0.00881561,6.484,0.00896641
6.486,0.00976041,6.486,0.00881561,6.486,0.00896641
6.488,0.00976041,6.488,0.00881074,6.488,0.00896154
6.49,0.00976041,6.49,0.00881074,6.49,0.00896154
6.492,0.00976041,6.492,0.00881074,6.492,0.00896154
6.494,0.00976041,6.494,0.00881074,6.494,0.00896154
6.496,0.00976041,6.496,0.00881074,6.496,0.00896154
6.498,0.00976041,6.498,0.00881074,6.498,0.00896154
6.5,0.00976041,6.5,0.00881074,6.5,0.00896154
6.502,0.00976041,6.502,0.00881074,6.502,0.00896154
6.504,0.00976041,6.504,0.00881074,6.504,0.00896154
6.506,0.00976041,6.506,0.00881074,6.506,0.00896154
6.508,0.00976041,6.508,0.00881074,6.508,0.00896154
6.51,0.00976041,6.51,0.00881074,6.51,0.00896154
6.512,0.00976041,6.512,0.00881074,6.512,0.00896154
6.514,0.00976041,6.514,0.00881074,6.514,0.00896154
6.516,0.00976041,6.516,0.00881074,6.516,0.00896154
6.518,0.00976041,6.518,0.00881074,6.518,0.00896154
6.52,0.00976041,6.52,0.00881074,6.52,0.00896154
6.522,0.00976041,6.522,0.00881074,6.522,0.00896154
6.524,0.00976041,6.524,0.00881074,6.524,0.00896154
6.526,0.00976041,6.526,0.00881074,6.526,0.00896154
6.528,0.00976041,6.528,0.00881074,6.528,0.00896154
6.53,0.00976041,6.53,0.00881074,6.53,0.00896154
6.532,0.00976041,6.532,0.00881074,6.532,0.00896154
6.534,0.00976041,6.534,0.00881074,6.534,0.00896154
6.536,0.00976041,6.536,0.00881074,6.536,0.00896154
6.538,0.00976041,6.538,0.00881074,6.538,0.00896154
6.54,0.00976041,6.54,0.00881074,6.54,0.00896154
6.542,0.00976041,6.542,0.00881074,6.542,0.00896154
6.544,0.00976041,6.544,0.00881074,6.544,0.00896154
6.546,0.00976041,6.546,0.00881074,6.546,0.00896154
6.548,0.00976041,6.548,0.00881074,6.548,0.00896154
6.55,0.00976041,6.55,0.00881074,6.55,0.00896154
6.552,0.00976041,6.552,0.00881074,6.552,0.00896154
6.554,0.00976041,6.554,0.00881074,6.554,0.00896154
6.556,0.00976041,6.556,0.00881074,6.556,0.00896154
6.558,0.00976041,6.558,0.00881074,6.558,0.00896154
6.56,0.00976041,6.56,0.00881074,6.56,0.00896154
6.562,0.00976041,6.562,0.00881074,6.562,0.00896154
6.564,0.00976041,6.564,0.00881074,6.564,0.00896154
6.566,0.00976041,6.566,0.00881561,6.566,0.00896641
6.568,0.00976041,6.568,0.00881561,6.568,0.00896641
6.57,0.00976041,6.57,0.00881561,6.57,0.00896641
6.572,0.00976041,6.572,0.00881561,6.572,0.00896641
6.574,0.00976041,6.574,0.00881561,6.574,0.00896641
6.576,0.00976041,6.576,0.00881561,6.576,0.00896641
6.578,0.00976041,6.578,0.00881561,6.578,0.00896641
6.58,0.00976041,6.58,0.00881561,6.58,0.00896641
6.582,0.00976041,6.582,0.00881561,6.582,0.00896641
6.584,0.00976041,6.584,0.00881561,6.584,0.00896641
6.586,0.00976041,6.586,0.00881561,6.586,0.00896641
6.588,0.00976041,6.588,0.00881561,6.588,0.00896641
6.59,0.00976041,6.59,0.00881561,6.59,0.00896641
6.592,0.00976041,6.592,0.00881561,6.592,0.00896641
6.594,0.00976041,6.594,0.00881561,6.594,0.00896641
6.596,0.00976041,6.596,0.00881074,6.596,0.00896154
6.598,0.00976041,6.598,0.00881074,6.598,0.00896154
6.6,0.00976041,6.6,0.00881074,6.6,0.00896154
6.602,0.00976041,6.602,0.00881074,6.602,0.00896154
6.604,0.00976041,6.604,0.00881074,6.604,0.00896154
6.606,0.00976041,6.606,0.00881074,6.606,0.00896154
6.608,0.00976041,6.608,0.00881074,6.608,0.00896154
6.61,0.00976041,6.61,0.00881074,6.61,0.00896154
6.612,0.00976041,6.612,0.00881074,6.612,0.00896154
6.614,0.00976041,6.614,0.00881074,6.614,0.00896154
6.616,0.00976041,6.616,0.00881074,6.616,0.00896154
6.618,0.00976041,6.618,0.00881074,6.618,0.00896154
6.62,0.00976041,6.62,0.00881074,6.62,0.00896154
6.622,0.00976041,6.622,0.00881074,6.622,0.00896154
6.624,0.00976041,6.624,0.00881074,6.624,0.00896154
6.626,0.00976041,6.626,0.00881074,6.626,0.00896154
6.628,0.00976041,6.628,0.00881074,6.628,0.00896154
6.63,0.00976041,6.63,0.00881074,6.63,0.00896154
6.632,0.00976041,6.632,0.00881074,6.632,0.00896154
6.634,0.00976041,6.634,0.00881074,6.634,0.00896154
6.636,0.00976041,6.636,0.00881074,6.636,0.00896154
6.638,0.00976041,6.638,0.00881074,6.638,0.00896154
6.64,0.00976041,6.64,0.00881074,6.64,0.00896154
6.642,0.00976041,6.642,0.00881074,6.642,0.00896154
6.644,0.00976041,6.644,0.00881074,6.644,0.00896154
6.646,0.00976041,6.646,0.00881074,6.646,0.00896154
6.648,0.00976041,6.648,0.00881074,6.648,0.00896154
6.65,0.00976041,6.65,0.00881074,6.65,0.00896154
6.652,0.00976041,6.652,0.00881074,6.652,0.00896154
6.654,0.00976041,6.654,0.00881074,6.654,0.00896154
6.656,0.00976041,6.656,0.00881074,6.656,0.00896154
6.658,0.00976041,6.658,0.00881074,6.658,0.00896154
6.66,0.00976041,6.66,0.00881074,6.66,0.00896154
6.662,0.00976041,6.662,0.00881074,6.662,0.00896154
6.664,0.00976041,6.664,0.00881074,6.664,0.00896154
6.666,0.00976041,6.666,0.00881074,6.666,0.00896154
6.668,0.00976041,6.668,0.00881074,6.668,0.00896154
6.67,0.00976041,6.67,0.00881074,6.67,0.00896154
6.672,0.00976041,6.672,0.00881074,6.672,0.00896154
6.674,0.00975601,6.674,0.00881074,6.674,0.00896154
6.676,0.00973843,6.676,0.00881074,6.676,0.00896154
6.678,0.00969229,6.678,0.00881074,6.678,0.00896154
6.68,0.00959781,6.68,0.00881074,6.68,0.00896154
6.682,0.00945059,6.682,0.008801,6.682,0.0089518
6.684,0.00925503,6.684,0.00878152,6.684,0.00893231
6.686,0.00901113,6.686,0.00875229,6.686,0.00890309
6.688,0.00869911,6.688,0.00872307,6.688,0.00887387
6.69,0.00832337,6.69,0.00869385,6.69,0.00884465
6.692,0.00790808,6.692,0.00865976,6.692,0.00881055
6.694,0.00746862,6.694,0.00861592,6.694,0.00876672
6.696,0.00702037,6.696,0.00858607,6.696,0.00871802
6.698,0.00656773,6.698,0.00853673,6.698,0.00864983
6.7,0.00613047,6.7,0.00851112,6.7,0.00858652
6.702,0.0056932,6.702,0.00849948,6.702,0.00851833
6.704,0.00526034,6.704,0.00849695,6.704,0.0084404
6.706,0.00485603,6.706,0.00850809,6.706,0.00834787
6.708,0.00446931,6.708,0.00849455,6.708,0.00822124
6.71,0.00410016,6.71,0.00849956,6.71,0.00808486
6.712,0.00373541,6.712,0.00849937,6.712,0.00793388
6.714,0.00337945,6.714,0.008494,6.714,0.00776829
6.716,0.0030147,6.716,0.00847825,6.716,0.00757347
6.718,0.00263237,6.718,0.00845669,6.718,0.00734456
6.72,0.00225663,6.72,0.0084202,6.72,0.0070913
6.722,0.0018721,6.722,0.00837334,6.722,0.00680882
6.724,0.00148098,6.724,0.00831186,6.724,0.00651172
6.726,0.00107228,6.726,0.00823514,6.726,0.00618054
6.728,0.000665782,6.728,0.00814837,6.728,0.00582987
6.73,0.00025269,6.73,0.00808044,6.73,0.0054792
6.732,-0.000153811,6.732,0.0079635,6.732,0.00507009
6.734,-0.000571298,6.734,0.00785566,6.734,0.00465123
6.736,-0.000975601,6.736,0.00774783,6.736,0.00423238
6.738,-0.00136452,6.738,0.00762538,6.738,0.00379891
6.74,-0.00176004,6.74,0.00752665,6.74,0.00337032
6.742,-0.00213138,6.742,0.00740876,6.742,0.00293198
6.744,-0.00250932,6.744,0.00725709,6.744,0.00246929
6.746,-0.00289165,6.746,0.00711061,6.746,0.00202122
6.748,-0.00326299,6.748,0.00690239,6.748,0.00155853
6.75,-0.00363214,6.75,0.00667532,6.75,0.00109584
6.752,-0.00399909,6.752,0.00645344,6.752,0.000647763
6.754,-0.00435944,6.754,0.00622213,6.754,0.000199686
6.756,-0.00473079,6.756,0.00599114,6.756,-0.00023865
6.758,-0.00509993,6.758,0.00577021,6.758,-0.000657504
6.76,-0.00548666,6.76,0.00549146,6.76,-0.00111532
6.762,-0.00587119,6.762,0.00521854,6.762,-0.00153905
6.764,-0.00626011,6.764,0.00491702,6.764,-0.00197251
6.766,-0.00665782,6.766,0.00458204,6.766,-0.00242059
6.768,-0.00706212,6.768,0.00427204,6.768,-0.00282483
6.77,-0.00745544,6.77,0.00393801,6.77,-0.00324369
6.772,-0.00785974,6.772,0.00357084,6.772,-0.00366741
6.774,-0.00825306,6.774,0.00322346,6.774,-0.00406191
6.776,-0.0086244,6.776,0.00280397,6.776,-0.00450025
6.778,-0.00893422,6.778,0.00240428,6.778,-0.00490936
6.78,-0.0091935,6.78,0.00200491,6.78,-0.00530874
6.782,-0.00938467,6.782,0.00157176,6.782,-0.00573246
6.784,-0.00950991,6.784,0.00115841,6.784,-0.00612696
6.786,-0.00958023,6.786,0.000716465,6.786,-0.00653121
6.788,-0.0096066,6.788,0.000240746,6.788,-0.0069598
6.79,-0.0096066,6.79,-0.000229471,6.79,-0.00736404
6.792,-0.0096044,6.792,-0.000713983,6.792,-0.00777316
6.794,-0.00960879,6.794,-0.00120792,6.794,-0.00818227
6.796,-0.00961758,6.796,-0.00172558,6.796,-0.00859626
6.798,-0.00962637,6.798,-0.00225234,6.798,-0.0090005
6.8,-0.00963736,6.8,-0.00276905,6.8,-0.00938526
6.802,-0.00964834,6.802,-0.00329974,6.802,-0.00976515
6.804,-0.00965933,6.804,-0.00382037,6.804,-0.0101256
6.806,-0.00966812,6.806,-0.00434524,6.806,-0.0104714
6.808,-0.00967691,6.808,-0.00487922,6.808,-0.0108074
6.81,-0.0096835,6.81,-0.00540801,6.81,-0.0111289
6.812,-0.00969009,6.812,-0.00592156,6.812,-0.0114162
6.814,-0.00969668,6.814,-0.00643448,6.814,-0.0116841
6.816,-0.00970328,6.816,-0.0069565,6.816,-0.0119422
6.818,-0.00970987,6.818,-0.0074779,6.818,-0.0121809
6.82,-0.00971646,6.82,-0.00797007,6.82,-0.0123903
6.822,-0.00972305,6.822,-0.00845186,6.822,-0.0125705
6.824,-0.00973184,6.824,-0.00890444,6.824,-0.0127215
6.826,-0.00973843,6.826,-0.00936157,6.826,-0.0128676
6.828,-0.00974722,6.828,-0.00981839,6.828,-0.013004
6.83,-0.00975601,6.83,-0.01027,6.83,-0.0131257
6.832,-0.0097626,6.832,-0.0107119,6.832,-0.0132377
6.834,-0.00977139,6.834,-0.0111249,6.834,-0.0133303
6.836,-0.00978018,6.836,-0.011533,6.836,-0.013418
6.838,-0.00978897,6.838,-0.0119557,6.838,-0.0135202
6.84,-0.00979776,6.84,-0.0123544,6.84,-0.0136079
6.842,-0.00980655,6.842,-0.012729,6.842,-0.013681
6.844,-0.00981314,6.844,-0.0131232,6.844,-0.0137735
6.846,-0.00981973,6.846,-0.0134839,6.846,-0.0138514
6.848,-0.00982633,6.848,-0.0138448,6.848,-0.0139391
6.85,-0.00983072,6.85,-0.014211,6.85,-0.0140414
6.852,-0.00983511,6.852,-0.0145437,6.852,-0.014129
6.854,-0.00983731,6.854,-0.014843,6.854,-0.0142021
6.856,-0.00983951,6.856,-0.0151425,6.856,-0.0142849
6.858,-0.00984171,6.858,-0.0154086,6.858,-0.0143531
6.86,-0.0098439,6.86,-0.0156705,6.86,-0.0144359
6.862,-0.0098439,6.862,-0.015923,6.862,-0.0145187
6.864,-0.0098439,6.864,-0.0161322,6.864,-0.0145771
6.866,-0.0098461,6.866,-0.0163226,6.866,-0.0146356
6.868,-0.0098461,6.868,-0.0164987,6.868,-0.0146891
6.87,-0.0098461,6.87,-0.016641,6.87,-0.0147183
6.872,-0.0098483,6.872,-0.016769,6.872,-0.0147427
6.874,-0.0098483,6.874,-0.016873,6.874,-0.0147524
6.876,-0.0098483,6.876,-0.0169481,6.876,-0.0147427
6.878,-0.0098483,6.878,-0.0170232,6.878,-0.014733
6.88,-0.0098505,6.88,-0.0170697,6.88,-0.0147135
6.882,-0.0098505,6.882,-0.017111,6.882,-0.0146794
6.884,-0.00985269,6.884,-0.017138,6.884,-0.0146404
6.886,-0.00985269,6.886,-0.0171407,6.886,-0.0145771
6.888,-0.00985489,6.888,-0.0171482,6.888,-0.0145187
6.89,-0.00985489,6.89,-0.017146,6.89,-0.0144505
6.892,-0.00985709,6.892,-0.0171291,6.892,-0.0143677
6.894,-0.00985709,6.894,-0.0170977,6.894,-0.0142703
6.896,-0.00985709,6.896,-0.0170663,6.896,-0.0141729
6.898,-0.00985929,6.898,-0.01703,6.898,-0.0140706
6.9,-0.00985929,6.9,-0.0169839,6.9,-0.0139586
6.902,-0.00985929,6.902,-0.0169376,6.902,-0.0138368
6.904,-0.00985929,6.904,-0.016872,6.904,-0.0137053
6.906,-0.00985929,6.906,-0.0168062,6.906,-0.0135641
6.908,-0.00985929,6.908,-0.0167309,6.908,-0.0134228
6.91,-0.00985929,6.91,-0.0166553,6.91,-0.0132718
6.912,-0.00986148,6.912,-0.0165557,6.912,-0.0131062
6.914,-0.00986148,6.914,-0.0164464,6.914,-0.0129309
6.916,-0.00986148,6.916,-0.0163321,6.916,-0.0127507
6.918,-0.00986148,6.918,-0.0161987,6.918,-0.0125608
6.92,-0.00986148,6.92,-0.0160605,6.92,-0.0123659
6.922,-0.00986148,6.922,-0.0158884,6.922,-0.0121468
6.924,-0.00986148,6.924,-0.0157021,6.924,-0.0119227
6.926,-0.00986148,6.926,-0.0155206,6.926,-0.0117036
6.928,-0.00986148,6.928,-0.0153148,6.928,-0.0114601
6.93,-0.00986148,6.93,-0.0151093,6.93,-0.0112263
6.932,-0.00986148,6.932,-0.0149038,6.932,-0.0109925
6.934,-0.00986148,6.934,-0.0146791,6.934,-0.010749
6.936,-0.00986148,6.936,-0.0144499,6.936,-0.0105103
6.938,-0.00986148,6.938,-0.0142161,6.938,-0.0102765
6.94,-0.00986148,6.94,-0.0139823,6.94,-0.0100428
6.942,-0.00986148,6.942,-0.0137391,6.942,-0.00980899
6.944,-0.00986148,6.944,-0.0134959,6.944,-0.00957521
6.946,-0.00986148,6.946,-0.0132485,6.946,-0.00935604
6.948,-0.00986148,6.948,-0.0130014,6.948,-0.00914661
6.95,-0.00986148,6.95,-0.0127497,6.95,-0.00894205
6.952,-0.00986148,6.952,-0.0125077,6.952,-0.00874724
6.954,-0.00986148,6.954,-0.0122661,6.954,-0.00856216
6.956,-0.00986148,6.956,-0.0120151,6.956,-0.00837709
6.958,-0.00986148,6.958,-0.0117741,6.958,-0.00821149
6.96,-0.00986148,6.96,-0.0115334,6.96,-0.00805564
6.962,-0.00986148,6.962,-0.0112979,6.962,-0.0079144
6.964,-0.00986148,6.964,-0.0110484,6.964,-0.00777803
6.966,-0.00986148,6.966,-0.0108184,6.966,-0.00766114
6.968,-0.00986148,6.968,-0.0105839,6.968,-0.00754912
6.97,-0.00986148,6.97,-0.0103448,6.97,-0.00744197
6.972,-0.00986148,6.972,-0.010082,6.972,-0.00732995
6.974,-0.00986148,6.974,-0.00984353,6.974,-0.00724228
6.976,-0.00986148,6.976,-0.00960051,6.976,-0.00715949
6.978,-0.00986148,6.978,-0.00936236,6.978,-0.00708156
6.98,-0.00986148,6.98,-0.00911966,6.98,-0.00700851
6.982,-0.00986148,6.982,-0.0088724,6.982,-0.00694032
6.984,-0.00986148,6.984,-0.00861572,6.984,-0.00687213
6.986,-0.00986148,6.986,-0.00837821,6.986,-0.00681369
6.988,-0.00986148,6.988,-0.00814069,6.988,-0.00675524
6.99,-0.00986148,6.99,-0.00791292,6.99,-0.00670654
6.992,-0.00986148,6.992,-0.00767572,6.992,-0.00665784
6.994,-0.00986148,6.994,-0.00746711,6.994,-0.00661887
6.996,-0.00986148,6.996,-0.00725881,6.996,-0.00658965
6.998,-0.00986148,6.998,-0.00704565,6.998,-0.00655556
7,-0.00986148,7,-0.0068562,7,-0.00652634
7.002,-0.00986148,7.002,-0.00667195,7.002,-0.00651172
7.004,-0.00986148,7.004,-0.00651141,7.004,-0.00650198
7.006,-0.00986148,7.006,-0.00635574,7.006,-0.00649711
7.008,-0.00986148,7.008,-0.00620494,7.008,-0.00649711
7.01,-0.00986148,7.01,-0.006073,7.01,-0.00649711
7.012,-0.00986148,7.012,-0.00594105,7.012,-0.00649711
7.014,-0.00986148,7.014,-0.00582827,7.014,-0.00650685
7.016,-0.00986148,7.016,-0.00571549,7.016,-0.0065166
7.018,-0.00986148,7.018,-0.0056313,7.018,-0.00653608
7.02,-0.00986148,7.02,-0.00554679,7.02,-0.00654582
7.022,-0.00986148,7.022,-0.00546228,7.022,-0.00655556
7.024,-0.00986148,7.024,-0.00539207,7.024,-0.00657017
7.026,-0.00986148,7.026,-0.00532641,7.026,-0.00657991
7.028,-0.00986148,7.028,-0.00527505,7.028,-0.00659452
7.03,-0.00986148,7.03,-0.00521882,7.03,-0.00660426
7.032,-0.00986148,7.032,-0.00518143,7.032,-0.006614
7.034,-0.00986148,7.034,-0.00513918,7.034,-0.00661887
7.036,-0.00986148,7.036,-0.00510635,7.036,-0.00662374
7.038,-0.00986148,7.038,-0.00508295,7.038,-0.00662861
7.04,-0.00986148,7.04,-0.00506441,7.04,-0.00663836
7.042,-0.00986148,7.042,-0.0050553,7.042,-0.0066481
7.044,-0.00986148,7.044,-0.0050462,7.044,-0.00665784
7.046,-0.00986148,7.046,-0.00505138,7.046,-0.00667245
7.048,-0.00986148,7.048,-0.00506112,7.048,-0.00668219
7.05,-0.00986148,7.05,-0.00507118,7.05,-0.00670167
7.052,-0.00986148,7.052,-0.00509553,7.052,-0.00672602
7.054,-0.00986148,7.054,-0.00512962,7.054,-0.00676012
7.056,-0.00986148,7.056,-0.00516372,7.056,-0.00679421
7.058,-0.00986148,7.058,-0.00520755,7.058,-0.00683804
7.06,-0.00986148,7.06,-0.00525626,7.06,-0.00688675
7.062,-0.00986148,7.062,-0.0053147,7.062,-0.00694519
7.064,-0.00986148,7.064,-0.00537314,7.064,-0.00700364
7.066,-0.00986148,7.066,-0.00544133,7.066,-0.00707182
7.068,-0.00986148,7.068,-0.00551926,7.068,-0.00714975
7.07,-0.00986148,7.07,-0.00559263,7.07,-0.00723254
7.072,-0.00986148,7.072,-0.00567543,7.072,-0.00731534
7.074,-0.00986148,7.074,-0.0057488,7.074,-0.00739814
7.076,-0.00986148,7.076,-0.00584134,7.076,-0.00749068
7.078,-0.00986148,7.078,-0.00592445,7.078,-0.00758321
7.08,-0.00986148,7.08,-0.00600756,7.08,-0.00767575
7.082,-0.00986148,7.082,-0.00609067,7.082,-0.00776829
7.084,-0.00986148,7.084,-0.00616892,7.084,-0.00785596
7.086,-0.00986148,7.086,-0.00626145,7.086,-0.00794849
7.088,-0.00986148,7.088,-0.00634912,7.088,-0.00803616
7.09,-0.00986148,7.09,-0.00643192,7.09,-0.00811896
7.092,-0.00986148,7.092,-0.00651958,7.092,-0.00820662
7.094,-0.00986148,7.094,-0.00661212,7.094,-0.00829916
7.096,-0.00986148,7.096,-0.00670466,7.096,-0.0083917
7.098,-0.00986148,7.098,-0.00681605,7.098,-0.00848424
7.1,-0.00986148,7.1,-0.00691314,7.1,-0.0085719
7.102,-0.00986148,7.102,-0.0070294,7.102,-0.00866931
7.104,-0.00986148,7.104,-0.00713591,7.104,-0.00875698
7.106,-0.00986148,7.106,-0.00724243,7.106,-0.00884465
7.108,-0.00986148,7.108,-0.00735382,7.108,-0.00893718
7.11,-0.00986148,7.11,-0.0074652,7.11,-0.00902972
7.112,-0.00986148,7.112,-0.00759089,7.112,-0.00912713
7.114,-0.00986148,7.114,-0.0077117,7.114,-0.00921967
7.116,-0.00986148,7.116,-0.00783251,7.116,-0.0093122
7.118,-0.00986148,7.118,-0.00796275,7.118,-0.00940474
7.12,-0.00986148,7.12,-0.00808324,7.12,-0.00948754
7.122,-0.00986148,7.122,-0.00821348,7.122,-0.00958008
7.124,-0.00986148,7.124,-0.00834827,7.124,-0.00966774
7.126,-0.00986148,7.126,-0.00847332,7.126,-0.00974567
7.128,-0.00986148,7.128,-0.0086078,7.128,-0.0098236
7.13,-0.00986148,7.13,-0.00873253,7.13,-0.00989178
7.132,-0.00986148,7.132,-0.00885727,7.132,-0.00995997
7.134,-0.00986148,7.134,-0.00898168,7.134,-0.0100184
7.136,-0.00986148,7.136,-0.00910123,7.136,-0.010072
7.138,-0.00986148,7.138,-0.00922534,7.138,-0.0101207
7.14,-0.00986148,7.14,-0.00933514,7.14,-0.0101645
7.142,-0.00986148,7.142,-0.00945406,7.142,-0.0101986
7.144,-0.00986148,7.144,-0.00955381,7.144,-0.010223
7.146,-0.00986148,7.146,-0.00964869,7.146,-0.0102425
7.148,-0.00986148,7.148,-0.00974812,7.148,-0.0102571
7.15,-0.00986148,7.15,-0.00984756,7.15,-0.0102717
7.152,-0.00986148,7.152,-0.00993725,7.152,-0.0102765
7.154,-0.00986148,7.154,-0.0100221,7.154,-0.0102765
7.156,-0.00986148,7.156,-0.0101069,7.156,-0.0102765
7.158,-0.00986148,7.158,-0.0101869,7.158,-0.0102717
7.16,-0.00986148,7.16,-0.0102574,7.16,-0.0102668
7.162,-0.00986148,7.162,-0.0103373,7.162,-0.0102619
7.164,-0.00986148,7.164,-0.0104079,7.164,-0.0102571
7.166,-0.00986148,7.166,-0.0104833,7.166,-0.0102571
7.168,-0.00986148,7.168,-0.0105538,7.168,-0.0102522
7.17,-0.00986148,7.17,-0.0106243,7.17,-0.0102473
7.172,-0.00986148,7.172,-0.0106903,7.172,-0.0102473
7.174,-0.00986148,7.174,-0.0107468,7.174,-0.0102473
7.176,-0.00986148,7.176,-0.0108034,7.176,-0.0102473
7.178,-0.00986148,7.178,-0.0108456,7.178,-0.0102425
7.18,-0.00986148,7.18,-0.0108928,7.18,-0.0102425
7.182,-0.00986148,7.182,-0.0109399,7.182,-0.0102425
7.184,-0.00986148,7.184,-0.0109776,7.184,-0.0102425
7.186,-0.00986148,7.186,-0.0110153,7.186,-0.0102425
7.188,-0.00986148,7.188,-0.0110436,7.188,-0.0102425
7.19,-0.00986148,7.19,-0.0110621,7.19,-0.0102327
7.192,-0.00986148,7.192,-0.0110855,7.192,-0.0102278
7.194,-0.00986148,7.194,-0.011104,7.194,-0.0102181
7.196,-0.00986148,7.196,-0.0111131,7.196,-0.0102084
7.198,-0.00986148,7.198,-0.0111174,7.198,-0.0101937
7.2,-0.00986148,7.2,-0.0111122,7.2,-0.0101791
7.202,-0.00986148,7.202,-0.011107,7.202,-0.0101645
7.204,-0.00986148,7.204,-0.0110969,7.204,-0.010145
7.206,-0.00986148,7.206,-0.011082,7.206,-0.0101207
7.208,-0.00986148,7.208,-0.011072,7.208,-0.0101012
7.21,-0.00986148,7.21,-0.0110476,7.21,-0.0100769
7.212,-0.00986148,7.212,-0.0110233,7.212,-0.0100525
7.214,-0.00986148,7.214,-0.0109989,7.214,-0.0100282
7.216,-0.00986148,7.216,-0.0109794,7.216,-0.0100087
7.218,-0.00986148,7.218,-0.0109551,7.218,-0.00998432
7.22,-0.00986148,7.22,-0.0109307,7.22,-0.00995997
7.222,-0.00986148,7.222,-0.0109015,7.222,-0.00993075
7.224,-0.00986148,7.224,-0.0108771,7.224,-0.00990639
7.226,-0.00986148,7.226,-0.0108528,7.226,-0.00988204
7.228,-0.00986148,7.228,-0.0108284,7.228,-0.00985769
7.23,-0.00986148,7.23,-0.0107992,7.23,-0.00982847
7.232,-0.00986148,7.232,-0.01077,7.232,-0.00979924
7.234,-0.00986148,7.234,-0.0107456,7.234,-0.00977489
7.236,-0.00986148,7.236,-0.0107116,7.236,-0.0097408
7.238,-0.00986148,7.238,-0.0106775,7.238,-0.00970671
7.24,-0.00986148,7.24,-0.0106385,7.24,-0.00966774
7.242,-0.00986148,7.242,-0.0105995,7.242,-0.00962878
7.244,-0.00986148,7.244,-0.0105606,7.244,-0.00958982
7.246,-0.00986148,7.246,-0.0105216,7.246,-0.00955085
7.248,-0.00986148,7.248,-0.0104778,7.248,-0.00950702
7.25,-0.00986148,7.25,-0.0104242,7.25,-0.00945345
7.252,-0.00986148,7.252,-0.0103755,7.252,-0.00940474
7.254,-0.00986148,7.254,-0.0103219,7.254,-0.00935117
7.256,-0.00986148,7.256,-0.0102732,7.256,-0.00930246
7.258,-0.00986148,7.258,-0.0102196,7.258,-0.00924889
7.26,-0.00986148,7.26,-0.0101709,7.26,-0.00920019
7.262,-0.00986148,7.262,-0.0101174,7.262,-0.00914661
7.264,-0.00986148,7.264,-0.0100638,7.264,-0.00909304
7.266,-0.00986148,7.266,-0.0100151,7.266,-0.00904433
7.268,-0.00986148,7.268,-0.00997125,7.268,-0.0090005
7.27,-0.00986148,7.27,-0.00992255,7.27,-0.0089518
7.272,-0.00986148,7.272,-0.00987872,7.272,-0.00890796
7.274,-0.00986148,7.274,-0.00982546,7.274,-0.00886413
7.276,-0.00986148,7.276,-0.00977707,7.276,-0.00882516
7.278,-0.00986148,7.278,-0.00973355,7.278,-0.00879107
7.28,-0.00986148,7.28,-0.00968548,7.28,-0.00876185
7.282,-0.00986148,7.282,-0.00964196,7.282,-0.00872776
7.284,-0.00986148,7.284,-0.00959389,7.284,-0.00869853
7.286,-0.00986148,7.286,-0.00955069,7.286,-0.00867418
7.288,-0.00986148,7.288,-0.00950749,7.288,-0.00864983
7.29,-0.00986148,7.29,-0.00946916,7.29,-0.00863035
7.292,-0.00986148,7.292,-0.0094214,7.292,-0.00861087
7.294,-0.00986148,7.294,-0.00938794,7.294,-0.00859626
7.296,-0.00986148,7.296,-0.00934505,7.296,-0.00858164
7.298,-0.00986148,7.298,-0.00930704,7.298,-0.0085719
7.3,-0.00986148,7.3,-0.00926902,7.3,-0.00856216
7.302,-0.00986148,7.302,-0.00922614,7.302,-0.00854755
7.304,-0.00986148,7.304,-0.0091787,7.304,-0.00853781
7.306,-0.00986148,7.306,-0.00914068,7.306,-0.00852807
7.308,-0.00986148,7.308,-0.00909811,7.308,-0.0085232
7.31,-0.00986148,7.31,-0.00905554,7.31,-0.00851833
7.312,-0.00986148,7.312,-0.0090224,7.312,-0.00851346
7.314,-0.00986148,7.314,-0.0089847,7.314,-0.00851346
7.316,-0.00986148,7.316,-0.00894213,7.316,-0.00850859
7.318,-0.00986148,7.318,-0.00890443,7.318,-0.00850859
7.32,-0.00986148,7.32,-0.0088716,7.32,-0.00851346
7.322,-0.00986148,7.322,-0.00883877,7.322,-0.00851833
7.324,-0.00986148,7.324,-0.00880594,7.324,-0.0085232
7.326,-0.00986148,7.326,-0.00877312,7.326,-0.00852807
7.328,-0.00986148,7.328,-0.00875458,7.328,-0.00853781
7.33,-0.00986148,7.33,-0.00872662,7.33,-0.00854755
7.332,-0.00986148,7.332,-0.00871296,7.332,-0.00856216
7.334,-0.00986148,7.334,-0.0086993,7.334,-0.00857677
7.336,-0.00986148,7.336,-0.00868076,7.336,-0.00858652
7.338,-0.00986148,7.338,-0.00867165,7.338,-0.00859626
7.34,-0.00986148,7.34,-0.00866742,7.34,-0.00861087
7.342,-0.00986148,7.342,-0.00865831,7.342,-0.00862061
7.344,-0.00986148,7.344,-0.00865407,7.344,-0.00863522
